Date,ZipCode,AQI_OZONE,AQI_PM10,AQI_PM2.5,CategoryName_OZONE,CategoryName_PM10,CategoryName_PM2.5,Longitude,Latitude
2023-01-02,2127,23,12,40,Good,Good,Good,-71.03875,42.33455
2023-01-02,2128,23,12,38,Good,Good,Good,-71.01616,42.37324
2023-01-02,2129,23,12,38,Good,Good,Good,-71.06167,42.37975
2023-01-02,2130,23,12,40,Good,Good,Good,-71.11515,42.30823
2023-01-02,2131,30,,,Good,,,-71.12468,42.28392
2023-01-02,2132,30,,,Good,,,-71.16072,42.27931
2023-01-02,2134,23,12,40,Good,Good,Good,-71.12931,42.35855
2023-01-02,2135,23,12,40,Good,Good,Good,-71.15417,42.34989
2023-01-02,2136,30,,,Good,,,-71.12662,42.25505
2023-01-02,2151,23,12,38,Good,Good,Good,-71.004,42.41887
2023-01-02,2163,23,12,40,Good,Good,Good,-71.12509,42.36717
2023-01-02,2199,23,12,40,Good,Good,Good,-71.08199,42.34748
2023-01-02,2203,23,12,40,Good,Good,Good,-71.05945,42.36144
2023-01-02,2210,23,12,40,Good,Good,Good,-71.03942,42.34815
2023-01-02,2215,23,12,40,Good,Good,Good,-71.10276,42.34741
2023-01-02,2467,23,12,40,Good,Good,Good,-71.16096,42.31725
2023-01-03,2108,3,16,54,Good,Good,Moderate,-71.06516,42.35657
2023-01-03,2109,3,16,54,Good,Good,Moderate,-71.05277,42.36498
2023-01-03,2110,3,16,54,Good,Good,Moderate,-71.05189,42.35797
2023-01-03,2111,3,16,54,Good,Good,Moderate,-71.06054,42.35067
2023-01-03,2113,3,16,54,Good,Good,Moderate,-71.05524,42.36526
2023-01-03,2114,3,16,54,Good,Good,Moderate,-71.06686,42.36337
2023-01-03,2115,3,16,54,Good,Good,Moderate,-71.09481,42.34046
2023-01-03,2116,3,16,54,Good,Good,Moderate,-71.07638,42.35105
2023-01-03,2118,3,16,54,Good,Good,Moderate,-71.07057,42.33806
2023-01-03,2119,3,16,54,Good,Good,Moderate,-71.08522,42.32405
2023-01-03,2120,3,16,54,Good,Good,Moderate,-71.09654,42.33212
2023-01-03,2121,3,16,54,Good,Good,Moderate,-71.08693,42.3057
2023-01-03,2122,3,16,54,Good,Good,Moderate,-71.05185,42.29427
2023-01-03,2124,3,16,54,Good,Good,Moderate,-71.07114,42.28583
2023-01-03,2125,3,16,54,Good,Good,Moderate,-71.0562,42.31578
2023-01-03,2126,15,,,Good,,,-71.0918,42.27588
2023-01-03,2127,3,16,54,Good,Good,Moderate,-71.03875,42.33455
2023-01-03,2128,3,16,54,Good,Good,Moderate,-71.01616,42.37324
2023-01-03,2129,3,16,54,Good,Good,Moderate,-71.06167,42.37975
2023-01-03,2130,3,16,54,Good,Good,Moderate,-71.11515,42.30823
2023-01-03,2131,15,,,Good,,,-71.12468,42.28392
2023-01-03,2132,15,,,Good,,,-71.16072,42.27931
2023-01-03,2134,3,16,54,Good,Good,Moderate,-71.12931,42.35855
2023-01-03,2135,3,16,54,Good,Good,Moderate,-71.15417,42.34989
2023-01-03,2136,15,,,Good,,,-71.12662,42.25505
2023-01-03,2151,3,16,54,Good,Good,Moderate,-71.004,42.41887
2023-01-03,2163,3,16,54,Good,Good,Moderate,-71.12509,42.36717
2023-01-03,2199,3,16,54,Good,Good,Moderate,-71.08199,42.34748
2023-01-03,2203,3,16,54,Good,Good,Moderate,-71.05945,42.36144
2023-01-03,2210,3,16,54,Good,Good,Moderate,-71.03942,42.34815
2023-01-03,2215,3,16,54,Good,Good,Moderate,-71.10276,42.34741
2023-01-03,2467,3,16,54,Good,Good,Moderate,-71.16096,42.31725
2023-01-04,2108,19,15,51,Good,Good,Moderate,-71.06516,42.35657
2023-01-04,2109,19,15,51,Good,Good,Moderate,-71.05277,42.36498
2023-01-04,2110,19,15,51,Good,Good,Moderate,-71.05189,42.35797
2023-01-04,2111,19,15,51,Good,Good,Moderate,-71.06054,42.35067
2023-01-04,2113,19,15,51,Good,Good,Moderate,-71.05524,42.36526
2023-01-04,2114,19,15,51,Good,Good,Moderate,-71.06686,42.36337
2023-01-04,2115,19,15,51,Good,Good,Moderate,-71.09481,42.34046
2023-01-04,2116,19,15,51,Good,Good,Moderate,-71.07638,42.35105
2023-01-04,2118,19,15,51,Good,Good,Moderate,-71.07057,42.33806
2023-01-04,2119,19,15,51,Good,Good,Moderate,-71.08522,42.32405
2023-01-04,2120,19,15,51,Good,Good,Moderate,-71.09654,42.33212
2023-01-04,2121,19,15,51,Good,Good,Moderate,-71.08693,42.3057
2023-01-04,2122,19,15,51,Good,Good,Moderate,-71.05185,42.29427
2023-01-04,2124,19,15,51,Good,Good,Moderate,-71.07114,42.28583
2023-01-04,2125,19,15,51,Good,Good,Moderate,-71.0562,42.31578
2023-01-04,2126,26,,,Good,,,-71.0918,42.27588
2023-01-04,2127,19,15,51,Good,Good,Moderate,-71.03875,42.33455
2023-01-04,2128,19,15,47,Good,Good,Good,-71.01616,42.37324
2023-01-04,2129,19,15,47,Good,Good,Good,-71.06167,42.37975
2023-01-04,2130,19,15,51,Good,Good,Moderate,-71.11515,42.30823
2023-01-04,2131,26,,,Good,,,-71.12468,42.28392
2023-01-04,2132,26,,,Good,,,-71.16072,42.27931
2023-01-04,2134,19,15,51,Good,Good,Moderate,-71.12931,42.35855
2023-01-04,2135,19,15,51,Good,Good,Moderate,-71.15417,42.34989
2023-01-04,2136,26,,,Good,,,-71.12662,42.25505
2023-01-04,2151,19,15,47,Good,Good,Good,-71.004,42.41887
2023-01-04,2163,19,15,51,Good,Good,Moderate,-71.12509,42.36717
2023-01-04,2199,19,15,51,Good,Good,Moderate,-71.08199,42.34748
2023-01-04,2203,19,15,51,Good,Good,Moderate,-71.05945,42.36144
2023-01-04,2210,19,15,51,Good,Good,Moderate,-71.03942,42.34815
2023-01-04,2215,19,15,51,Good,Good,Moderate,-71.10276,42.34741
2023-01-04,2467,19,15,51,Good,Good,Moderate,-71.16096,42.31725
2023-01-05,2108,19,6,15,Good,Good,Good,-71.06516,42.35657
2023-01-05,2109,19,6,15,Good,Good,Good,-71.05277,42.36498
2023-01-05,2110,19,6,15,Good,Good,Good,-71.05189,42.35797
2023-01-05,2111,19,6,15,Good,Good,Good,-71.06054,42.35067
2023-01-05,2113,19,6,15,Good,Good,Good,-71.05524,42.36526
2023-01-05,2114,19,6,15,Good,Good,Good,-71.06686,42.36337
2023-01-05,2115,19,6,15,Good,Good,Good,-71.09481,42.34046
2023-01-05,2116,19,6,15,Good,Good,Good,-71.07638,42.35105
2023-01-05,2118,19,6,15,Good,Good,Good,-71.07057,42.33806
2023-01-05,2119,19,6,15,Good,Good,Good,-71.08522,42.32405
2023-01-05,2120,19,6,15,Good,Good,Good,-71.09654,42.33212
2023-01-05,2121,19,6,15,Good,Good,Good,-71.08693,42.3057
2023-01-05,2122,19,6,15,Good,Good,Good,-71.05185,42.29427
2023-01-05,2124,19,6,15,Good,Good,Good,-71.07114,42.28583
2023-01-05,2125,19,6,15,Good,Good,Good,-71.0562,42.31578
2023-01-05,2126,23,,,Good,,,-71.0918,42.27588
2023-01-05,2127,19,6,15,Good,Good,Good,-71.03875,42.33455
2023-01-05,2128,19,6,15,Good,Good,Good,-71.01616,42.37324
2023-01-05,2129,19,6,15,Good,Good,Good,-71.06167,42.37975
2023-01-05,2130,19,6,15,Good,Good,Good,-71.11515,42.30823
2023-01-05,2131,23,,,Good,,,-71.12468,42.28392
2023-01-05,2132,23,,,Good,,,-71.16072,42.27931
2023-01-05,2134,19,6,15,Good,Good,Good,-71.12931,42.35855
2023-01-05,2135,19,6,15,Good,Good,Good,-71.15417,42.34989
2023-01-05,2136,23,,,Good,,,-71.12662,42.25505
2023-01-05,2151,19,6,15,Good,Good,Good,-71.004,42.41887
2023-01-05,2163,19,6,15,Good,Good,Good,-71.12509,42.36717
2023-01-05,2199,19,6,15,Good,Good,Good,-71.08199,42.34748
2023-01-05,2203,19,6,15,Good,Good,Good,-71.05945,42.36144
2023-01-05,2210,19,6,15,Good,Good,Good,-71.03942,42.34815
2023-01-05,2215,19,6,15,Good,Good,Good,-71.10276,42.34741
2023-01-05,2467,19,6,15,Good,Good,Good,-71.16096,42.31725
2023-01-06,2108,11,8,37,Good,Good,Good,-71.06516,42.35657
2023-01-06,2109,11,8,37,Good,Good,Good,-71.05277,42.36498
2023-01-06,2110,11,8,37,Good,Good,Good,-71.05189,42.35797
2023-01-06,2111,11,8,37,Good,Good,Good,-71.06054,42.35067
2023-01-06,2113,11,8,37,Good,Good,Good,-71.05524,42.36526
2023-01-06,2114,11,8,37,Good,Good,Good,-71.06686,42.36337
2023-01-06,2115,11,8,37,Good,Good,Good,-71.09481,42.34046
2023-01-06,2116,11,8,37,Good,Good,Good,-71.07638,42.35105
2023-01-06,2118,11,8,37,Good,Good,Good,-71.07057,42.33806
2023-01-06,2119,11,8,37,Good,Good,Good,-71.08522,42.32405
2023-01-06,2120,11,8,37,Good,Good,Good,-71.09654,42.33212
2023-01-06,2121,11,8,37,Good,Good,Good,-71.08693,42.3057
2023-01-06,2122,11,8,37,Good,Good,Good,-71.05185,42.29427
2023-01-06,2124,11,8,37,Good,Good,Good,-71.07114,42.28583
2023-01-06,2125,11,8,37,Good,Good,Good,-71.0562,42.31578
2023-01-06,2126,15,,,Good,,,-71.0918,42.27588
2023-01-06,2127,11,8,37,Good,Good,Good,-71.03875,42.33455
2023-01-06,2128,11,8,31,Good,Good,Good,-71.01616,42.37324
2023-01-06,2129,11,8,31,Good,Good,Good,-71.06167,42.37975
2023-01-06,2130,11,8,37,Good,Good,Good,-71.11515,42.30823
2023-01-06,2131,15,,,Good,,,-71.12468,42.28392
2023-01-06,2132,15,,,Good,,,-71.16072,42.27931
2023-01-06,2134,11,8,37,Good,Good,Good,-71.12931,42.35855
2023-01-06,2135,11,8,37,Good,Good,Good,-71.15417,42.34989
2023-01-06,2136,15,,,Good,,,-71.12662,42.25505
2023-01-06,2151,11,8,31,Good,Good,Good,-71.004,42.41887
2023-01-06,2163,11,8,37,Good,Good,Good,-71.12509,42.36717
2023-01-06,2199,11,8,37,Good,Good,Good,-71.08199,42.34748
2023-01-06,2203,11,8,37,Good,Good,Good,-71.05945,42.36144
2023-01-06,2210,11,8,37,Good,Good,Good,-71.03942,42.34815
2023-01-06,2215,11,8,37,Good,Good,Good,-71.10276,42.34741
2023-01-06,2467,11,8,37,Good,Good,Good,-71.16096,42.31725
2023-01-07,2108,25,11,30,Good,Good,Good,-71.06516,42.35657
2023-01-07,2109,25,11,30,Good,Good,Good,-71.05277,42.36498
2023-01-07,2110,25,11,30,Good,Good,Good,-71.05189,42.35797
2023-01-07,2111,25,11,30,Good,Good,Good,-71.06054,42.35067
2023-01-07,2113,25,11,30,Good,Good,Good,-71.05524,42.36526
2023-01-07,2114,25,11,30,Good,Good,Good,-71.06686,42.36337
2023-01-07,2115,25,11,30,Good,Good,Good,-71.09481,42.34046
2023-01-07,2116,25,11,30,Good,Good,Good,-71.07638,42.35105
2023-01-07,2118,25,11,30,Good,Good,Good,-71.07057,42.33806
2023-01-07,2119,25,11,30,Good,Good,Good,-71.08522,42.32405
2023-01-07,2120,25,11,30,Good,Good,Good,-71.09654,42.33212
2023-01-07,2121,25,11,30,Good,Good,Good,-71.08693,42.3057
2023-01-07,2122,25,11,30,Good,Good,Good,-71.05185,42.29427
2023-01-07,2124,25,11,30,Good,Good,Good,-71.07114,42.28583
2023-01-07,2125,25,11,30,Good,Good,Good,-71.0562,42.31578
2023-01-07,2126,25,,,Good,,,-71.0918,42.27588
2023-01-07,2127,25,11,30,Good,Good,Good,-71.03875,42.33455
2023-01-07,2128,25,11,27,Good,Good,Good,-71.01616,42.37324
2023-01-07,2129,25,11,27,Good,Good,Good,-71.06167,42.37975
2023-01-07,2130,25,11,30,Good,Good,Good,-71.11515,42.30823
2023-01-07,2131,25,,,Good,,,-71.12468,42.28392
2023-01-07,2132,25,,,Good,,,-71.16072,42.27931
2023-01-07,2134,25,11,30,Good,Good,Good,-71.12931,42.35855
2023-01-07,2135,25,11,30,Good,Good,Good,-71.15417,42.34989
2023-01-07,2136,25,,,Good,,,-71.12662,42.25505
2023-01-07,2151,25,11,27,Good,Good,Good,-71.004,42.41887
2023-01-07,2163,25,11,30,Good,Good,Good,-71.12509,42.36717
2023-01-07,2199,25,11,30,Good,Good,Good,-71.08199,42.34748
2023-01-07,2203,25,11,30,Good,Good,Good,-71.05945,42.36144
2023-01-07,2210,25,11,30,Good,Good,Good,-71.03942,42.34815
2023-01-07,2215,25,11,30,Good,Good,Good,-71.10276,42.34741
2023-01-07,2467,25,11,30,Good,Good,Good,-71.16096,42.31725
2023-01-08,2108,27,11,25,Good,Good,Good,-71.06516,42.35657
2023-01-08,2109,27,11,25,Good,Good,Good,-71.05277,42.36498
2023-01-08,2110,27,11,25,Good,Good,Good,-71.05189,42.35797
2023-01-08,2111,27,11,25,Good,Good,Good,-71.06054,42.35067
2023-01-08,2113,27,11,25,Good,Good,Good,-71.05524,42.36526
2023-01-08,2114,27,11,25,Good,Good,Good,-71.06686,42.36337
2023-01-08,2115,27,11,25,Good,Good,Good,-71.09481,42.34046
2023-01-08,2116,27,11,25,Good,Good,Good,-71.07638,42.35105
2023-01-08,2118,27,11,25,Good,Good,Good,-71.07057,42.33806
2023-01-08,2119,27,11,25,Good,Good,Good,-71.08522,42.32405
2023-01-08,2120,27,11,25,Good,Good,Good,-71.09654,42.33212
2023-01-08,2121,27,11,25,Good,Good,Good,-71.08693,42.3057
2023-01-08,2122,27,11,25,Good,Good,Good,-71.05185,42.29427
2023-01-08,2124,27,11,25,Good,Good,Good,-71.07114,42.28583
2023-01-08,2125,27,11,25,Good,Good,Good,-71.0562,42.31578
2023-01-08,2126,30,,,Good,,,-71.0918,42.27588
2023-01-08,2127,27,11,25,Good,Good,Good,-71.03875,42.33455
2023-01-08,2128,27,11,21,Good,Good,Good,-71.01616,42.37324
2023-01-08,2129,27,11,21,Good,Good,Good,-71.06167,42.37975
2023-01-08,2130,27,11,25,Good,Good,Good,-71.11515,42.30823
2023-01-08,2131,30,,,Good,,,-71.12468,42.28392
2023-01-08,2132,30,,,Good,,,-71.16072,42.27931
2023-01-08,2134,27,11,25,Good,Good,Good,-71.12931,42.35855
2023-01-08,2135,27,11,25,Good,Good,Good,-71.15417,42.34989
2023-01-08,2136,30,,,Good,,,-71.12662,42.25505
2023-01-08,2151,27,11,21,Good,Good,Good,-71.004,42.41887
2023-01-08,2163,27,11,25,Good,Good,Good,-71.12509,42.36717
2023-01-08,2199,27,11,25,Good,Good,Good,-71.08199,42.34748
2023-01-08,2203,27,11,25,Good,Good,Good,-71.05945,42.36144
2023-01-08,2210,27,11,25,Good,Good,Good,-71.03942,42.34815
2023-01-08,2215,27,11,25,Good,Good,Good,-71.10276,42.34741
2023-01-08,2467,27,11,25,Good,Good,Good,-71.16096,42.31725
2023-01-09,2108,19,16,49,Good,Good,Good,-71.06516,42.35657
2023-01-09,2109,19,16,49,Good,Good,Good,-71.05277,42.36498
2023-01-09,2110,19,16,49,Good,Good,Good,-71.05189,42.35797
2023-01-09,2111,19,16,49,Good,Good,Good,-71.06054,42.35067
2023-01-09,2113,19,16,49,Good,Good,Good,-71.05524,42.36526
2023-01-09,2114,19,16,49,Good,Good,Good,-71.06686,42.36337
2023-01-09,2115,19,16,49,Good,Good,Good,-71.09481,42.34046
2023-01-09,2116,19,16,49,Good,Good,Good,-71.07638,42.35105
2023-01-09,2118,19,16,49,Good,Good,Good,-71.07057,42.33806
2023-01-09,2119,19,16,49,Good,Good,Good,-71.08522,42.32405
2023-01-09,2120,19,16,49,Good,Good,Good,-71.09654,42.33212
2023-01-09,2121,19,16,49,Good,Good,Good,-71.08693,42.3057
2023-01-09,2122,19,16,49,Good,Good,Good,-71.05185,42.29427
2023-01-09,2124,19,16,49,Good,Good,Good,-71.07114,42.28583
2023-01-09,2125,19,16,49,Good,Good,Good,-71.0562,42.31578
2023-01-09,2126,27,,,Good,,,-71.0918,42.27588
2023-01-09,2127,19,16,49,Good,Good,Good,-71.03875,42.33455
2023-01-09,2128,19,16,40,Good,Good,Good,-71.01616,42.37324
2023-01-09,2129,19,16,40,Good,Good,Good,-71.06167,42.37975
2023-01-09,2130,19,16,49,Good,Good,Good,-71.11515,42.30823
2023-01-09,2131,27,,,Good,,,-71.12468,42.28392
2023-01-09,2132,27,,,Good,,,-71.16072,42.27931
2023-01-09,2134,19,16,49,Good,Good,Good,-71.12931,42.35855
2023-01-09,2135,19,16,49,Good,Good,Good,-71.15417,42.34989
2023-01-09,2136,27,,,Good,,,-71.12662,42.25505
2023-01-09,2151,19,16,40,Good,Good,Good,-71.004,42.41887
2023-01-09,2163,19,16,49,Good,Good,Good,-71.12509,42.36717
2023-01-09,2199,19,16,49,Good,Good,Good,-71.08199,42.34748
2023-01-09,2203,19,16,49,Good,Good,Good,-71.05945,42.36144
2023-01-09,2210,19,16,49,Good,Good,Good,-71.03942,42.34815
2023-01-09,2215,19,16,49,Good,Good,Good,-71.10276,42.34741
2023-01-09,2467,19,16,49,Good,Good,Good,-71.16096,42.31725
2023-01-10,2108,29,11,27,Good,Good,Good,-71.06516,42.35657
2023-01-10,2109,29,11,27,Good,Good,Good,-71.05277,42.36498
2023-01-10,2110,29,11,27,Good,Good,Good,-71.05189,42.35797
2023-01-10,2111,29,11,27,Good,Good,Good,-71.06054,42.35067
2023-01-10,2113,29,11,27,Good,Good,Good,-71.05524,42.36526
2023-01-10,2114,29,11,27,Good,Good,Good,-71.06686,42.36337
2023-01-10,2115,29,11,27,Good,Good,Good,-71.09481,42.34046
2023-01-10,2116,29,11,27,Good,Good,Good,-71.07638,42.35105
2023-01-10,2118,29,11,27,Good,Good,Good,-71.07057,42.33806
2023-01-10,2119,29,11,27,Good,Good,Good,-71.08522,42.32405
2023-01-10,2120,29,11,27,Good,Good,Good,-71.09654,42.33212
2023-01-10,2121,29,11,27,Good,Good,Good,-71.08693,42.3057
2023-01-10,2122,29,11,27,Good,Good,Good,-71.05185,42.29427
2023-01-10,2124,29,11,27,Good,Good,Good,-71.07114,42.28583
2023-01-10,2125,29,11,27,Good,Good,Good,-71.0562,42.31578
2023-01-10,2126,31,,,Good,,,-71.0918,42.27588
2023-01-10,2127,29,11,27,Good,Good,Good,-71.03875,42.33455
2023-01-10,2128,29,11,24,Good,Good,Good,-71.01616,42.37324
2023-01-10,2129,29,11,24,Good,Good,Good,-71.06167,42.37975
2023-01-10,2130,29,11,27,Good,Good,Good,-71.11515,42.30823
2023-01-10,2131,31,,,Good,,,-71.12468,42.28392
2023-01-10,2132,31,,,Good,,,-71.16072,42.27931
2023-01-10,2134,29,11,27,Good,Good,Good,-71.12931,42.35855
2023-01-10,2135,29,11,27,Good,Good,Good,-71.15417,42.34989
2023-01-10,2136,31,,,Good,,,-71.12662,42.25505
2023-01-10,2151,29,11,24,Good,Good,Good,-71.004,42.41887
2023-01-10,2163,29,11,27,Good,Good,Good,-71.12509,42.36717
2023-01-10,2199,29,11,27,Good,Good,Good,-71.08199,42.34748
2023-01-10,2203,29,11,27,Good,Good,Good,-71.05945,42.36144
2023-01-10,2210,29,11,27,Good,Good,Good,-71.03942,42.34815
2023-01-10,2215,29,11,27,Good,Good,Good,-71.10276,42.34741
2023-01-10,2467,29,11,27,Good,Good,Good,-71.16096,42.31725
2023-01-11,2108,19,12,32,Good,Good,Good,-71.06516,42.35657
2023-01-11,2109,19,12,32,Good,Good,Good,-71.05277,42.36498
2023-01-11,2110,19,12,32,Good,Good,Good,-71.05189,42.35797
2023-01-11,2111,19,12,32,Good,Good,Good,-71.06054,42.35067
2023-01-11,2113,19,12,32,Good,Good,Good,-71.05524,42.36526
2023-01-11,2114,19,12,32,Good,Good,Good,-71.06686,42.36337
2023-01-11,2115,19,12,32,Good,Good,Good,-71.09481,42.34046
2023-01-11,2116,19,12,32,Good,Good,Good,-71.07638,42.35105
2023-01-11,2118,19,12,32,Good,Good,Good,-71.07057,42.33806
2023-01-11,2119,19,12,32,Good,Good,Good,-71.08522,42.32405
2023-01-11,2120,19,12,32,Good,Good,Good,-71.09654,42.33212
2023-01-11,2121,19,12,32,Good,Good,Good,-71.08693,42.3057
2023-01-11,2122,19,12,32,Good,Good,Good,-71.05185,42.29427
2023-01-11,2124,19,12,32,Good,Good,Good,-71.07114,42.28583
2023-01-11,2125,19,12,32,Good,Good,Good,-71.0562,42.31578
2023-01-11,2126,26,,,Good,,,-71.0918,42.27588
2023-01-11,2127,19,12,32,Good,Good,Good,-71.03875,42.33455
2023-01-11,2128,19,12,29,Good,Good,Good,-71.01616,42.37324
2023-01-11,2129,19,12,29,Good,Good,Good,-71.06167,42.37975
2023-01-11,2130,19,12,32,Good,Good,Good,-71.11515,42.30823
2023-01-11,2131,26,,,Good,,,-71.12468,42.28392
2023-01-11,2132,26,,,Good,,,-71.16072,42.27931
2023-01-11,2134,19,12,32,Good,Good,Good,-71.12931,42.35855
2023-01-11,2135,19,12,32,Good,Good,Good,-71.15417,42.34989
2023-01-11,2136,26,,,Good,,,-71.12662,42.25505
2023-01-11,2151,19,12,29,Good,Good,Good,-71.004,42.41887
2023-01-11,2163,19,12,32,Good,Good,Good,-71.12509,42.36717
2023-01-11,2199,19,12,32,Good,Good,Good,-71.08199,42.34748
2023-01-11,2203,19,12,32,Good,Good,Good,-71.05945,42.36144
2023-01-11,2210,19,12,32,Good,Good,Good,-71.03942,42.34815
2023-01-11,2215,19,12,32,Good,Good,Good,-71.10276,42.34741
2023-01-11,2467,19,12,32,Good,Good,Good,-71.16096,42.31725
2023-01-12,2108,37,13,36,Good,Good,Good,-71.06516,42.35657
2023-01-12,2109,37,13,36,Good,Good,Good,-71.05277,42.36498
2023-01-12,2110,37,13,36,Good,Good,Good,-71.05189,42.35797
2023-01-12,2111,37,13,36,Good,Good,Good,-71.06054,42.35067
2023-01-12,2113,37,13,36,Good,Good,Good,-71.05524,42.36526
2023-01-12,2114,37,13,36,Good,Good,Good,-71.06686,42.36337
2023-01-12,2115,37,13,36,Good,Good,Good,-71.09481,42.34046
2023-01-12,2116,37,13,36,Good,Good,Good,-71.07638,42.35105
2023-01-12,2118,37,13,36,Good,Good,Good,-71.07057,42.33806
2023-01-12,2119,37,13,36,Good,Good,Good,-71.08522,42.32405
2023-01-12,2120,37,13,36,Good,Good,Good,-71.09654,42.33212
2023-01-12,2121,37,13,36,Good,Good,Good,-71.08693,42.3057
2023-01-12,2122,37,13,36,Good,Good,Good,-71.05185,42.29427
2023-01-12,2124,37,13,36,Good,Good,Good,-71.07114,42.28583
2023-01-12,2125,37,13,36,Good,Good,Good,-71.0562,42.31578
2023-01-12,2126,41,,,Good,,,-71.0918,42.27588
2023-01-12,2127,37,13,36,Good,Good,Good,-71.03875,42.33455
2023-01-12,2128,37,13,37,Good,Good,Good,-71.01616,42.37324
2023-01-12,2129,37,13,37,Good,Good,Good,-71.06167,42.37975
2023-01-12,2130,37,13,36,Good,Good,Good,-71.11515,42.30823
2023-01-12,2131,41,,,Good,,,-71.12468,42.28392
2023-01-12,2132,41,,,Good,,,-71.16072,42.27931
2023-01-12,2134,37,13,36,Good,Good,Good,-71.12931,42.35855
2023-01-12,2135,37,13,36,Good,Good,Good,-71.15417,42.34989
2023-01-12,2136,41,,,Good,,,-71.12662,42.25505
2023-01-12,2151,37,13,37,Good,Good,Good,-71.004,42.41887
2023-01-12,2163,37,13,36,Good,Good,Good,-71.12509,42.36717
2023-01-12,2199,37,13,36,Good,Good,Good,-71.08199,42.34748
2023-01-12,2203,37,13,36,Good,Good,Good,-71.05945,42.36144
2023-01-12,2210,37,13,36,Good,Good,Good,-71.03942,42.34815
2023-01-12,2215,37,13,36,Good,Good,Good,-71.10276,42.34741
2023-01-12,2467,37,13,36,Good,Good,Good,-71.16096,42.31725
2023-01-13,2108,37,9,24,Good,Good,Good,-71.06516,42.35657
2023-01-13,2109,37,9,24,Good,Good,Good,-71.05277,42.36498
2023-01-13,2110,37,9,24,Good,Good,Good,-71.05189,42.35797
2023-01-13,2111,37,9,24,Good,Good,Good,-71.06054,42.35067
2023-01-13,2113,37,9,24,Good,Good,Good,-71.05524,42.36526
