ZipCode,AQI_OZONE,AQI_PM10,AQI_PM2.5,CategoryName_OZONE,CategoryName_PM10,CategoryName_PM2.5,Latitude,Longitude
2108,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.35657,-71.06516
2109,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.36498,-71.05277
2110,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.35797,-71.05189
2111,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.35067,-71.06054
2113,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.36526,-71.05524
2114,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.36337,-71.06686
2115,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.34046,-71.09481
2116,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.35105,-71.07638
2118,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.33806,-71.07057
2119,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.32405,-71.08522
2120,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.33212,-71.09654
2121,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.3057,-71.08693
2122,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.29427,-71.05185
2124,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.28583,-71.07114
2125,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.31578,-71.0562
2126,39.927083333333336,,,Good,,,42.27588,-71.0918
2127,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.33455,-71.03875
2128,34.40350877192982,15.106382978723405,32.736666666666665,Good,Good,Good,42.37324,-71.01616
2129,34.40350877192982,15.106382978723405,32.736666666666665,Good,Good,Good,42.37975,-71.06167
2130,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.30823,-71.11515
2131,39.927083333333336,,,Good,,,42.28392,-71.12468
2132,39.927083333333336,,,Good,,,42.27931,-71.16072
2134,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.35855,-71.12931
2135,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.34989,-71.15417
2136,39.927083333333336,,,Good,,,42.25505,-71.12662
2151,34.40350877192982,15.106382978723405,32.736666666666665,Good,Good,Good,42.41887,-71.004
2163,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.36717,-71.12509
2199,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.34748,-71.08199
2203,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.36144,-71.05945
2210,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.34815,-71.03942
2215,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.34741,-71.10276
2467,34.40350877192982,15.106382978723405,34.196666666666665,Good,Good,Good,42.31725,-71.16096
