X,Y,STOP_NAME,TOWN
-71.02027221,42.36930771,Terminal E - Arrivals Level,BOSTON
-71.19166017,42.36990758,Main St @ Waverley Ave,WATERTOWN
-71.19218826,42.36995573,Main St @ French St,WATERTOWN
-71.16733803,42.37001182,Mt Auburn St @ Winthrop St,WATERTOWN
-71.24063438,42.37020427,Crescent St @ Walnut St,WALTHAM
-71.16665244,42.37003737,Mt Auburn St @ Adams Ave,WATERTOWN
-71.17072658,42.37006852,Mt Auburn St @ Boylston St,WATERTOWN
-71.17095876,42.37007175,Mt Auburn St @ Amherst Rd,WATERTOWN
-70.97127242,42.36933425,Shirley St @ Crystal Cove Ave,WINTHROP
-71.09610152,42.36986064,Hampshire St @ Columbia St,CAMBRIDGE
-70.97121598,42.3694243,Shirley St opp Crystal Cove Ave,WINTHROP
-71.10274798,42.3700127,Broadway @ Inman St,CAMBRIDGE
-71.03596817,42.37599029,Bennington St @ Marion St,BOSTON
-71.21660422,42.37661152,Main St opp Willow St,WALTHAM
-71.10393794,42.37629133,Beacon St @ Cooney St,SOMERVILLE
-71.21683362,42.37666863,Main St @ Willow St,WALTHAM
-70.98767159,42.37587633,Pauline St opp Woodside Ave,WINTHROP
-70.98767159,42.37587633,Pauline St @ Woodside Ave,WINTHROP
-71.035717,42.37608364,Bennington St @ Marion St,BOSTON
-70.97408035,42.37585856,Veterans Rd @ Levy Bramson Way,WINTHROP
-71.0995491,42.3763678,Springfield St @ Newton St,SOMERVILLE
-71.12202647,42.37644844,Garden St opp Mason St,CAMBRIDGE
-71.14624742,42.37652997,61 Aberdeen Ave,CAMBRIDGE
-71.24679421,42.37682902,36 Hammond St,WALTHAM
-71.05229538,42.37623893,First Ave @ Ninth St,BOSTON
-71.09952589,42.37642399,Springfield St @ Newton St,SOMERVILLE
-71.16040489,42.37664636,Belmont St @ Woodleigh Rd,BELMONT
-71.2328708,42.37685717,Main St @ Liberty St,WALTHAM
-71.11412112,42.37652338,Quincy St @ Kirkland St,CAMBRIDGE
-71.23203384,42.376941,Main St @ Appleton St,WALTHAM
-71.16097017,42.37675906,Belmont St @ Falmouth St,BELMONT
-71.06566614,42.37644282,Main St @ W School St,BOSTON
-71.16269758,42.37686267,Belmont St @ Langdon Ave,BELMONT
-71.16341094,42.3768934,Belmont St @ School St,BELMONT
-70.97384178,42.3761869,Shirley St @ Levy Bramson Way,WINTHROP
-71.23051697,42.37711532,Main St @ Heard St,WALTHAM
-71.23602564,42.37986335,Lexington St @ Pond St,WALTHAM
-71.09785618,42.37949885,Washington St @ Kingman Rd,SOMERVILLE
-71.09229668,42.37948169,Washington St @ Merriam St,SOMERVILLE
-71.09287691,42.37949318,Washington St @ Washington Terr,SOMERVILLE
-71.09519463,42.37950559,Somerville Ave @ Stone Ave,SOMERVILLE
-71.06352201,42.37939283,Bunker Hill St @ Pearl St,BOSTON
-70.97492016,42.37905899,Shirley St opp Coral Ave,WINTHROP
-71.09533048,42.37956273,Somerville Ave @ Prospect St,SOMERVILLE
-71.09688341,42.3795939,Washington St @ Webster Ave,SOMERVILLE
-71.02746252,42.3793749,Bennington St @ Chelsea St,BOSTON
-71.09131627,42.37965742,Washington St @ Boston St,SOMERVILLE
-71.02693225,42.37941191,Bennington St @ Bremen St,BOSTON
-71.03290258,42.37944908,Lexington St @ Putnam St,BOSTON
-71.03267965,42.37953228,Lexington St @ Putnam St,BOSTON
-70.98577144,42.37945339,Hermon St @ Lincoln St,WINTHROP
-71.08996882,42.37987949,Washington St @ McGrath Hwy,SOMERVILLE
-71.03980966,42.37508014,Border St opp Liberty Plaza Shopping Center,BOSTON
-71.05601822,42.37516356,Fifth St @ Chelsea St,BOSTON
-71.09997731,42.37532559,Springfield St @ Houghton St,SOMERVILLE
-71.25002976,42.37576734,South St @ Weston St,WALTHAM
-71.1460237,42.37550229,Aberdeen Ave @ Mt Auburn St,CAMBRIDGE
-71.23695162,42.37575707,Moody St @ Main St.,WALTHAM
-71.14581977,42.3755306,Aberdeen Ave @ Mt Auburn St,CAMBRIDGE
-71.21293034,42.37572876,Main St @ Rangeley Rd,WALTHAM
-71.05637278,42.37524572,Chelsea St @ Fifth St,BOSTON
-71.15657198,42.37560079,Belmont St @ Prentiss St,BELMONT
-71.21420914,42.3760432,Main St @ Bowker Rd,WALTHAM
-71.15757978,42.375929,Belmont St @ Marlboro St,BELMONT
-71.23818999,42.37617092,702 Main St,WALTHAM
-71.23781386,42.37617829,691 Main St,WALTHAM
-71.24011083,42.37619664,Main St @ Daniels Ct,WALTHAM
-71.24018471,42.37619865,Main St @ Exchange St,WALTHAM
-71.10336762,42.37581907,45 Beacon St.,SOMERVILLE
-71.25034604,42.37627038,Main St @ Weston St,WALTHAM
-71.24164934,42.37625477,Main St @ Grant St,WALTHAM
-71.24411689,42.37626216,Main St @ Harvard St,WALTHAM
-71.2437119,42.37626479,Main St @ Fiske St,WALTHAM
-71.24637196,42.37628099,Main St @ Prospect St,WALTHAM
-71.24667339,42.37629113,Main St @ Hammond St,WALTHAM
-71.24799434,42.37629825,Main St @ Wellington St,WALTHAM
-71.25236508,42.37632794,Main St @ Prospect Hill Rd,WALTHAM
-71.25226389,42.37632773,Main St opp Prospect Hill Rd,WALTHAM
-71.25007845,42.37633138,Main St @ Palmer St,WALTHAM
-71.25468611,42.37634852,Main St @ Everett St,WALTHAM
-71.25520631,42.37635611,Main St @ Lunda St,WALTHAM
-71.03910387,42.37570452,Meridian St @ Saratoga St,BOSTON
-71.21527129,42.37628271,Main St @ Lafayette St,WALTHAM
-71.2575064,42.37638999,Main St @ Malone St,WALTHAM
-71.2575064,42.37638999,1114 Main St opp Malone St,WALTHAM
-71.2588117,42.37640757,1164 Main St opp Edgehill Rd,WALTHAM
-71.25889398,42.37640908,Main St @ Edgehill Rd,WALTHAM
-71.26091734,42.37646519,Main St @ Sheridan Rd,WALTHAM
-71.0562528,42.37586072,Bunker Hill St @ Lowney Way,BOSTON
-71.26102369,42.37646843,Main St @ Hill Rd,WALTHAM
-71.26560055,42.37663926,Main St @ Stow St,WALTHAM
-71.26560055,42.37663926,Main St @ Stow St,WALTHAM
-71.05259038,42.37605599,First Ave @ Ninth St,BOSTON
-71.15253862,42.38010327,Huron Ave @ VFW Post 8818,CAMBRIDGE
-71.23613058,42.38033869,Lexington St @ Lexington Terr,WALTHAM
-71.15261065,42.38013292,Huron Ave opp VFW Post 8818,CAMBRIDGE
-71.24662952,42.38043095,Hammond St @ Lawrence St,WALTHAM
-71.06459074,42.37992776,Bunker Hill St @ Sullivan St,BOSTON
-71.09666777,42.38004833,Somerville Ave @ Union Square,SOMERVILLE
-71.14370772,42.38021948,Huron Ave @ Larch Rd,CAMBRIDGE
-71.10860471,42.38010963,Beacon St @ Park St,SOMERVILLE
-70.9857881,42.37963229,Hermon St @ Lincoln St,WINTHROP
-71.14362544,42.38023667,Huron Ave @ Larch Rd,CAMBRIDGE
-71.0696853,42.38001594,Main St @ Oak St,BOSTON
-71.09014449,42.38014559,Washington St @ McGrath Hwy,SOMERVILLE
-71.12739354,42.38035391,Concord Ave @ Parker St,CAMBRIDGE
-71.12739354,42.38035391,Concord Ave @ Bond St,CAMBRIDGE
-71.09665988,42.38025614,Bow St @ Warren Ave,SOMERVILLE
-71.06984181,42.3801719,Main St @ Middlesex St,BOSTON
-71.02524433,42.38001204,Bennington St @ Neptune Rd,BOSTON
-71.23622248,42.38068984,130 Lexington St @ Shopping Plaza,WALTHAM
-71.1085154,42.38033367,Park St @ Beacon St,SOMERVILLE
-71.2362417,42.3807516,Lexington St opp Shopping Plaza,WALTHAM
-71.06522896,42.38025091,Bunker Hill St @ Sackville St,BOSTON
-71.0253775,42.38009533,Bennington St @ Neptune Rd,BOSTON
-71.08999744,42.3803477,Medford St @ Washington St,SOMERVILLE
-71.18953878,42.38070337,Belmont St @ Lexington St,WATERTOWN
-71.03076366,42.3802462,Lexington St @ Prescott St,BOSTON
-71.14146658,42.38065871,Huron Ave @ Lexington Ave,CAMBRIDGE
-71.14138295,42.38067518,Huron Ave @ Lexington Ave,CAMBRIDGE
-71.03054978,42.38032599,Lexington St @ Prescott St,BOSTON
-71.02337628,42.38032498,Wood Island Station Busway,BOSTON
-71.03924778,42.38039128,Meridian St @ White St,BOSTON
-71.18926164,42.38093126,Lexington St @ Belmont St,BELMONT
-71.08875066,42.3806195,Washington St @ Joy St,SOMERVILLE
-71.03925074,42.38048045,Meridian St @ White St,BOSTON
-71.14021548,42.38090282,Huron Ave @ Lake View Ave,CAMBRIDGE
-71.19299333,42.38106658,Belmont St opp Duff St,WATERTOWN
-71.17570557,42.38102251,Trapelo Rd opp Williston Rd - Cushing Square,BELMONT
-71.14013148,42.38091918,Huron Ave @ Lake View Ave,CAMBRIDGE
-71.17584245,42.38107191,Trapelo Rd @ Williston Rd - Cushing Square,BELMONT
-71.19321778,42.38112743,Belmont St @ Duff St,WATERTOWN
-71.02376396,42.38067681,Bennington St opp Wood Island Station,BOSTON
-71.24214809,42.38139044,Bacon St @ Athletic Field Rd,WALTHAM
-71.12874297,42.38108213,Concord Ave opp Buckingham St,CAMBRIDGE
-71.20323956,42.38131446,Beaver St @ Warren St,WALTHAM
-71.2033138,42.38134628,Beaver St @ Warren St,WALTHAM
-71.15460473,42.38122433,Opp 700 Huron Ave,CAMBRIDGE
-71.15460473,42.38122433,700 Huron Ave,CAMBRIDGE
-71.06659076,42.38093109,Bunker Hill St @ Clarken Ct,BOSTON
-71.08746226,42.38102258,Washington St @ Tufts St,SOMERVILLE
-71.0897457,42.38105039,McGrath Hwy @ Alston St,SOMERVILLE
-71.12893619,42.38118682,Concord Ave @ Buckingham St,CAMBRIDGE
-71.26198234,42.38158993,Main Shopping Center @ Market Basket,WALTHAM
-71.13793544,42.381267,Huron Ave @ Gurney St,CAMBRIDGE
-71.13752297,42.38129882,Huron Ave @ Fayerweather St,CAMBRIDGE
-71.09964933,42.38123452,Somerville Ave @ Carlton St,SOMERVILLE
-71.06696296,42.381119,Bunker Hill St @ N Mead St,BOSTON
-71.13599667,42.38140933,Huron Ave @ Reservoir St,CAMBRIDGE
-71.13591678,42.38141496,Huron Ave @ Reservoir St,CAMBRIDGE
-71.07084499,42.38119184,Main St @ Baldwin St,BOSTON
-70.9748887,42.3807955,Shirley St @ Beach Rd,WINTHROP
-71.02633751,42.38102147,E Eagle St @ Chelsea St,BOSTON
-71.133168,42.38143779,Huron Ave @ Appleton St,CAMBRIDGE
-71.07087697,42.38122506,Main St @ Baldwin St,BOSTON
-71.24655694,42.38175486,Hammond St @ Plympton St,WALTHAM
-71.0863343,42.38129933,Washington St @ New Washington St,SOMERVILLE
-71.13462015,42.38152351,Huron Ave @ Vassal Ln,CAMBRIDGE
-71.20126083,42.38172403,Warren St @ Webster Rd,WALTHAM
-71.17799633,42.38170024,Trapelo Rd opp Poplar St,BELMONT
-71.02829191,42.38118701,Lexington St @ Shelby St,BOSTON
-71.2010189,42.3817664,Warren St @ Waverley St,WALTHAM
-71.10033368,42.38147753,Somerville Ave @ Church St,SOMERVILLE
-71.02199046,42.38125101,Bennington St @ Swift St,BOSTON
-71.11969047,42.38163116,Massachusetts Ave @ Wendell St,CAMBRIDGE
-71.11981187,42.38163268,Massachusetts Ave @ Shepard St,CAMBRIDGE
-71.08483873,42.38154919,Washington St @ Franklin St,SOMERVILLE
-71.09852239,42.38160256,51 Bow St,SOMERVILLE
-71.0277243,42.38134086,Eagle St @ Lexington St,BOSTON
-71.03928586,42.38142025,Meridian St @ West Eagle St,BOSTON
-71.02545728,42.38137268,Chelsea St @ Eagle Sq,BOSTON
-71.02545728,42.38137268,467 Chelsea St - Eagle Square,BOSTON
-71.03903449,42.37250304,Meridian St @ Havre St,BOSTON
-70.97852215,42.37225132,Washington Ave opp Willow Ave,WINTHROP
-70.98087892,42.37226502,Washington Ave @ Winthrop St,WINTHROP
-70.98111895,42.37227966,Pleasant St @ Winthrop St,WINTHROP
-71.09314623,42.37274468,Cambridge St @ Windsor St,CAMBRIDGE
-71.09314623,42.37274468,Cambridge St @ Windsor St,CAMBRIDGE
-71.10982052,42.37281538,Broadway @ Ellery St,CAMBRIDGE
-71.09455396,42.37280637,Columbia St @ Cambridge St,CAMBRIDGE
-70.98266085,42.37244167,Pleasant St @ Vine Ave,WINTHROP
-70.98291013,42.37247148,Pleasant St @ Seaview Ave,WINTHROP
-71.20297349,42.3732976,Main St @ Wilmot St,WATERTOWN
-71.09447646,42.37297815,Webster Ave @ Cambridge St,CAMBRIDGE
-71.08025675,42.3729279,225 Msgr O'Brien Hwy,CAMBRIDGE
-71.22818531,42.3733812,River St @ Newton St,WALTHAM
-71.20324313,42.37334114,Main St @ Evans St,WATERTOWN
-70.97193057,42.37253868,Washington Ave opp Veterans Rd,WINTHROP
-71.22828367,42.37344014,River St @ Newton St,WALTHAM
-70.9844106,42.37264816,Pleasant St @ Buchanan St,WINTHROP
-71.11816089,42.37319444,Massachusetts Ave @ Holyoke St,CAMBRIDGE
-70.98466176,42.37267791,Pleasant St @ Sunnyside Ave,WINTHROP
-71.09611381,42.37312612,Cambridge St @ Norfolk St,CAMBRIDGE
-71.09633843,42.37315543,Cambridge St @ Norfork St,CAMBRIDGE
-70.97166232,42.37267992,Veterans Rd @ Washington Ave,WINTHROP
-70.98559367,42.37278407,Pleasant St @ Woodside Ave,WINTHROP
-71.11102951,42.37327872,Broadway opp Trowbridge St,CAMBRIDGE
-70.98585492,42.37281306,Pleasant St @ Woodside Ave,WINTHROP
-71.20623193,42.37361739,Main St @ Emerson Rd,WATERTOWN
-70.97120513,42.37280035,Shirley St @ Washington Ave,WINTHROP
-71.06081067,42.37320098,Park St @ Warren St,BOSTON
-71.20700952,42.37367122,Main St opp Longfellow Rd,WATERTOWN
-71.10039619,42.37337239,Hampshire St @ Inman St,CAMBRIDGE
-71.12316743,42.37344946,Mt Auburn St @ University Rd,CAMBRIDGE
-71.20740782,42.37370053,Main St @ Longfellow Rd,WATERTOWN
-71.24996637,42.37380254,59 South St,WALTHAM
-71.09798427,42.37337733,Cambridge St @ Prospect St,CAMBRIDGE
-70.9870685,42.37295649,Pleasant St @ Bartlett Rd,WINTHROP
-71.12004166,42.3734795,Harvard Lower Busway @ Red Line,CAMBRIDGE
-71.12004166,42.3734795,Harvard Upper Busway @ Red Line,CAMBRIDGE
-71.09822256,42.37340964,Cambridge St @ Prospect St,CAMBRIDGE
-71.12328514,42.37349488,Mt Auburn St @ Story St,CAMBRIDGE
-71.10045356,42.37341917,Hampshire St @ Cambridge St,CAMBRIDGE
-70.9873162,42.37298625,Pleasant St @ Bartlett Rd,WINTHROP
-71.111628,42.37351973,454 Broadway,CAMBRIDGE
-71.15240818,42.37380276,Mt Auburn St @ Saint Marys St,WATERTOWN
-71.15230543,42.37383719,Mt Auburn St @ Ralph Piteri Terr,WATERTOWN
-71.10037783,42.37368988,Cambridge St @ Hampshire St,CAMBRIDGE
-71.10037783,42.37368988,Cambridge St @ Springfield St,CAMBRIDGE
-70.98973954,42.37326341,Pleasant St @ Somerset St,WINTHROP
-71.25001991,42.374129,64 South St,WALTHAM
-70.9899825,42.37328971,Pleasant St @ Somerset St,WINTHROP
-71.06154902,42.37359084,Warren St @ Winthrop St,BOSTON
-71.23121221,42.37415594,River St @ Jackson St,WALTHAM
-71.23129796,42.37416472,River St @ Jackson St,WALTHAM
-71.26250872,42.37424774,Stow St @ Tavern Rd,WALTHAM
-71.06271517,42.37370075,Main St @ Harvard St,BOSTON
-71.11267663,42.3739377,Broadway @ Felton St,CAMBRIDGE
-71.10219013,42.37392218,Cambridge St @ Fayette St,CAMBRIDGE
-71.10226494,42.37393124,Cambridge St opp Fayette St,CAMBRIDGE
-71.12470994,42.37401406,Mt Auburn St @ Brewer St,CAMBRIDGE
-71.05824486,42.37381584,Chelsea St opp Constitution Rd,BOSTON
-71.05824486,42.37381584,Chelsea St @ Constitution Rd,BOSTON
-71.08271152,42.37396495,O'Brien Hwy @ Twin City Plaza,SOMERVILLE
-71.08260874,42.37407694,245 O'Brien Hwy @ Twin City Plaza,SOMERVILLE
-71.26293656,42.37460057,Stow St @ Tavern Rd,WALTHAM
-71.23573161,42.37455111,Carter St @ Waltham Comm Rail Sta,WALTHAM
-71.21024872,42.37451217,Main St @ Warren St - Waltham Line,WALTHAM
-71.10451554,42.37421777,Cambridge St @ Highland Ave,CAMBRIDGE
-71.23536476,42.37461536,Carter St opp Commuter Rail Station,WALTHAM
-71.12563663,42.37433398,Mt Auburn St @ Ash St,CAMBRIDGE
-71.10501953,42.37427932,Cambridge St @ Camelia Ave,CAMBRIDGE
-71.21047773,42.3746344,Main St opp Warren St - Watertown Line,WALTHAM
-71.03907366,42.37408779,Meridian St @ Liverpool St,BOSTON
-71.10165611,42.37441089,Beacon St @ Dickinson St,SOMERVILLE
-71.02976635,42.3742225,Airport Station Busway,BOSTON
-71.10717673,42.37455112,Cambridge St @ Dana St,CAMBRIDGE
-71.05818758,42.37437553,Adams St @ Lowney Way,BOSTON
-71.13045334,42.37470585,Mt Auburn St @ Sparks St,CAMBRIDGE
-71.13070534,42.37472105,Mt Auburn St opp Sparks St,CAMBRIDGE
-71.11451132,42.37467649,Quincy St @ Broadway opp Fogg Museum,CAMBRIDGE
-71.10796491,42.37466288,Cambridge St @ Hovey Ave,CAMBRIDGE
-71.15149221,42.37489621,Belmont St @ Cushing St,CAMBRIDGE
-71.05506732,42.37457049,First Ave @ Fifth St,BOSTON
-71.13322375,42.37487465,Mt Auburn St @ Mt Auburn Hospital,CAMBRIDGE
-71.06377151,42.37463734,Main St @ Union St,BOSTON
-71.14829131,42.37492818,Mt Auburn St @ Homer Ave,CAMBRIDGE
-70.97287035,42.37427131,Veterans Rd @ Cutler St,WINTHROP
-71.13958797,42.37492224,Mt Auburn St opp Coolidge Ave,CAMBRIDGE
-71.13386654,42.37491278,Mt Auburn St @ Longfellow Rd,CAMBRIDGE
-71.13983969,42.37495764,Mt Auburn St @ Coolidge Ave,CAMBRIDGE
-70.99117276,42.37440116,Pauline St @ Pleasant St,WINTHROP
-70.99117276,42.37440116,Pauline St @ Pleasant St,WINTHROP
-71.15266349,42.37500218,Belmont St @ St. Mary's St,CAMBRIDGE
-71.14788702,42.3749972,Mt Auburn St opp Homer Ave,CAMBRIDGE
-71.10994602,42.3749186,Cambridge St @ Trowbridge St,CAMBRIDGE
-71.11019043,42.37495181,Cambridge St @ Trowbridge St,CAMBRIDGE
-71.13664854,42.37506599,Mt Auburn St @ Traill St,CAMBRIDGE
-71.13655289,42.37506636,Mt Auburn St opp Traill St,CAMBRIDGE
-71.15404614,42.37514305,Belmont St @ Sullivan Rd,CAMBRIDGE
-71.11227357,42.37504106,Felton St @ Cambridge St,CAMBRIDGE
-71.10243157,42.3750429,Beacon St opp Concord Ave,SOMERVILLE
-71.0949718,42.37501883,Webster Ave @ Columbia St,SOMERVILLE
-71.05452589,42.37487462,First Ave @ Terry Ring,BOSTON
-71.25003968,42.37551062,South St @ Russell St,WALTHAM
-71.1185537,42.37517716,Massachusetts Ave @ Johnston Gate,CAMBRIDGE
-70.97247816,42.37460396,Shirley St @ Cutler St,WINTHROP
-71.21222508,42.37546473,Main St @ Beal Rd,WALTHAM
-71.14544635,42.3753227,Mt Auburn St @ Aberdeen Ave,CAMBRIDGE
-71.14544635,42.3753227,Mt Auburn St @ Aberdeen Ave,CAMBRIDGE
-71.06363342,42.37507256,Warren St @ Church St,BOSTON
-71.09502791,42.37519909,Webster Ave @ Norfolk St,SOMERVILLE
-71.23691169,42.37561449,Moody St @ Main St,WALTHAM
-71.03863503,42.37499325,Bennington St @ Porter St,BOSTON
-71.14399229,42.37537121,Mt Auburn St @ Brattle St,CAMBRIDGE
-71.14385987,42.37537559,Mt Auburn St opp Brattle St,CAMBRIDGE
-71.11284873,42.37528634,Cambridge St @ Prescott St,CAMBRIDGE
-71.11920082,42.37530829,Harvard Sq @ Garden St - Dawes Island,CAMBRIDGE
-71.09999642,42.37527844,Springfield St opp Houghton St,SOMERVILLE
-71.03848202,42.37505045,Bennington St @ Porter St,BOSTON
-71.10121422,42.38767689,Highland Ave @ Trull Ln,SOMERVILLE
-71.07856002,42.38770447,Mystic Ave @ Union St,SOMERVILLE
-71.11534943,42.38785242,Elm St @ Cedar St,SOMERVILLE
-71.09461794,42.38780322,Pearl St @ Bradley St,SOMERVILLE
-71.09474495,42.38784246,Pearl St @ Skilton Ave,SOMERVILLE
-71.2645754,42.38833709,293 Second Ave,WALTHAM
-71.08428091,42.38785295,Broadway @ Glen St,SOMERVILLE
-71.1155125,42.38803888,Elm St @ Mossland St,SOMERVILLE
-71.08424167,42.38797565,Broadway @ Michigan Ave,SOMERVILLE
-71.02374436,42.387751,245 Central Ave,CHELSEA
-71.02383002,42.38776688,Central Ave @ Chelsea Garage,CHELSEA
-71.11948761,42.38824337,Massachusetts Ave @ Upland Rd,CAMBRIDGE
-71.03867247,42.38798426,Pearl St @ Williams St,CHELSEA
-71.03867247,42.38798426,Pearl St @ Marginal St,CHELSEA
-71.11941474,42.38843216,Massachusetts Ave @ Porter Red Line Sta,CAMBRIDGE
-71.10352088,42.38845482,Highland Ave @ Central St,SOMERVILLE
-71.10352088,42.38845482,Highland Ave @ Central St,SOMERVILLE
-71.11893447,42.38852386,Somerville Ave @ Massachusetts Ave,CAMBRIDGE
-71.11893447,42.38852386,Somerville Ave @ White St (Porter Sq),CAMBRIDGE
-71.08607307,42.3884763,Cross St @ Broadway,SOMERVILLE
-71.14424144,42.38871718,Concord Ave opp Wheeler St,CAMBRIDGE
-71.14430988,42.38873518,Concord Ave @ Wheeler St,CAMBRIDGE
-71.0860314,42.38854056,Cross St @ Broadway,SOMERVILLE
-71.02678712,42.38832941,Central Ave @ Willow St,CHELSEA
-71.15736986,42.38880882,Blanchard Rd @ Glenn Rd,CAMBRIDGE
-71.02687168,42.38834641,Central Ave @ Willow St,CHELSEA
-71.04597903,42.38843734,Captains Row @ Boatswains Way,CHELSEA
-71.08606545,42.38867517,Broadway @ Cross St,SOMERVILLE
-71.0858017,42.38868667,Broadway @ Cross St,SOMERVILLE
-71.16106632,42.38898006,Bright Rd @ Gale Rd,BELMONT
-71.1573274,42.38902131,Blanchard Rd opp Glenn Rd,CAMBRIDGE
-71.16106193,42.38903594,Bright Rd @ Glenn Rd,BELMONT
-71.08006978,42.38884108,Mystic Ave @ Plaza Entrance - Home Depot,SOMERVILLE
-71.04216065,42.38875607,Beacon St @ Broadway,CHELSEA
-71.10510063,42.38899024,Highland Ave @ Benton Rd,SOMERVILLE
-71.22337293,42.3893504,Forest St opp Woodcliff Dr,WALTHAM
-71.14586905,42.38914592,Concord Ave @ Fawcett St,CAMBRIDGE
-71.14610122,42.38919383,Concord Ave opp Fawcett St,CAMBRIDGE
-71.10532286,42.38906887,Highland Ave @ Benton Rd,SOMERVILLE
-71.09705796,42.38904694,Medford St @ School St,SOMERVILLE
-71.0468118,42.3889588,5 Admirals Way,CHELSEA
-71.09720467,42.38918537,Medford St @ School St,SOMERVILLE
-71.11984346,42.38929907,Massachusetts Ave @ Davenport St,CAMBRIDGE
-71.03026898,42.38900648,Central Ave @ Highland Ave,CHELSEA
-71.03026898,42.38900648,Central Ave @ Highland St,CHELSEA
-71.04061752,42.38908365,Park St @ Williams St,CHELSEA
-71.08729687,42.38937975,Broadway @ Kensington Ave,SOMERVILLE
-71.08765587,42.38938787,Broadway St @ MacArthur St,SOMERVILLE
-71.14793015,42.38959053,Concord Ave opp Moulton St,CAMBRIDGE
-71.11687627,42.38949479,Elm St @ Porter Sq Shopping Ctr,SOMERVILLE
-71.01059384,42.38913247,Boardman St @ Ashley St,BOSTON
-70.99935764,42.38910912,Walley St @ Gladstone St,BOSTON
-71.14830337,42.38968263,Concord Ave @ Moulton St,CAMBRIDGE
-71.03768527,42.38946576,Pearl St @ Essex St,CHELSEA
-71.03207744,42.38949805,89 Central Ave,CHELSEA
-71.03763748,42.38952973,Pearl St opp Essex St,CHELSEA
-71.03215341,42.38951874,Central Ave @ Lynn St,CHELSEA
-71.11724945,42.38989479,Elm St @ Hancock St,SOMERVILLE
-71.08859501,42.38980359,Broadway @ McGrath Hwy,SOMERVILLE
-71.12067075,42.38998141,Massachusetts Ave opp Beech St,CAMBRIDGE
-71.15051929,42.39008854,Concord Ave @ Smith Pl,CAMBRIDGE
-71.15075367,42.39012757,Concord Ave opp Smith Pl,CAMBRIDGE
-71.09804589,42.38998708,Medford St @ Thurston St,SOMERVILLE
-71.03778507,42.38977173,Park St @ Cross St,CHELSEA
-71.19813449,42.39035584,Waverley Oaks Rd @ Brookfield Rd,WALTHAM
-71.19811249,42.39039229,Waverley Oaks Rd opp Brookfield Rd,WALTHAM
-71.10775873,42.3901286,Highland Ave @ Lowell St,SOMERVILLE
-71.10782906,42.39016042,Highland Ave @ Lowell St,SOMERVILLE
-71.24107895,42.3905469,Totten Pond Rd @ Pond End Rd,WALTHAM
-71.03364831,42.38992468,Central Ave @ Shawmut St,CHELSEA
-71.09839451,42.39034023,Medford St @ Thurston St,SOMERVILLE
-71.15388116,42.39054059,Concord Ave @ Spinelli Pl,CAMBRIDGE
-71.15412432,42.3905598,Concord Ave @ Spinelli Pl,CAMBRIDGE
-71.00004664,42.39002202,Orient Ave @ Faywood Ave,BOSTON
-71.034693,42.39021606,Central Ave @ Shawmut St,CHELSEA
-71.00195568,42.39010363,Orient Ave opp Beachview Rd,BOSTON
-71.08224365,42.39048949,Mystic Ave @ Middlesex Ave,SOMERVILLE
-71.23887173,42.39095273,Lexington St opp Lincoln St,WALTHAM
-71.1087986,42.39058809,Highland Ave @ Tower St.,SOMERVILLE
-71.00407029,42.39019485,Orient Ave @ Selma St,BOSTON
-71.07649922,42.38394959,Sullivan Station - Upper Busway,BOSTON
-71.0920413,42.38402608,Medford St @ Highland Ave,SOMERVILLE
-71.24373076,42.3846006,Dale St opp Caughey St,WALTHAM
-71.07627736,42.38412679,Sullivan Station - Lower Busway,BOSTON
-71.23160215,42.38461135,Beaver St @ Valley View Rd,WALTHAM
-71.02262863,42.38398202,Chelsea St opp Curtis St,BOSTON
-71.10031547,42.3842818,Summer St @ School St,SOMERVILLE
-71.10031547,42.3842818,Summer St @ School St,SOMERVILLE
-70.99920171,42.38393339,Saratoga St opp Teragram St,BOSTON
-71.08901983,42.38429805,Cross St @ Oliver St,SOMERVILLE
-71.1823959,42.38459436,Trapelo Rd @ Walnut St,BELMONT
-71.02257132,42.38407349,Chelsea St @ Curtis St,BOSTON
-71.1824388,42.38463573,Trapelo Rd opp Walnut St,BELMONT
-71.24116451,42.38480279,Bacon St @ Varnum Pk,WALTHAM
-70.9994025,42.38400901,Saratoga St @ Teragram St,BOSTON
-71.11949945,42.3844928,Massachusetts Ave @ Linnaean St,CAMBRIDGE
-71.07276069,42.38441326,529 Main St,BOSTON
-71.24110491,42.38499281,Bacon St @ Kendall Pk,WALTHAM
-71.24522396,42.38500355,Dale St @ Claremont St,WALTHAM
-71.11196704,42.38465141,Somerville Ave @ Sacramento St,SOMERVILLE
-71.23210645,42.38499485,Beaver St @ Valley View Rd,WALTHAM
-71.2167012,42.38498728,Beaver St @ Linden St,WALTHAM
-71.21662384,42.38498839,Beaver St @ Linden St,WALTHAM
-71.09280924,42.38461907,Highland Ave @ Medford St,SOMERVILLE
-71.11204332,42.38468685,Somerville Ave @ Lowell St,SOMERVILLE
-71.08866987,42.38470212,Cross St @ Flint St,SOMERVILLE
-71.11933905,42.38489712,Massachusetts Ave @ Exeter Park,CAMBRIDGE
-71.20735048,42.38515984,271 Waverley Oaks Rd,WALTHAM
-71.20735048,42.38515984,Opp 271 Waverley Oaks Rd,WALTHAM
-71.00063898,42.38447486,Saratoga St opp Shawsheen Rd,BOSTON
