seq_id,muni_id,municipal,geoid,logrecno,acs_year,totpop,totpop_me,nhpop,nhpop_me,nhwhi,nhwhi_me,nhaa,nhaa_me,nhna,nhna_me,nhas,nhas_me,nhpi,nhpi_me,nhoth,nhoth_me,nhmlt,nhmlt_me,lat,lat_me,nh_p,nh_mep,nhwhi_p,nhwhi_mep,nhaa_p,nhaa_mep,nhna_p,nhna_mep,nhas_p,nhas_mep,nhpi_p,nhpi_mep,nhoth_p,nhoth_mep,nhmlt_p,nhmlt_mep,lat_p,lat_mep
6071,1,Abington,06000US2502300170,292,2017-21,16974,26.000000000000000,16520,227.00000000000000,14322,723.00000000000000,268,162.00000000000000,0,21.000000000000000,557,249.00000000000000,0,21.000000000000000,524,451.00000000000000,849,504.00000000000000,454,220.00000000000000,97.329999999999998,1.33000000000000007,84.379999999999995,4.25999999999999979,1.580000000000000071,0.949999999999999956,0.000000000000000000,0.119999999999999996,3.279999999999999805,1.469999999999999973,0.000000000000000000,0.119999999999999996,3.089999999999999858,2.660000000000000142,5.00000000000000000,2.970000000000000195,2.669999999999999929,1.300000000000000044
6072,2,Acton,06000US2501700380,207,2017-21,23899,69.000000000000000,23059,298.00000000000000,15155,984.00000000000000,992,919.00000000000000,39,58.000000000000000,5642,577.00000000000000,0,25.000000000000000,111,89.00000000000000,1120,437.00000000000000,840,293.00000000000000,96.489999999999995,1.21999999999999997,63.409999999999997,4.11000000000000032,4.150000000000000355,3.850000000000000089,0.160000000000000003,0.239999999999999991,23.609999999999999432,2.410000000000000142,0.000000000000000000,0.100000000000000006,0.460000000000000020,0.369999999999999996,4.69000000000000039,1.830000000000000071,3.509999999999999787,1.229999999999999982
6073,3,Acushnet,06000US2500500520,76,2017-21,10520,23.000000000000000,10175,209.00000000000000,9700,314.00000000000000,28,37.00000000000000,7,10.000000000000000,48,63.00000000000000,0,21.000000000000000,28,38.00000000000000,364,216.00000000000000,345,206.00000000000000,96.719999999999999,1.97999999999999998,92.209999999999994,2.97999999999999998,0.270000000000000018,0.349999999999999978,0.070000000000000007,0.100000000000000006,0.460000000000000020,0.599999999999999978,0.000000000000000000,0.200000000000000011,0.270000000000000018,0.359999999999999987,3.45999999999999996,2.049999999999999822,3.279999999999999805,1.959999999999999964
6074,4,Adams,06000US2500300555,43,2017-21,8161,28.000000000000000,7962,148.00000000000000,7693,186.00000000000000,66,67.00000000000000,6,10.000000000000000,97,88.00000000000000,0,19.000000000000000,2,5.00000000000000,98,59.00000000000000,199,146.00000000000000,97.560000000000002,1.78000000000000003,94.269999999999996,2.25999999999999979,0.810000000000000053,0.819999999999999951,0.070000000000000007,0.119999999999999996,1.189999999999999947,1.080000000000000071,0.000000000000000000,0.230000000000000010,0.020000000000000000,0.059999999999999998,1.19999999999999996,0.719999999999999973,2.439999999999999947,1.790000000000000036
6075,5,Agawam,06000US2501300840,164,2017-21,28715,43.000000000000000,27500,349.00000000000000,25472,695.00000000000000,701,266.00000000000000,0,25.000000000000000,665,321.00000000000000,0,25.000000000000000,80,90.00000000000000,582,281.00000000000000,1215,349.00000000000000,95.769999999999996,1.20999999999999996,88.709999999999994,2.41999999999999993,2.439999999999999947,0.930000000000000049,0.000000000000000000,0.089999999999999997,2.319999999999999840,1.120000000000000107,0.000000000000000000,0.089999999999999997,0.280000000000000027,0.309999999999999998,2.02999999999999980,0.979999999999999982,4.230000000000000426,1.219999999999999973
6076,6,Alford,06000US2500300975,44,2017-21,465,104.000000000000000,440,101.00000000000000,436,100.00000000000000,0,13.00000000000000,0,13.000000000000000,0,13.00000000000000,0,13.000000000000000,4,5.00000000000000,0,13.00000000000000,25,17.00000000000000,94.620000000000005,4.88999999999999968,93.760000000000005,4.76999999999999957,0.000000000000000000,2.799999999999999822,0.000000000000000000,2.799999999999999822,0.000000000000000000,2.799999999999999822,0.000000000000000000,2.799999999999999822,0.859999999999999987,1.060000000000000053,0.00000000000000000,2.799999999999999822,5.379999999999999893,3.450000000000000178
6077,7,Amesbury,06000US2500901260,104,2017-21,17286,24.000000000000000,16762,300.00000000000000,15646,429.00000000000000,72,56.00000000000000,30,34.000000000000000,181,109.00000000000000,0,21.000000000000000,0,21.00000000000000,833,321.00000000000000,524,299.00000000000000,96.969999999999999,1.72999999999999998,90.510000000000005,2.47999999999999998,0.419999999999999984,0.320000000000000007,0.170000000000000012,0.200000000000000011,1.050000000000000044,0.630000000000000004,0.000000000000000000,0.119999999999999996,0.000000000000000000,0.119999999999999996,4.82000000000000028,1.860000000000000098,3.029999999999999805,1.729999999999999982
6078,8,Amherst,06000US2501501370,187,2017-21,39416,29.000000000000000,36170,475.00000000000000,26382,664.00000000000000,2185,456.00000000000000,43,32.000000000000000,5154,354.00000000000000,132,49.000000000000000,24,31.00000000000000,2250,369.00000000000000,3246,470.00000000000000,91.760000000000005,1.19999999999999996,66.930000000000007,1.67999999999999994,5.540000000000000036,1.159999999999999920,0.110000000000000001,0.080000000000000002,13.080000000000000071,0.900000000000000022,0.330000000000000016,0.119999999999999996,0.059999999999999998,0.080000000000000002,5.70999999999999996,0.939999999999999947,8.240000000000000213,1.189999999999999947
6079,9,Andover,06000US2500901465,105,2017-21,36323,46.000000000000000,33415,707.00000000000000,25783,1032.00000000000000,666,393.00000000000000,0,28.000000000000000,5829,707.00000000000000,0,28.000000000000000,214,220.00000000000000,923,274.00000000000000,2908,707.00000000000000,91.989999999999995,1.93999999999999995,70.980000000000004,2.83999999999999986,1.830000000000000071,1.080000000000000071,0.000000000000000000,0.080000000000000002,16.050000000000000711,1.949999999999999956,0.000000000000000000,0.080000000000000002,0.589999999999999969,0.609999999999999987,2.54000000000000004,0.750000000000000000,8.009999999999999787,1.949999999999999956
6080,10,Arlington,06000US2501701605,208,2017-21,46045,45.000000000000000,43733,552.00000000000000,33581,1168.00000000000000,1536,570.00000000000000,16,25.000000000000000,6301,797.00000000000000,10,12.000000000000000,106,80.00000000000000,2183,458.00000000000000,2312,552.00000000000000,94.980000000000004,1.19999999999999996,72.930000000000007,2.54000000000000004,3.339999999999999858,1.239999999999999991,0.029999999999999999,0.050000000000000003,13.679999999999999716,1.729999999999999982,0.020000000000000000,0.029999999999999999,0.230000000000000010,0.170000000000000012,4.74000000000000021,0.989999999999999991,5.019999999999999574,1.199999999999999956
6081,11,Ashburnham,06000US2502701885,324,2017-21,6315,27.000000000000000,6064,175.00000000000000,5809,237.00000000000000,76,56.00000000000000,0,19.000000000000000,13,28.00000000000000,0,19.000000000000000,0,19.00000000000000,166,146.00000000000000,251,177.00000000000000,96.030000000000001,2.74000000000000021,91.989999999999995,3.72999999999999998,1.199999999999999956,0.890000000000000013,0.000000000000000000,0.299999999999999989,0.209999999999999992,0.440000000000000002,0.000000000000000000,0.299999999999999989,0.000000000000000000,0.299999999999999989,2.62999999999999989,2.310000000000000053,3.970000000000000195,2.799999999999999822
6082,12,Ashby,06000US2501701955,209,2017-21,3189,28.000000000000000,3118,91.00000000000000,2995,129.00000000000000,8,13.00000000000000,0,13.000000000000000,15,21.00000000000000,0,13.000000000000000,0,13.00000000000000,100,88.00000000000000,71,86.00000000000000,97.769999999999996,2.72000000000000020,93.920000000000002,3.95999999999999996,0.250000000000000000,0.409999999999999976,0.000000000000000000,0.409999999999999976,0.469999999999999973,0.660000000000000031,0.000000000000000000,0.409999999999999976,0.000000000000000000,0.409999999999999976,3.14000000000000012,2.759999999999999787,2.229999999999999982,2.700000000000000178
6083,13,Ashfield,06000US2501102095,138,2017-21,1710,172.000000000000000,1658,168.00000000000000,1556,161.00000000000000,0,13.00000000000000,10,13.000000000000000,15,19.00000000000000,0,13.000000000000000,2,5.00000000000000,75,57.00000000000000,52,39.00000000000000,96.959999999999994,1.18999999999999995,90.989999999999995,2.20999999999999996,0.000000000000000000,0.760000000000000009,0.579999999999999960,0.760000000000000009,0.880000000000000004,1.110000000000000098,0.000000000000000000,0.760000000000000009,0.119999999999999996,0.289999999999999980,4.38999999999999968,3.299999999999999822,3.040000000000000036,2.259999999999999787
6084,14,Ashland,06000US2501702130,210,2017-21,18646,36.000000000000000,17109,552.00000000000000,13459,885.00000000000000,884,693.00000000000000,79,77.000000000000000,2242,520.00000000000000,0,21.000000000000000,102,104.00000000000000,343,234.00000000000000,1537,548.00000000000000,91.760000000000005,2.95999999999999996,72.180000000000007,4.74000000000000021,4.740000000000000213,3.720000000000000195,0.419999999999999984,0.409999999999999976,12.019999999999999574,2.790000000000000036,0.000000000000000000,0.110000000000000001,0.550000000000000044,0.560000000000000053,1.84000000000000008,1.250000000000000000,8.240000000000000213,2.939999999999999947
