date,min,max,median,q1,q3,stdev,count
2022-03-29T00:00:00.000Z,0.1,10.4,1.3,0.9,1.6,0.729,542
2022-03-30T00:00:00.000Z,0.1,5.9,0.7,0.55,0.9,0.431,540
2022-03-31T00:00:00.000Z,1.6,23.4,4.4,2.5,14.05,6.09,577
2022-04-01T00:00:00.000Z,0.1,14.6,2.8,1.2,7.6,4.219,567
2022-04-02T00:00:00.000Z,0,2.9,0.7,0.3,1,0.478,449
2022-04-03T00:00:00.000Z,1.2,27.7,6.7,3.1,14.9,6.054,571
2022-04-04T00:00:00.000Z,0.9,10.5,3.5,2,4.2,1.862,564
2022-04-05T00:00:00.000Z,0.9,8.2,2.5,1.9,3.65,1.412,577
2022-04-06T00:00:00.000Z,3.2,13.4,7.8,5.5,9.4,2.244,587
2022-04-07T00:00:00.000Z,2.1,11.6,4.8,3.7,6.1,2.137,577
2022-04-08T00:00:00.000Z,0.1,6.3,2.4,0.9,4.3,1.772,533
2022-04-09T00:00:00.000Z,0.1,25.9,5.5,2.7,9.85,4.271,560
2022-04-10T00:00:00.000Z,0.6,10,2.3,1.7,2.9,0.961,543
2022-04-11T00:00:00.000Z,0,5.2,0.4,0.2,0.6,0.474,486
2022-04-12T00:00:00.000Z,0.8,7.5,2.8,2.2,3.5,1.279,539
2022-04-13T00:00:00.000Z,0.8,10.2,4.9,2,7.1,2.666,578
2022-04-14T00:00:00.000Z,4.3,12.7,8,6.6,9.6,1.998,577
2022-04-15T00:00:00.000Z,0.7,15.1,4.34,1.7,8.3,3.951,584
2022-04-16T00:00:00.000Z,0.8,8,1.9,1.5,2.6,0.885,573
2022-04-17T00:00:00.000Z,0,4.5,1,0.4,1.6,0.743,540
2022-04-18T00:00:00.000Z,0.1,7.6,0.9,0.6,1.6,0.692,555
2022-04-19T00:00:00.000Z,0,8.3,1.9,1.2,3.1,1.695,544
2022-04-20T00:00:00.000Z,0,4.9,1,0.4,1.6,1.164,511
2022-04-21T00:00:00.000Z,0.9,5.4,1.9,1.6,2.6,0.879,569
2022-04-22T00:00:00.000Z,0.1,7.7,2.4,0.9,3.4,1.868,562
2022-04-23T00:00:00.000Z,0.5,8,1.8,1.3,2.5,1.299,556
2022-04-24T00:00:00.000Z,1,25.2,2.4,1.8,3.9,3.107,554
2022-04-25T00:00:00.000Z,0.6,13.4,5.9,1.7,8.1,3.17,591
2022-04-26T00:00:00.000Z,1,7.7,2.35,1.9,3.9,1.488,582
2022-04-27T00:00:00.000Z,0,15.1,4.7,2.5,7.3,3.381,534
2022-04-28T00:00:00.000Z,0,3.3,0.6,0.2,1.5,0.781,427
2022-04-29T00:00:00.000Z,0.4,3.1,1.7,1.1,2.1,0.601,531
2022-04-30T00:00:00.000Z,0.3,5.1,1.8,1.3,2.2,0.663,543
2022-05-01T00:00:00.000Z,0.6,9.4,4.84,3.7,6.8,2.2,580
2022-05-02T00:00:00.000Z,1.6,9.2,4.15,3.3,6.3,1.806,576
2022-05-03T00:00:00.000Z,0.7,4.5,1.9,1.5,2.3,0.619,558
2022-05-04T00:00:00.000Z,0.8,26.6,2.9,1.8,7.4,6.454,578
2022-05-05T00:00:00.000Z,0.9,20.7,2.7,2.2,4.5,4.827,580
2022-05-06T00:00:00.000Z,2.5,13.9,4.3,3.5,6.4,2.317,578
2022-05-07T00:00:00.000Z,1.9,11.3,3.9,2.75,6.6,2.217,573
2022-05-08T00:00:00.000Z,1.4,9.5,2.29,2,2.6,0.617,573
2022-05-09T00:00:00.000Z,1.6,8.5,2.9,2.5,3.7,1.29,571
2022-05-10T00:00:00.000Z,1.8,12.8,3.6,3,4.4,2.085,569
2022-05-11T00:00:00.000Z,1.2,41.3,4.8,4,5.85,8.756,597
2022-05-12T00:00:00.000Z,0,16.1,4.6,1.5,7.5,3.599,583
2022-05-13T00:00:00.000Z,0.1,14.2,8.7,5,11,4.006,582
2022-05-14T00:00:00.000Z,0.5,63.7,2.6,1.9,3.4,3.753,575
2022-05-15T00:00:00.000Z,0.1,59.9,1.7,1.2,3.6,4.475,551
2022-05-16T00:00:00.000Z,1.8,14.5,7.1,3.7,8.5,2.963,586
2022-05-17T00:00:00.000Z,0.1,24,2.29,1.4,13.2,7.897,534
2022-05-18T00:00:00.000Z,0.4,20.6,2.6,1,3.5,2.128,551
2022-05-19T00:00:00.000Z,2.3,102.6,6.35,4,11,19.716,578
2022-05-20T00:00:00.000Z,2.2,17.6,6.8,5.9,8.94,3.448,581
2022-05-21T00:00:00.000Z,7.5,39.6,20.8,11.9,27.2,8.501,589
2022-05-22T00:00:00.000Z,6.7,45,26.6,20.8,33.79,7.099,605
2022-05-23T00:00:00.000Z,0,31.9,1.8,0.6,9.3,7.833,569
2022-05-24T00:00:00.000Z,0.3,5.1,1.7,1.2,2.4,0.913,550
2022-05-25T00:00:00.000Z,0.8,4.7,1.9,1.6,2.4,0.699,579
2022-05-26T00:00:00.000Z,0.7,8,1.6,1.4,1.9,0.549,556
2022-05-27T00:00:00.000Z,2.3,4,3.3,2.9,3.55,0.44,81
2022-05-28T00:00:00.000Z,0.2,24.9,4.2,1.7,6.9,3.445,450
2022-05-29T00:00:00.000Z,0.4,34.4,3.2,2.4,4,3.021,602
2022-05-30T00:00:00.000Z,3.7,68.8,8.7,6.7,11.2,3.968,616
2022-05-31T00:00:00.000Z,0.5,54.1,14.7,3.5,17.2,7.602,619
2022-06-01T00:00:00.000Z,0.4,8.7,2.9,1.8,4.1,1.72,600
2022-06-02T00:00:00.000Z,0.3,17.3,4.7,2.8,7.2,2.836,587
2022-06-03T00:00:00.000Z,1,13.1,3.9,3.2,5.1,1.63,624
2022-06-04T00:00:00.000Z,1,34.5,4.8,3.4,6.5,4.069,598
2022-06-05T00:00:00.000Z,0,29,1,0.5,2.8,4.734,578
2022-06-06T00:00:00.000Z,1.6,9.2,3.9,3.1,5.8,1.706,600
2022-06-07T00:00:00.000Z,1.1,8.5,3.4,2.2,5.9,2.039,621
2022-06-08T00:00:00.000Z,0.3,9.9,2.2,1.2,4.8,2.203,609
2022-06-09T00:00:00.000Z,0.2,20.2,8.7,5.09,11.45,5.091,621
2022-06-10T00:00:00.000Z,0.2,6.3,2.5,1.55,3.7,1.42,589
2022-06-11T00:00:00.000Z,1.9,31,4.4,3,6.6,3.018,638
2022-06-12T00:00:00.000Z,5.1,32.1,10.9,9.6,12.3,2.501,631
2022-06-13T00:00:00.000Z,4.2,13.5,7.9,6.95,9,1.683,621
2022-06-14T00:00:00.000Z,1.8,6.8,4.8,4,5.4,1.037,605
2022-06-15T00:00:00.000Z,0.2,15.5,2.1,1.5,4,1.884,611
2022-06-16T00:00:00.000Z,1.2,8,4.09,3.3,5.2,1.429,619
2022-06-17T00:00:00.000Z,2.2,16.5,7.25,3.6,11.75,4.141,564
2022-06-18T00:00:00.000Z,0,7.7,1.4,0.6,3.25,1.611,612
2022-06-19T00:00:00.000Z,0,47.4,2.7,1.8,3.6,5.227,579
2022-06-20T00:00:00.000Z,1.9,15.7,4.34,3.3,6.8,2.206,612
2022-06-21T00:00:00.000Z,2.4,11.3,4.8,4,5.45,1.244,633
2022-06-22T00:00:00.000Z,1.7,9.3,3.7,3,5.5,1.547,623
2022-06-23T00:00:00.000Z,2.8,16.3,5.8,4.5,7.9,2.928,599
2022-06-24T00:00:00.000Z,3.6,11,6.5,5.7,7.7,1.397,625
2022-06-25T00:00:00.000Z,6,29.8,11.7,10.2,16,3.768,643
2022-06-26T00:00:00.000Z,11.2,28.4,17.85,15.3,21.7,4.282,640
2022-06-27T00:00:00.000Z,1.4,24.4,6.1,2.9,9.8,5.251,607
2022-06-28T00:00:00.000Z,0.8,32.2,3,2.1,4.1,2.715,593
2022-06-29T00:00:00.000Z,1.3,11.4,5.7,2.9,8.1,2.619,611
2022-06-30T00:00:00.000Z,3.3,9.1,5,4.4,5.9,1.352,628
2022-07-01T00:00:00.000Z,5.9,39.9,16.4,12.3,21.3,5.364,650
2022-07-02T00:00:00.000Z,5,30.7,11.6,8.1,17.2,5.99,639
2022-07-03T00:00:00.000Z,2.1,28,9.2,4.6,10.9,4.727,641
2022-07-04T00:00:00.000Z,1.7,44.1,8.1,3.9,13.3,7.158,643
2022-07-05T00:00:00.000Z,6.9,134.7,14.9,11.6,26.3,20.125,644
2022-07-06T00:00:00.000Z,0.5,19.6,5.4,3.4,8.3,4.76,626
2022-07-07T00:00:00.000Z,3.4,13.2,8.5,7.3,9.4,1.978,425
2022-07-08T00:00:00.000Z,2.6,22.8,6.2,5.1,7.6,2.033,608
2022-07-09T00:00:00.000Z,3.3,12.6,7.3,5.2,8.3,2.02,626
2022-07-10T00:00:00.000Z,0.4,37,2.2,1.4,7.1,4.11,592
2022-07-11T00:00:00.000Z,1.4,32.1,8.5,7.7,9.9,2.979,612
2022-07-12T00:00:00.000Z,2.7,13.7,5.8,4.3,9.1,2.631,631
2022-07-13T00:00:00.000Z,4.6,45.1,9.8,8.7,10.6,3.856,634
2022-07-14T00:00:00.000Z,7.1,19.3,13.8,12,15.65,2.462,620
2022-07-15T00:00:00.000Z,3,25,7.7,6.2,10.75,4.603,617
2022-07-16T00:00:00.000Z,5.8,13.9,10.7,8.4,12,1.915,649
2022-07-17T00:00:00.000Z,6.6,26.4,16.5,11,19.55,4.91,653
2022-07-18T00:00:00.000Z,8.2,29.7,15.9,13.3,22.4,5.381,635
2022-07-19T00:00:00.000Z,0.2,24.4,5,2.6,8.8,5.531,631
2022-07-20T00:00:00.000Z,9.8,26.1,18.2,13.7,20.3,3.743,643
2022-07-21T00:00:00.000Z,16.1,32.7,25.9,19.4,29.4,4.977,656
2022-07-22T00:00:00.000Z,10.4,28.8,19,15.6,21.3,4.016,655
2022-07-23T00:00:00.000Z,8.2,36.7,18.5,13,20,4.634,674
2022-07-24T00:00:00.000Z,5.6,28.9,17.7,13,21.7,5.837,632
2022-07-25T00:00:00.000Z,13.7,32.2,20,18.1,27.3,5.196,642
2022-07-26T00:00:00.000Z,1.1,19.9,3.6,2.8,5.4,2.636,625
2022-07-27T00:00:00.000Z,1.7,33.6,3.7,3,4.6,1.851,634
2022-07-28T00:00:00.000Z,5.2,25.1,11.6,9.3,16.6,4.741,648
2022-07-29T00:00:00.000Z,7.1,20.3,10.2,9,11.8,2.547,641
2022-07-30T00:00:00.000Z,0.8,20.7,4.6,1.9,15.9,6.755,643
2022-07-31T00:00:00.000Z,1.7,26.6,3.8,3.1,4.5,1.548,621
2022-08-01T00:00:00.000Z,3.4,10.6,7,6.2,7.8,1.313,580
2022-08-02T00:00:00.000Z,3.8,20.4,12.7,10.8,14.8,3.829,596
2022-08-03T00:00:00.000Z,2.6,17.1,6.25,4.7,7.8,3.241,634
2022-08-04T00:00:00.000Z,7.2,18.8,12.5,11.5,13.9,2.381,636
2022-08-05T00:00:00.000Z,2.9,30.1,17.75,9.2,22.3,7.056,640
2022-08-06T00:00:00.000Z,4.2,40.5,14.7,11.6,20.6,4.946,665
2022-08-07T00:00:00.000Z,4.8,16.9,8.19,7,9.6,1.882,640
2022-08-08T00:00:00.000Z,3.4,11.7,6,4.8,8.6,2.073,651
2022-08-09T00:00:00.000Z,1.6,22,9.35,6.4,12.2,3.745,646
2022-08-10T00:00:00.000Z,2.2,20.1,5.4,4.7,6.6,3.171,642
2022-08-11T00:00:00.000Z,3.4,15.9,10.6,7.1,12.5,2.994,653
2022-08-12T00:00:00.000Z,1.4,14.1,5.5,3.9,9.75,3.371,624
2022-08-13T00:00:00.000Z,1.8,11.2,3.1,2.75,3.7,1.578,625
2022-08-14T00:00:00.000Z,1,28.5,4.59,2.8,8,3.416,654
2022-08-15T00:00:00.000Z,2.8,12.6,6.3,4.7,7.6,2.031,627
2022-08-16T00:00:00.000Z,2.1,13.1,6.6,5.5,8.5,1.792,632
2022-08-17T00:00:00.000Z,3.9,19.6,8.5,6.8,10.6,2.413,623
2022-08-18T00:00:00.000Z,2.3,10.2,5.4,4.5,6.3,1.513,630
2022-08-19T00:00:00.000Z,6.2,16.4,9.8,8.85,10.8,1.853,644
2022-08-20T00:00:00.000Z,10.2,29.6,15.3,13.7,16.89,2.909,656
2022-08-21T00:00:00.000Z,6.9,36,16.6,9.5,20.75,6.203,648
2022-08-22T00:00:00.000Z,6,19.4,13.8,11.5,15.75,2.756,665
2022-08-23T00:00:00.000Z,1.2,25.4,6,4.6,10.7,4.839,654
2022-08-24T00:00:00.000Z,2.6,17.6,5.7,4.7,7.9,3.024,628
2022-08-25T00:00:00.000Z,7.7,21.7,11.45,9.9,15.4,3.486,640
2022-08-26T00:00:00.000Z,1.1,20.9,15.6,13.6,17.5,4.059,660
2022-08-27T00:00:00.000Z,9.3,22.6,14.8,12.1,16.7,2.761,649
2022-08-28T00:00:00.000Z,3.9,17.7,9.4,7.2,14,3.552,645
2022-08-29T00:00:00.000Z,3.7,19.2,9.5,5.6,15.4,4.82,639
2022-08-30T00:00:00.000Z,1.2,20.6,14.5,10.8,17,4.654,639
2022-08-31T00:00:00.000Z,0.8,11.4,2.8,1.8,6.1,2.731,620
2022-09-01T00:00:00.000Z,0.7,9.1,4.6,2,5.9,2.086,643
2022-09-02T00:00:00.000Z,0,8.8,1.1,0.8,1.7,0.94,589
2022-09-03T00:00:00.000Z,1.1,8.5,3.2,2.3,5.6,1.914,632
2022-09-04T00:00:00.000Z,1.5,19.5,5.3,2.8,9,3.338,655
2022-09-05T00:00:00.000Z,3,15.7,5.4,4.8,6,1.772,623
2022-09-06T00:00:00.000Z,1.6,7.6,3.9,3.2,4.59,1.049,629
2022-09-07T00:00:00.000Z,0.4,33,3.4,2.1,4.59,2.113,630
2022-09-08T00:00:00.000Z,0.8,9.1,3.5,2.6,5,1.706,625
2022-09-09T00:00:00.000Z,2.5,30.1,6,4.7,7.1,2.284,617
2022-09-10T00:00:00.000Z,9.3,46,14.6,12,16.8,4.884,620
2022-09-11T00:00:00.000Z,9.4,28.3,18.1,14.85,21.85,4.396,629
2022-09-12T00:00:00.000Z,1.4,12.4,6.7,5.2,8.9,2.422,552
2022-09-13T00:00:00.000Z,1.4,13.2,8.3,6.7,9.4,2.629,638
2022-09-14T00:00:00.000Z,1.6,16.3,5,3.5,7.8,2.628,621
2022-09-15T00:00:00.000Z,0,18.3,1.8,0.5,12.85,6.529,593
2022-09-16T00:00:00.000Z,0,4.9,1.2,0.7,1.9,0.88,611
2022-09-17T00:00:00.000Z,0.1,9,2.1,1.2,3,1.428,582
2022-09-18T00:00:00.000Z,3,208.9,6.6,4.8,18.6,10.396,643
2022-09-19T00:00:00.000Z,2.7,22.6,10.45,4.9,17.7,6.4,642
2022-09-20T00:00:00.000Z,0.2,22.6,3.2,2,5.1,4.359,625
2022-09-21T00:00:00.000Z,0.5,23.4,4.3,2.2,7,2.962,619
2022-09-22T00:00:00.000Z,0.7,52.7,4.2,2.4,10.7,5.197,625
2022-09-23T00:00:00.000Z,0,6.1,0.4,0.1,0.8,0.964,589
2022-09-24T00:00:00.000Z,0.1,8.4,0.7,0.5,0.9,1.083,600
2022-09-25T00:00:00.000Z,2.3,29.2,5.8,4.5,7.5,3.02,627
2022-09-26T00:00:00.000Z,1.6,11.5,6.7,5,7.95,2.141,609
2022-09-27T00:00:00.000Z,1,14.6,6.75,3.8,8.9,2.981,624
2022-09-28T00:00:00.000Z,0.4,5.9,3.4,1.3,4.2,1.521,622
2022-09-29T00:00:00.000Z,1.2,5.7,2.4,1.9,3,0.757,618
2022-09-30T00:00:00.000Z,1.5,20.6,3.8,2.7,4.5,2.23,621
2022-10-01T00:00:00.000Z,1.5,40.5,8.8,5.35,10,4.797,656
2022-10-02T00:00:00.000Z,0.1,7.6,2.9,0.8,4.4,1.95,626
2022-10-03T00:00:00.000Z,0,2.1,0.7,0.5,1,0.387,594
2022-10-04T00:00:00.000Z,0.1,4.5,1.3,0.9,2.2,0.822,632
2022-10-05T00:00:00.000Z,0.5,6,1.7,1.2,2.4,0.804,449
2022-10-06T00:00:00.000Z,0.5,12,2.8,2.2,3.4,1.649,598
2022-10-07T00:00:00.000Z,4.5,39.9,8.2,6.5,9.7,3.094,630
2022-10-08T00:00:00.000Z,0,13.6,1.5,0.5,2.5,2.672,542
2022-10-09T00:00:00.000Z,1.9,26.9,3.7,2.7,4.4,2.126,597
2022-10-10T00:00:00.000Z,3,20.8,9.3,6,13.4,4.487,641
2022-10-11T00:00:00.000Z,1.5,22.4,13.15,4,16.89,6.401,634
2022-10-12T00:00:00.000Z,6.7,16.4,10.7,8.7,12.9,2.46,623
2022-10-13T00:00:00.000Z,2.1,15.7,10.95,5.9,12.4,3.658,624
2022-10-14T00:00:00.000Z,0,4.4,1.8,0.8,2.6,1.055,421
2022-10-15T00:00:00.000Z,2.4,13.2,4.09,3.6,4.7,1.825,635
2022-10-16T00:00:00.000Z,8.2,26.3,15.15,10.8,17.25,3.618,640
2022-10-17T00:00:00.000Z,4.7,36.6,20.9,17.85,28.15,6.934,645
2022-10-18T00:00:00.000Z,4.1,17.9,9,6,12.5,3.658,456
2022-10-21T00:00:00.000Z,2.9,24.1,5.8,4.59,6.9,2.343,611
2022-10-22T00:00:00.000Z,4.6,19.6,9.5,6.7,15,4.218,627
2022-10-23T00:00:00.000Z,4.7,35.3,23.3,14.75,27.2,7.628,661
2022-10-24T00:00:00.000Z,3.1,21.5,8,5.5,12.7,4.616,638
2022-10-25T00:00:00.000Z,0.3,16.5,5.4,3.9,9.8,3.956,638
2022-10-26T00:00:00.000Z,0,17.5,1.9,1.1,4.65,3.574,624
2022-10-27T00:00:00.000Z,0,15.2,7.6,0.8,8.5,4.248,590
2022-10-28T00:00:00.000Z,0.7,2.2,1.3,1.1,1.5,0.278,269
2022-10-29T00:00:00.000Z,0.3,44.1,3.45,1.1,8.5,7.294,366
2022-10-30T00:00:00.000Z,1.1,58,21.6,5.7,26.7,12.386,629
2022-10-31T00:00:00.000Z,1.4,16.8,7.5,3,10.3,4.067,633
2022-11-01T00:00:00.000Z,2.7,18.2,10.2,7.5,12,3.422,644
2022-11-02T00:00:00.000Z,3.1,23.3,9.8,6.2,11.1,4.006,652
2022-11-03T00:00:00.000Z,3.3,30.8,17.1,5.5,21.5,8.535,620
2022-11-04T00:00:00.000Z,1.6,16.9,7.2,3.2,8.7,3.162,629
2022-11-05T00:00:00.000Z,0.6,5.6,2,1.6,2.5,0.732,637
2022-11-06T00:00:00.000Z,0.8,7.7,2.3,1.8,2.7,0.686,652
2022-11-07T00:00:00.000Z,0.4,6.6,2.5,2,3.1,0.972,640
2022-11-08T00:00:00.000Z,0.1,2.9,1.2,0.7,1.6,0.585,600
2022-11-09T00:00:00.000Z,0.5,7.4,1.5,1.2,1.8,0.934,602
2022-11-10T00:00:00.000Z,1,11.1,3.1,2.4,3.7,1.305,638
2022-11-11T00:00:00.000Z,0.6,15.7,2.7,1.6,4,2.156,628
2022-11-12T00:00:00.000Z,0,7.1,1.8,0.9,3,1.534,602
2022-11-13T00:00:00.000Z,2.4,17.3,4.8,4.2,5.8,1.912,628
2022-11-14T00:00:00.000Z,0,9.1,0.6,0.4,0.8,0.93,575
2022-11-15T00:00:00.000Z,0.8,38.7,5.35,2.5,8,3.763,646
2022-11-16T00:00:00.000Z,0,9.9,1.6,0.8,3.7,2.516,605
2022-11-17T00:00:00.000Z,0.8,14.1,6.6,3.8,8.9,3.185,627
2022-11-18T00:00:00.000Z,0.4,18.9,3.9,2.6,6,2.397,609
2022-11-19T00:00:00.000Z,4,27,14.8,11.45,18.85,5.459,633
2022-11-20T00:00:00.000Z,0,29.7,14.95,2.4,18.89,7.993,628
2022-11-21T00:00:00.000Z,0,8.5,1.4,0.4,2.3,2.067,570
2022-11-22T00:00:00.000Z,3.1,12.6,7.5,6.2,9,2.106,650
2022-11-23T00:00:00.000Z,8,43,21.6,16.8,23.9,5.876,675
2022-11-24T00:00:00.000Z,3,37.9,9.3,7,14.2,5.826,651
2022-11-25T00:00:00.000Z,1.2,37.6,11.9,8.7,17.5,5.674,619
2022-11-26T00:00:00.000Z,0,18.9,1.14,0.4,1.7,2.146,568
2022-11-27T00:00:00.000Z,2.9,31,5.2,4.5,6.9,4.38,620
2022-11-28T00:00:00.000Z,0,18,0.5,0.2,1.2,1.383,565
2022-11-29T00:00:00.000Z,0.2,8,1.7,0.8,3.2,1.72,601
2022-11-30T00:00:00.000Z,0.3,23.3,2.7,2,5.8,3.621,628
2022-12-01T00:00:00.000Z,0,5,2.5,0.6,3.4,1.405,535
