date,min,max,median,q1,q3,stdev,count
2022-02-21T00:00:00.000Z,1.9,9.5,4.7,3.1,5.8,1.523,585
2022-02-22T00:00:00.000Z,1.6,40.7,17.4,11.1,26.5,9.178,595
2022-02-23T00:00:00.000Z,0,10.5,3.7,2.1,6.35,2.725,585
2022-02-24T00:00:00.000Z,1,11.9,2.7,1.9,3.3,1.07,562
2022-02-25T00:00:00.000Z,0.1,69.6,3.9,2.6,6,11.072,605
2022-02-26T00:00:00.000Z,1.4,19.2,3.9,2.5,5.5,1.811,595
2022-02-27T00:00:00.000Z,4,14.5,6.7,5.95,7.6,2.069,597
2022-02-28T00:00:00.000Z,0.5,11.6,2.4,1.8,3.15,1.385,584
2022-03-01T00:00:00.000Z,1,8.9,3.9,2.6,5.2,1.763,592
2022-03-02T00:00:00.000Z,2.2,19.2,5.3,3.8,9.8,4.814,595
2022-03-03T00:00:00.000Z,0.6,27.1,7.2,1.4,10.9,7.271,593
2022-03-04T00:00:00.000Z,0.8,7,2,1.5,2.6,0.892,567
2022-03-05T00:00:00.000Z,4.1,38.9,6.9,5.5,8.6,3.638,594
2022-03-06T00:00:00.000Z,5.1,34.1,14.5,9.6,20.75,7.488,597
2022-03-07T00:00:00.000Z,4.3,32.1,11,5.4,17.6,7.228,595
2022-03-08T00:00:00.000Z,0,15.6,0.2,0.1,1,4.948,455
2022-03-09T00:00:00.000Z,0.6,18.2,3.6,2.6,5.5,3.071,598
2022-03-10T00:00:00.000Z,6.1,26.6,10.7,9.4,12.3,2.347,591
2022-03-11T00:00:00.000Z,10.2,30.3,17.55,14.3,20,3.809,602
2022-03-12T00:00:00.000Z,0,63.1,9.85,2.7,16.2,7.697,586
2022-03-13T00:00:00.000Z,0.4,4.4,1.9,1.6,2.3,0.701,567
2022-03-14T00:00:00.000Z,2.1,10.2,6.4,5.2,8,1.797,595
2022-03-15T00:00:00.000Z,3.2,80.3,6.3,5.05,9.9,8.459,572
2022-03-16T00:00:00.000Z,6,27.2,16.4,12.3,18.89,4.306,613
2022-03-17T00:00:00.000Z,10.9,53.8,17,13.4,27.3,8.073,605
2022-03-18T00:00:00.000Z,8.8,41.8,21.6,11.95,32.54,10.315,565
2022-03-19T00:00:00.000Z,9.2,77.6,17.2,15.5,19.5,8.264,594
2022-03-20T00:00:00.000Z,0,21,3.9,1.3,7.6,3.967,577
2022-03-21T00:00:00.000Z,0,3.7,0.7,0.5,1,0.524,401
2022-03-22T00:00:00.000Z,0,4.5,0.9,0.45,1.2,0.667,536
2022-03-23T00:00:00.000Z,0.2,7.7,1.1,0.8,1.7,1.109,544
2022-03-24T00:00:00.000Z,0.1,35.3,1.3,0.8,4,6.189,572
2022-03-25T00:00:00.000Z,0,7,1,0.3,2.4,1.469,385
2022-03-26T00:00:00.000Z,0.6,32.3,3,1.3,4.4,3.589,561
2022-03-27T00:00:00.000Z,0,6.9,1.9,0.3,3.4,1.648,529
2022-03-28T00:00:00.000Z,0.1,3.3,0.9,0.7,1.2,0.568,537
2022-03-29T00:00:00.000Z,0,6.7,1.3,0.8,1.7,0.718,547
2022-03-30T00:00:00.000Z,0,8.4,0.6,0.4,0.7,0.573,511
2022-03-31T00:00:00.000Z,1,17.3,4.3,2.2,11.15,4.855,581
2022-04-01T00:00:00.000Z,0,12.9,2.3,0.9,5.4,3.248,555
2022-04-02T00:00:00.000Z,0,10.9,0.6,0.3,0.9,1.249,457
2022-04-03T00:00:00.000Z,1.5,30.1,8.1,4.4,9.69,4.091,590
2022-04-04T00:00:00.000Z,0.7,25.2,2.9,1.9,3.4,2.24,564
2022-04-05T00:00:00.000Z,1.1,41.7,2.6,2,3.5,1.97,559
2022-04-06T00:00:00.000Z,3.4,52.1,9.5,7,11.75,6.559,604
2022-04-07T00:00:00.000Z,3.2,34.3,6.9,5.6,8.69,4.331,600
2022-04-08T00:00:00.000Z,0.1,20,3,0.9,5,2.486,548
2022-04-09T00:00:00.000Z,0,138.4,6.4,2.9,8.1,10.06,543
2022-04-10T00:00:00.000Z,0.5,6.7,2.3,1.8,2.7,0.783,544
2022-04-11T00:00:00.000Z,0,2.7,0.4,0.2,0.7,0.376,480
2022-04-12T00:00:00.000Z,0.8,61.1,3,2.3,3.8,4.488,568
2022-04-13T00:00:00.000Z,0.9,8,3.1,1.9,5,1.676,572
2022-04-14T00:00:00.000Z,4.1,23.5,7.1,5.9,8.1,2.66,591
2022-04-15T00:00:00.000Z,0.8,26.3,4.1,1.9,7.7,3.729,579
2022-04-16T00:00:00.000Z,0.7,8.7,1.8,1.5,2.4,0.703,551
2022-04-17T00:00:00.000Z,0,4.2,0.8,0.4,1.7,0.766,517
2022-04-18T00:00:00.000Z,0,35.7,1.1,0.8,2.3,3.886,557
2022-04-19T00:00:00.000Z,0,6.2,2.2,1.5,2.9,1.161,498
2022-04-20T00:00:00.000Z,0,5.9,1,0.4,1.6,1.016,494
2022-04-21T00:00:00.000Z,0.9,18.1,2.3,1.9,3.8,2.188,559
2022-04-22T00:00:00.000Z,0.2,7.7,2.2,1,3.2,1.798,569
2022-04-23T00:00:00.000Z,0.8,20,1.8,1.4,2.6,1.975,574
2022-04-24T00:00:00.000Z,0.8,54,3.1,1.9,6.6,7.686,541
2022-04-25T00:00:00.000Z,0.8,34.5,5.6,3.5,6.7,3.827,598
2022-04-26T00:00:00.000Z,0.6,44.1,2,1.4,4.1,3.633,586
2022-04-27T00:00:00.000Z,0,13.9,4,1.75,5.2,2.659,557
2022-04-28T00:00:00.000Z,0,4.1,0.7,0.1,1.5,0.871,456
2022-04-29T00:00:00.000Z,0.5,5.2,1.9,1.3,2.2,0.629,577
2022-04-30T00:00:00.000Z,0.5,44,2,1.7,2.5,5.232,557
2022-05-01T00:00:00.000Z,0.5,11.6,5.1,3.9,6.1,1.987,564
2022-05-02T00:00:00.000Z,2.3,43.5,4.8,3.9,6.8,2.999,566
2022-05-03T00:00:00.000Z,0.8,38.3,3.7,2.5,5.6,5.469,579
2022-05-04T00:00:00.000Z,0.9,35.7,3.8,2.2,16,8.582,575
2022-05-05T00:00:00.000Z,1,18.8,2.7,2.1,4.5,4.078,569
2022-05-06T00:00:00.000Z,3,32.9,4.8,4.3,5.6,2.755,583
2022-05-07T00:00:00.000Z,1.5,29.9,5,3.3,7.7,3.591,589
2022-05-08T00:00:00.000Z,1.3,26.6,2.7,2.2,3.4,2.389,571
2022-05-09T00:00:00.000Z,1.7,31.9,3.6,3,4.8,5.086,596
2022-05-10T00:00:00.000Z,2.5,41.1,5.1,4.2,8.1,5.814,581
2022-05-11T00:00:00.000Z,1.1,38.7,4.5,3.9,8.9,7.371,599
2022-05-12T00:00:00.000Z,1,40.6,5.4,3.9,6.9,4.732,599
2022-05-13T00:00:00.000Z,0.2,18.7,9.4,6.7,10.7,4.01,566
2022-05-14T00:00:00.000Z,0.5,5.3,2.4,2,2.9,0.781,559
2022-05-15T00:00:00.000Z,0.5,8.9,2.2,1.4,3.6,1.46,558
2022-05-16T00:00:00.000Z,2.5,33.9,7.1,4.3,8.8,3.499,574
2022-05-17T00:00:00.000Z,0.1,24.2,2.29,1.2,9.69,7.364,542
2022-05-18T00:00:00.000Z,0.2,119.1,2.4,1.1,3.5,6.339,527
2022-05-19T00:00:00.000Z,1.7,34.1,5.85,4.3,8.3,3.246,586
2022-05-20T00:00:00.000Z,1.4,77.2,9.5,5.3,12.1,6.459,583
2022-05-21T00:00:00.000Z,7.4,59.5,18.8,13.6,23.4,6.865,606
2022-05-22T00:00:00.000Z,10.7,39.7,26.95,22.45,31.15,5.471,592
2022-05-23T00:00:00.000Z,0,28.6,1.7,1,8.5,6.714,592
2022-05-24T00:00:00.000Z,0.4,39.5,2.4,1.4,3.7,3.983,577
2022-05-25T00:00:00.000Z,1.1,33,2.4,1.9,3,2.914,591
2022-05-26T00:00:00.000Z,0.9,30.9,1.6,1.4,1.9,1.878,565
2022-05-27T00:00:00.000Z,1.9,6.4,2.8,2.6,2.9,0.559,71
2022-05-28T00:00:00.000Z,0.4,9.9,3,2,3.9,2.076,443
2022-05-29T00:00:00.000Z,1.4,12.8,3.1,2.5,3.8,1.473,593
2022-05-30T00:00:00.000Z,3,11.9,8.05,6.1,10.1,2.141,596
2022-05-31T00:00:00.000Z,1.6,46.5,14.6,7.2,17.3,6.718,633
2022-06-01T00:00:00.000Z,0.7,59.7,3.6,2.4,6.5,4.538,625
2022-06-02T00:00:00.000Z,0.4,35.4,5.6,3.2,10.45,6.146,616
2022-06-03T00:00:00.000Z,3.5,38.8,9.1,7.3,12,4.841,638
2022-06-04T00:00:00.000Z,1.5,18.6,5.8,3.1,8.69,3.187,599
2022-06-05T00:00:00.000Z,0.1,16.9,1,0.5,1.9,3.865,582
2022-06-06T00:00:00.000Z,1.6,49.6,4.7,3.6,5.8,3.738,635
2022-06-07T00:00:00.000Z,1.1,19.4,3.3,2.2,5.65,1.966,584
2022-06-08T00:00:00.000Z,0.4,10.5,2.4,1.2,4.9,2.17,571
2022-06-09T00:00:00.000Z,0.3,17.3,7,4.34,9.1,3.791,624
2022-06-10T00:00:00.000Z,0.3,36.6,2.6,1.5,3.75,2.924,597
2022-06-11T00:00:00.000Z,1.6,10.2,3.3,2.7,3.9,1.026,593
2022-06-12T00:00:00.000Z,4.4,17.7,9.5,8.4,11.3,2.264,641
2022-06-13T00:00:00.000Z,4.5,11.8,7.8,6.3,8.8,1.583,619
2022-06-14T00:00:00.000Z,2.2,8.1,4.59,3.95,5.3,1.028,621
2022-06-15T00:00:00.000Z,0.5,58.1,3.65,2.5,5.4,5.771,620
2022-06-16T00:00:00.000Z,0.6,7.1,4.09,3.5,4.9,1.058,620
2022-06-17T00:00:00.000Z,2.4,14.4,7.1,3.5,10.8,3.646,547
2022-06-18T00:00:00.000Z,0,5.1,1.9,0.5,3.3,1.518,564
2022-06-19T00:00:00.000Z,0,12.3,2.4,1.8,3.1,1.196,519
2022-06-20T00:00:00.000Z,2,39.2,4.9,3.6,6.1,3.148,615
2022-06-21T00:00:00.000Z,2.8,40.5,5.5,4.6,7.2,3.776,633
2022-06-22T00:00:00.000Z,2.5,58.6,6.05,4.8,8.1,8.449,588
2022-06-23T00:00:00.000Z,3,38.8,6.6,5.3,10.6,5.133,607
2022-06-24T00:00:00.000Z,4.1,24.2,6.2,5.7,6.8,1.745,612
2022-06-25T00:00:00.000Z,7.4,23.4,12.3,11,14.3,2.303,630
2022-06-26T00:00:00.000Z,11.1,26.7,17.7,14.5,21.4,4.083,592
2022-06-27T00:00:00.000Z,1.3,25,5.9,2.8,10.2,5.666,616
2022-06-28T00:00:00.000Z,0.8,14.5,2.8,1.9,4.4,2.301,587
2022-06-29T00:00:00.000Z,0.9,23.2,6.1,3,7.8,2.743,624
2022-06-30T00:00:00.000Z,3.4,11.7,5.1,4.5,6.8,1.694,536
2022-07-01T00:00:00.000Z,4.6,40.5,15.2,11.8,19.7,5.908,649
2022-07-02T00:00:00.000Z,3.6,29.6,12.9,7.9,18.6,6.215,631
2022-07-03T00:00:00.000Z,1.4,12.2,8,3.5,9.7,3.251,629
2022-07-04T00:00:00.000Z,1.6,11.6,4.4,3.5,6.4,2.483,598
2022-07-05T00:00:00.000Z,3.7,46.8,10,9.1,14,7.679,610
2022-07-06T00:00:00.000Z,0.7,21.7,5.7,3.5,9.3,4.626,606
2022-07-07T00:00:00.000Z,3.9,15.4,8.4,6.3,9.44,2.183,408
2022-07-08T00:00:00.000Z,3.2,10.7,5.9,4.7,7.3,1.733,583
2022-07-09T00:00:00.000Z,2.6,128.2,7.7,5.9,9.94,9.669,608
2022-07-10T00:00:00.000Z,0.6,337.7,3.4,2,8,15.327,603
2022-07-11T00:00:00.000Z,2,39.1,8.19,7.4,9.75,2.396,632
2022-07-12T00:00:00.000Z,3.1,16.7,7.45,4.4,9.9,3.085,614
2022-07-13T00:00:00.000Z,5.8,54.8,9.69,8.7,10.9,2.895,628
2022-07-14T00:00:00.000Z,6.7,208,11.6,10.3,13.9,11.253,624
2022-07-15T00:00:00.000Z,3.2,27.1,8,5.9,10.6,4.189,610
2022-07-16T00:00:00.000Z,6.2,42.2,11,8.9,12.1,3.956,644
2022-07-17T00:00:00.000Z,6.3,31.1,16.1,10.6,18.6,4.872,635
2022-07-18T00:00:00.000Z,7.7,27.8,15.5,12,19.8,5.385,622
2022-07-19T00:00:00.000Z,0.1,17.8,4.9,2.6,9.1,5.133,605
2022-07-20T00:00:00.000Z,9.6,24.4,17.95,14.7,19.89,3.5,624
2022-07-21T00:00:00.000Z,15.4,30.6,24.4,18.3,27,4.687,642
2022-07-22T00:00:00.000Z,10.3,23.6,15.2,12.5,18.1,3.569,649
2022-07-23T00:00:00.000Z,7.7,56.8,18,14,19,3.877,641
2022-07-24T00:00:00.000Z,6.3,25.8,15.9,11.4,19.45,4.948,633
2022-07-25T00:00:00.000Z,10.1,30.8,20.25,18,27.7,4.953,618
2022-07-26T00:00:00.000Z,1.6,11.4,3.9,3,5.6,2.143,615
2022-07-27T00:00:00.000Z,1.4,23.2,3.4,2.9,4.09,1.991,616
2022-07-28T00:00:00.000Z,6.5,24.7,10.4,8.8,16.6,4.847,633
2022-07-29T00:00:00.000Z,6.8,15,9.5,8.4,10.8,1.601,629
2022-07-30T00:00:00.000Z,0.7,17.9,4.7,1.7,14.05,5.816,620
2022-07-31T00:00:00.000Z,1.4,8.4,3.5,3,4,0.827,613
2022-08-01T00:00:00.000Z,3.9,22.3,7,6.1,7.8,1.784,567
2022-08-02T00:00:00.000Z,4.5,21.2,12.1,10.4,14.4,3.641,603
2022-08-03T00:00:00.000Z,3.1,24.5,6.8,5.3,10.1,3.423,614
2022-08-04T00:00:00.000Z,8.2,58.5,12.2,11,14.3,3.952,623
2022-08-05T00:00:00.000Z,5.9,24.5,17,12,20.2,4.823,546
2022-08-06T00:00:00.000Z,5.3,22.2,12.5,10,19.2,4.931,645
2022-08-07T00:00:00.000Z,2.5,12.5,7.9,6.8,9.2,1.815,650
2022-08-08T00:00:00.000Z,2,11.6,5.9,4.8,8.9,2.206,624
2022-08-09T00:00:00.000Z,2.2,21.2,8.4,5.7,12.2,3.756,630
2022-08-10T00:00:00.000Z,2.5,21.7,5.4,4.5,7.8,3.03,659
2022-08-11T00:00:00.000Z,3.6,16.7,7.2,6.1,10,2.649,599
2022-08-12T00:00:00.000Z,0.8,20.3,5.6,4.4,9.2,3.072,639
2022-08-13T00:00:00.000Z,1.6,64.8,3.5,3,4.8,7.955,626
2022-08-14T00:00:00.000Z,0.8,9.5,4.1,2.3,5.8,1.975,617
2022-08-15T00:00:00.000Z,2.5,19,5.2,4,6.9,2.297,624
2022-08-16T00:00:00.000Z,3.3,19.8,6.9,5.4,8.4,2.578,637
2022-08-17T00:00:00.000Z,5.2,31.4,9.4,8,10.6,3.358,509
2022-08-18T00:00:00.000Z,2.8,16,5.6,4.7,6.8,1.555,613
2022-08-19T00:00:00.000Z,6,14.7,9.4,8.7,10.1,1.341,617
2022-08-20T00:00:00.000Z,9.6,39.6,14.9,13.5,16.14,3.782,633
2022-08-21T00:00:00.000Z,6.5,25.8,17.7,9.1,20.7,5.897,633
2022-08-22T00:00:00.000Z,8.2,59.3,15.1,11.6,17.5,5.821,665
2022-08-23T00:00:00.000Z,0.3,22.3,5.8,2.2,8.4,3.423,650
2022-08-24T00:00:00.000Z,2,39.1,5.2,4.2,6.7,4.019,624
2022-08-25T00:00:00.000Z,6.8,26.4,10.8,8.7,15.6,3.939,610
2022-08-26T00:00:00.000Z,1.4,20.9,14.7,12.7,16.8,3.905,657
2022-08-27T00:00:00.000Z,8.3,30.9,13,11,14.6,2.91,659
2022-08-28T00:00:00.000Z,4.4,19.9,11.7,7.3,13.6,3.364,626
2022-08-29T00:00:00.000Z,3.2,18,10.4,5,14.2,4.625,659
2022-08-30T00:00:00.000Z,1.3,18.8,13.2,11.3,16.1,4.229,639
2022-08-31T00:00:00.000Z,0.9,77.3,2.7,1.7,5.6,6.524,606
2022-09-01T00:00:00.000Z,0.7,53.9,4.3,2,5.6,4.728,602
2022-09-02T00:00:00.000Z,0,29.4,1.5,0.8,2.3,2.635,602
2022-09-03T00:00:00.000Z,1.1,14,3.2,2.4,4.6,1.378,607
2022-09-04T00:00:00.000Z,1.1,13.1,2.7,2.1,8.4,3.4,615
2022-09-05T00:00:00.000Z,2.2,69.8,6.7,5.9,8.9,6.024,630
2022-09-06T00:00:00.000Z,2,55.9,5.09,3.7,8.5,9.834,633
2022-09-07T00:00:00.000Z,1.5,31.9,4.95,3.5,6,3.537,640
2022-09-08T00:00:00.000Z,2.4,36.2,4.9,4.2,5.7,2.92,627
2022-09-09T00:00:00.000Z,3.8,24.8,5.8,5,6.8,1.976,610
2022-09-10T00:00:00.000Z,9.9,27.3,12.3,11.6,13.5,2.101,624
2022-09-11T00:00:00.000Z,10.1,22.7,17.8,14,19.6,3.159,623
2022-09-12T00:00:00.000Z,2,48.4,5.7,4.3,7.95,3.242,565
2022-09-13T00:00:00.000Z,1.5,33.4,8.3,7.1,9.5,2.857,611
2022-09-14T00:00:00.000Z,1,35.2,5.05,3,8,3.596,590
2022-09-15T00:00:00.000Z,0,18.7,1.8,0.5,12.1,5.993,599
2022-09-16T00:00:00.000Z,0.1,14.7,1.1,0.8,1.5,1.333,579
2022-09-17T00:00:00.000Z,0.6,31.4,2.1,1.5,2.7,2.229,599
2022-09-18T00:00:00.000Z,2.2,21.1,7.8,4.3,18.35,6.567,628
2022-09-19T00:00:00.000Z,4.7,48.7,15.85,10.3,19.5,5.662,644
2022-09-20T00:00:00.000Z,0,65.8,6.2,1.1,12.65,7.213,625
2022-09-21T00:00:00.000Z,0.7,21.3,5.5,2,6.6,2.706,610
2022-09-22T00:00:00.000Z,0.8,18.6,3.9,2.6,8.3,4.359,621
2022-09-23T00:00:00.000Z,0,14.8,0.4,0.1,1.1,1.426,507
2022-09-24T00:00:00.000Z,0,14.3,0.6,0.4,0.8,1.415,557
2022-09-25T00:00:00.000Z,2.4,22.7,4.7,4.1,5.5,1.412,641
2022-09-26T00:00:00.000Z,1.3,14.4,6,4.75,6.8,2.326,605
2022-09-27T00:00:00.000Z,0.7,15.5,5.6,2.5,7.4,2.573,598
2022-09-28T00:00:00.000Z,0.3,37.7,2.9,1.2,3.6,2.96,627
2022-09-29T00:00:00.000Z,0.8,11.7,2.6,2,3.3,1.498,590
2022-09-30T00:00:00.000Z,2.5,34.8,3.9,3.4,4.7,3.384,619
2022-10-01T00:00:00.000Z,3.9,68.8,8.6,7.05,11,5.706,656
2022-10-02T00:00:00.000Z,0.2,20.5,3.7,1.4,5.5,2.488,632
2022-10-03T00:00:00.000Z,0.1,22.2,1.3,0.7,2.5,2.814,583
2022-10-04T00:00:00.000Z,0.3,42.6,2.4,1.3,5.05,5.915,628
2022-10-05T00:00:00.000Z,0.4,42,1.9,1.3,2.5,3.973,623
2022-10-06T00:00:00.000Z,0.4,18,2.6,2,3.4,1.924,606
2022-10-07T00:00:00.000Z,4.1,14.1,6.2,5.7,6.9,1.25,605
2022-10-08T00:00:00.000Z,0,12.2,1.6,0.5,2.4,2.387,582
2022-10-09T00:00:00.000Z,1.6,15.5,2.8,2.5,3.2,1.529,586
2022-10-10T00:00:00.000Z,3.5,18.9,8.69,6.5,10.1,2.427,629
2022-10-11T00:00:00.000Z,1.5,22.5,13.65,4.3,16.3,5.869,624
2022-10-12T00:00:00.000Z,6.2,69.9,9.6,8.05,11.4,3.316,629
2022-10-13T00:00:00.000Z,1.9,18.8,10.8,7,12.2,3.644,647
2022-10-14T00:00:00.000Z,0,12.9,1.4,0.6,2.1,1.162,555
2022-10-15T00:00:00.000Z,2.2,12,3.5,3.1,4,1.564,589
2022-10-16T00:00:00.000Z,7.3,27.5,14.2,10.3,15.6,4.276,619
2022-10-17T00:00:00.000Z,13.5,42.5,19.39,17.2,26.15,5.379,617
2022-10-18T00:00:00.000Z,2.5,17.7,6.85,5.3,9.69,3.821,466
2022-10-21T00:00:00.000Z,2.2,11.8,4.59,3.8,5.3,1.134,598
2022-10-22T00:00:00.000Z,4.7,16.7,10,6.6,12.6,3.123,638
2022-10-23T00:00:00.000Z,9.2,71.1,20.2,14.9,23.4,6.987,654
2022-10-24T00:00:00.000Z,5,61,10.35,7.4,12.2,4.836,646
2022-10-25T00:00:00.000Z,2,45.2,8.9,5.8,14.7,8.29,647
2022-10-26T00:00:00.000Z,1.4,91.3,6.6,5.1,8.7,8.643,651
2022-10-27T00:00:00.000Z,0,16.6,6.3,1,7.1,3.556,630
2022-10-28T00:00:00.000Z,0.5,21.2,1.8,1.3,3.3,2.77,635
2022-10-29T00:00:00.000Z,0.9,25.9,7.1,4.8,10.4,4.214,654
2022-10-30T00:00:00.000Z,1,36.5,15.7,5.7,19.1,8.792,619
2022-10-31T00:00:00.000Z,0.8,55.7,7.5,2.6,9.5,4.97,624
2022-11-01T00:00:00.000Z,3.1,14.8,8.19,5.65,9.3,2.389,624
2022-11-02T00:00:00.000Z,2.5,26.7,8.3,5.9,10.2,3.329,640
2022-11-03T00:00:00.000Z,2.9,29.2,9.55,4.8,13.8,7.214,620
2022-11-04T00:00:00.000Z,1.4,11.3,5.5,2.5,6.2,2.353,623
2022-11-05T00:00:00.000Z,0.6,6.1,1.6,1.3,1.9,0.67,596
2022-11-06T00:00:00.000Z,0.6,5.2,2.2,1.6,2.6,0.779,623
2022-11-07T00:00:00.000Z,0.6,25.8,1.95,1.5,3,1.505,634
2022-11-08T00:00:00.000Z,0,10.8,1.3,0.6,1.8,0.79,585
2022-11-09T00:00:00.000Z,0.8,39.8,1.8,1.4,2.6,2.696,605
2022-11-10T00:00:00.000Z,0.9,6.2,2.8,2.1,3.2,0.83,611
2022-11-11T00:00:00.000Z,0.8,5.1,2.4,1.7,3,0.881,622
2022-11-12T00:00:00.000Z,0,5.8,1.4,0.8,2.9,1.295,525
2022-11-13T00:00:00.000Z,1.1,23.5,4.4,4,5,1.558,607
2022-11-14T00:00:00.000Z,0,8.9,0.4,0.2,0.8,1.014,562
2022-11-15T00:00:00.000Z,0.5,19,4.7,2.2,5.9,2.491,631
2022-11-16T00:00:00.000Z,0,31.3,2.5,1.2,7.1,4.481,620
2022-11-17T00:00:00.000Z,0.7,13.2,6,3.9,8.1,2.911,638
2022-11-18T00:00:00.000Z,0.2,11,3.1,1.9,5.7,2.253,600
2022-11-19T00:00:00.000Z,3.5,25.4,12.8,9,16.9,5.07,636
2022-11-20T00:00:00.000Z,0,28.5,11.9,2,16.1,6.857,639
2022-11-21T00:00:00.000Z,0,9.5,1.3,0.2,2.3,1.84,532
2022-11-22T00:00:00.000Z,3.8,12.8,7.3,5.9,8.3,1.761,621
2022-11-23T00:00:00.000Z,7.9,90,19,13.3,21.3,6.532,655
2022-11-24T00:00:00.000Z,3.6,31,11.1,8.9,15.3,5.297,656
2022-11-25T00:00:00.000Z,1.1,20,11.6,7.3,14.7,4.673,653
2022-11-26T00:00:00.000Z,0,7.7,1,0.3,1.5,1.19,570
2022-11-27T00:00:00.000Z,2.4,23.7,4,3.6,5,4.222,598
2022-11-28T00:00:00.000Z,0,9.7,0.5,0.1,1,1.252,446
2022-11-29T00:00:00.000Z,0.1,17.6,2.1,0.7,3.6,2.405,610
2022-11-30T00:00:00.000Z,0,23.1,3.3,2,7.8,3.361,630
2022-12-01T00:00:00.000Z,0,5.6,2,0.5,3.2,1.465,536
2022-12-02T00:00:00.000Z,0.4,33.7,2.9,1.8,3.8,2.14,627
