ZipCode,NO2,PM2.5,PM10,O3,SO2,aqi,category,latitude,longitude
2108,27.4473595505618,10.981292134831461,26.734101123595504,19.82191011235955,0.28797752808988764,43.39887640449438,Good air quality,42.35732,-71.0645
2109,21.484494382022472,11.129101123595506,22.872752808988764,20.12174157303371,0.28252808988764044,43.12921348314607,Good air quality,42.36324,-71.05377
2110,26.242696629213484,12.510168539325843,36.96674157303371,19.944775280898877,0.3092696629213483,48.89887640449438,Moderate air quality,42.35816,-71.05406
2111,25.56196629213483,6.560674157303371,38.34123595505618,19.815449438202247,0.31634831460674157,36.359550561797754,Good air quality,42.35027,-71.05877
2112,30.00831460674157,12.62365168539326,40.024325842696626,19.95741573033708,0.28685393258426967,49.70786516853933,Moderate air quality,42.3586,-71.0605
2113,21.484494382022472,11.129101123595506,22.872752808988764,20.12174157303371,0.28252808988764044,43.12921348314607,Good air quality,42.36516,-71.05547
2114,25.640280898876405,10.14443820224719,19.35443820224719,19.857752808988764,0.2646629213483146,40.86516853932584,Good air quality,42.36225,-71.06734
2115,29.223146067415733,13.568876404494382,32.15174157303371,19.595730337078653,0.24623595505617976,52.01685393258427,Moderate air quality,42.34212,-71.09667
2116,24.54629213483146,11.412640449438202,22.283932584269664,19.66185393258427,0.2687640449438202,44.88202247191011,Good air quality,42.35057,-71.07687
2117,30.00831460674157,12.62365168539326,40.024325842696626,19.95741573033708,0.28685393258426967,49.70786516853933,Moderate air quality,42.3586,-71.0605
2118,21.773539325842698,10.3038202247191,24.253314606741572,19.57432584269663,0.37112359550561796,40.8876404494382,Good air quality,42.33704,-71.07203
2119,21.054494382022472,8.855393258426966,15.454382022471911,19.5488202247191,0.40764044943820227,35.2752808988764,Good air quality,42.32304,-71.08468
2120,23.40325842696629,10.563988764044945,27.918483146067416,19.57561797752809,0.3456741573033708,41.58988764044944,Good air quality,42.33261,-71.09653
2121,24.3164606741573,10.21314606741573,27.783651685393256,20.099831460674157,0.40078651685393263,40.45505617977528,Good air quality,42.30732,-71.08594
2122,21.748370786516855,9.413258426966292,20.611404494382022,21.05870786516854,0.40533707865168545,37.651685393258425,Good air quality,42.29695,-71.05462
2123,30.00831460674157,12.62365168539326,40.024325842696626,19.95741573033708,0.28685393258426967,49.70786516853933,Moderate air quality,42.3586,-71.0605
2124,20.18522471910112,9.31073033707865,22.29140449438202,22.018483146067414,0.3985955056179775,36.79775280898876,Good air quality,42.28491,-71.06975
2125,21.587977528089887,10.841123595505618,21.219382022471912,20.12365168539326,0.40505617977528086,42.42134831460674,Good air quality,42.31582,-71.05573
2126,17.48191011235955,8.719943820224719,17.40943820224719,23.086516853932583,0.3892134831460674,34.70224719101124,Good air quality,42.27579,-71.09071
2127,22.53421348314607,8.385674157303372,17.589719101123595,20.2176404494382,0.3741573033707865,33.8876404494382,Good air quality,42.33608,-71.03583
2128,11.309943820224719,6.018426966292135,9.1238202247191,21.313370786516856,0.3149438202247191,26.730337078651687,Good air quality,42.37332,-71.01551
2129,10.724213483146068,6.03747191011236,9.058988764044944,20.543651685393257,0.2559550561797753,26.752808988764045,Good air quality,42.38168,-71.06409
2130,21.700224719101122,9.905730337078651,29.077415730337076,20.363595505617976,0.36398876404494385,39.764044943820224,Good air quality,42.31051,-71.11739
2131,15.465280898876406,6.740112359550562,20.232977528089886,22.568876404494382,0.3712359550561798,29.331460674157302,Good air quality,42.28353,-71.12177
2132,12.468988764044944,5.952696629213483,12.829494382022473,23.66533707865169,0.33876404494382023,27.735955056179776,Good air quality,42.27931,-71.16585
2133,13.664887640449438,8.302865168539327,13.665674157303371,19.722865168539325,0.2543820224719101,32.41011235955056,Good air quality,42.3572,-71.0796
2134,24.231629213483142,10.316910112359551,27.688314606741574,19.90612359550562,0.23202247191011235,41.59550561797753,Good air quality,42.35765,-71.12889
2135,23.04308988764045,9.72073033707865,26.646011235955054,20.122865168539324,0.2541573033707865,38.7752808988764,Good air quality,42.34878,-71.15507
2136,16.883370786516856,8.980168539325843,22.78752808988764,26.098089887640448,0.36460674157303374,35.98314606741573,Good air quality,42.25292,-71.12928
2163,23.15747191011236,12.616797752808989,28.21662921348315,20.077808988764044,0.23089887640449439,47.89325842696629,Good air quality,42.36841,-71.12717
2196,30.00831460674157,12.62365168539326,40.024325842696626,19.95741573033708,0.28685393258426967,49.70786516853933,Moderate air quality,42.3586,-71.0603
2199,24.538483146067417,10.348483146067416,25.192078651685392,19.60376404494382,0.2798876404494382,41.00561797752809,Good air quality,42.34743,-71.08227
2201,30.00831460674157,12.62365168539326,40.024325842696626,19.95741573033708,0.28685393258426967,49.70786516853933,Moderate air quality,42.3586,-71.0603
2203,30.00831460674157,12.62365168539326,40.024325842696626,19.95741573033708,0.28685393258426967,49.70786516853933,Moderate air quality,42.3612,-71.0603
2204,30.00831460674157,12.62365168539326,40.024325842696626,19.95741573033708,0.28685393258426967,49.70786516853933,Moderate air quality,42.3586,-71.0603
2205,26.85561797752809,11.805955056179776,35.09696629213483,19.88567415730337,0.32741573033707866,45.949438202247194,Good air quality,42.3512,-71.0536
2206,30.00831460674157,12.62365168539326,40.024325842696626,19.95741573033708,0.28685393258426967,49.70786516853933,Moderate air quality,42.3586,-71.0603
2210,22.46370786516854,10.15438202247191,25.188089887640448,20.271516853932585,0.35286516853932587,40.18539325842696,Good air quality,42.34657,-71.03956
2211,30.00831460674157,12.62365168539326,40.024325842696626,19.95741573033708,0.28685393258426967,49.70786516853933,Moderate air quality,42.3586,-71.0603
2212,12.616573033707866,6.131516853932585,9.26561797752809,20.755955056179776,0.3711797752808989,26.848314606741575,Good air quality,42.3362,-71.0176
2215,23.434550561797757,9.611460674157303,31.163764044943818,19.676685393258428,0.22780898876404496,38.061797752808985,Good air quality,42.34519,-71.10613
2217,30.00831460674157,12.62365168539326,40.024325842696626,19.95741573033708,0.28685393258426967,49.70786516853933,Moderate air quality,42.3586,-71.0603
2222,29.41994382022472,12.5711797752809,32.8411797752809,19.998876404494382,0.26853932584269663,48.99438202247191,Good air quality,42.3663,-71.06284
2293,30.00831460674157,12.62365168539326,40.024325842696626,19.95741573033708,0.28685393258426967,49.70786516853933,Moderate air quality,42.3586,-71.0603
