StateAbbr,StateDesc,PlaceName,PlaceFIPS,TotalPopulation,ACCESS2_CrudePrev,ACCESS2_Crude95CI,ACCESS2_AdjPrev,ACCESS2_Adj95CI,ARTHRITIS_CrudePrev,ARTHRITIS_Crude95CI,ARTHRITIS_AdjPrev,ARTHRITIS_Adj95CI,BINGE_CrudePrev,BINGE_Crude95CI,BINGE_AdjPrev,BINGE_Adj95CI,BPHIGH_CrudePrev,BPHIGH_Crude95CI,BPHIGH_AdjPrev,BPHIGH_Adj95CI,BPMED_CrudePrev,BPMED_Crude95CI,BPMED_AdjPrev,BPMED_Adj95CI,CANCER_CrudePrev,CANCER_Crude95CI,CANCER_AdjPrev,CANCER_Adj95CI,CASTHMA_CrudePrev,CASTHMA_Crude95CI,CASTHMA_AdjPrev,CASTHMA_Adj95CI,CERVICAL_CrudePrev,CERVICAL_Crude95CI,CERVICAL_AdjPrev,CERVICAL_Adj95CI,CHD_CrudePrev,CHD_Crude95CI,CHD_AdjPrev,CHD_Adj95CI,CHECKUP_CrudePrev,CHECKUP_Crude95CI,CHECKUP_AdjPrev,CHECKUP_Adj95CI,CHOLSCREEN_CrudePrev,CHOLSCREEN_Crude95CI,CHOLSCREEN_AdjPrev,CHOLSCREEN_Adj95CI,COLON_SCREEN_CrudePrev,COLON_SCREEN_Crude95CI,COLON_SCREEN_AdjPrev,COLON_SCREEN_Adj95CI,COPD_CrudePrev,COPD_Crude95CI,COPD_AdjPrev,COPD_Adj95CI,COREM_CrudePrev,COREM_Crude95CI,COREM_AdjPrev,COREM_Adj95CI,COREW_CrudePrev,COREW_Crude95CI,COREW_AdjPrev,COREW_Adj95CI,CSMOKING_CrudePrev,CSMOKING_Crude95CI,CSMOKING_AdjPrev,CSMOKING_Adj95CI,DENTAL_CrudePrev,DENTAL_Crude95CI,DENTAL_AdjPrev,DENTAL_Adj95CI,DEPRESSION_CrudePrev,DEPRESSION_Crude95CI,DEPRESSION_AdjPrev,DEPRESSION_Adj95CI,DIABETES_CrudePrev,DIABETES_Crude95CI,DIABETES_AdjPrev,DIABETES_Adj95CI,GHLTH_CrudePrev,GHLTH_Crude95CI,GHLTH_AdjPrev,GHLTH_Adj95CI,HIGHCHOL_CrudePrev,HIGHCHOL_Crude95CI,HIGHCHOL_AdjPrev,HIGHCHOL_Adj95CI,KIDNEY_CrudePrev,KIDNEY_Crude95CI,KIDNEY_AdjPrev,KIDNEY_Adj95CI,LPA_CrudePrev,LPA_Crude95CI,LPA_AdjPrev,LPA_Adj95CI,MAMMOUSE_CrudePrev,MAMMOUSE_Crude95CI,MAMMOUSE_AdjPrev,MAMMOUSE_Adj95CI,MHLTH_CrudePrev,MHLTH_Crude95CI,MHLTH_AdjPrev,MHLTH_Adj95CI,OBESITY_CrudePrev,OBESITY_Crude95CI,OBESITY_AdjPrev,OBESITY_Adj95CI,PHLTH_CrudePrev,PHLTH_Crude95CI,PHLTH_AdjPrev,PHLTH_Adj95CI,SLEEP_CrudePrev,SLEEP_Crude95CI,SLEEP_AdjPrev,SLEEP_Adj95CI,STROKE_CrudePrev,STROKE_Crude95CI,STROKE_AdjPrev,STROKE_Adj95CI,TEETHLOST_CrudePrev,TEETHLOST_Crude95CI,TEETHLOST_AdjPrev,TEETHLOST_Adj95CI,Geolocation
MA,Massachusetts,Boston,2507000,617594,8.8,"( 8.6,  9.0)",8.7,"( 8.6,  8.9)",17.0,"(16.9, 17.0)",20.9,"(20.8, 20.9)",19.6,"(19.5, 19.7)",17.6,"(17.6, 17.7)",22.8,"(22.8, 22.9)",27.4,"(27.3, 27.5)",69.7,"(69.6, 69.8)",58.1,"(58.0, 58.1)",4.5,"( 4.5,  4.5)",5.7,"( 5.7,  5.7)",11.6,"(11.5, 11.6)",11.4,"(11.4, 11.5)",81.2,"(81.0, 81.4)",83.9,"(83.8, 84.1)",4.1,"( 4.1,  4.2)",5.2,"( 5.2,  5.3)",75.6,"(75.5, 75.7)",77.6,"(77.5, 77.7)",84.9,"(84.8, 85.1)",87.9,"(87.8, 88.0)",78.3,"(78.2, 78.5)",78.5,"(78.3, 78.7)",4.3,"( 4.3,  4.4)",5.1,"( 5.1,  5.2)",49.0,"(48.4, 49.5)",49.6,"(49.0, 50.2)",41.1,"(40.5, 41.6)",42.1,"(41.6, 42.7)",13.1,"(12.9, 13.4)",14.0,"(13.8, 14.2)",66.0,"(65.7, 66.3)",66.1,"(65.8, 66.3)",19.9,"(19.8, 20.0)",19,"(18.9, 19.1)",7.7,"( 7.7,  7.8)",9.7,"( 9.7,  9.8)",12,"(11.9, 12.1)",13.5,"(13.4, 13.6)",23.4,"(23.3, 23.4)",25.9,"(25.8, 26.0)",2.3,"( 2.3,  2.4)",2.9,"( 2.8,  2.9)",20.4,"(20.2, 20.6)",22.0,"(21.8, 22.2)",82.7,"(82.4, 82.9)",79.6,"(79.3, 79.8)",15.5,"(15.4, 15.6)",14.4,"(14.3, 14.5)",21.9,"(21.8, 22.0)",23.6,"(23.5, 23.7)",7.9,"( 7.8,  7.9)",8.9,"( 8.8,  9.0)",32.6,"(32.5, 32.7)",33.2,"(33.1, 33.3)",2.4,"( 2.3,  2.4)",2.9,"( 2.9,  3.0)",13.4,"(13.0, 13.9)",13.5,"(13.0, 13.9)",POINT (-71.10225136 42.30916082)
