StateAbbr,StateDesc,PlaceName,PlaceFIPS,TotalPopulation,ACCESS2_CrudePrev,ACCESS2_Crude95CI,ACCESS2_AdjPrev,ACCESS2_Adj95CI,ARTHRITIS_CrudePrev,ARTHRITIS_Crude95CI,ARTHRITIS_AdjPrev,ARTHRITIS_Adj95CI,BINGE_CrudePrev,BINGE_Crude95CI,BINGE_AdjPrev,BINGE_Adj95CI,BPHIGH_CrudePrev,BPHIGH_Crude95CI,BPHIGH_AdjPrev,BPHIGH_Adj95CI,BPMED_CrudePrev,BPMED_Crude95CI,BPMED_AdjPrev,BPMED_Adj95CI,CANCER_CrudePrev,CANCER_Crude95CI,CANCER_AdjPrev,CANCER_Adj95CI,CASTHMA_CrudePrev,CASTHMA_Crude95CI,CASTHMA_AdjPrev,CASTHMA_Adj95CI,CERVICAL_CrudePrev,CERVICAL_Crude95CI,CERVICAL_AdjPrev,CERVICAL_Adj95CI,CHD_CrudePrev,CHD_Crude95CI,CHD_AdjPrev,CHD_Adj95CI,CHECKUP_CrudePrev,CHECKUP_Crude95CI,CHECKUP_AdjPrev,CHECKUP_Adj95CI,CHOLSCREEN_CrudePrev,CHOLSCREEN_Crude95CI,CHOLSCREEN_AdjPrev,CHOLSCREEN_Adj95CI,COLON_SCREEN_CrudePrev,COLON_SCREEN_Crude95CI,COLON_SCREEN_AdjPrev,COLON_SCREEN_Adj95CI,COPD_CrudePrev,COPD_Crude95CI,COPD_AdjPrev,COPD_Adj95CI,COREM_CrudePrev,COREM_Crude95CI,COREM_AdjPrev,COREM_Adj95CI,COREW_CrudePrev,COREW_Crude95CI,COREW_AdjPrev,COREW_Adj95CI,CSMOKING_CrudePrev,CSMOKING_Crude95CI,CSMOKING_AdjPrev,CSMOKING_Adj95CI,DENTAL_CrudePrev,DENTAL_Crude95CI,DENTAL_AdjPrev,DENTAL_Adj95CI,DIABETES_CrudePrev,DIABETES_Crude95CI,DIABETES_AdjPrev,DIABETES_Adj95CI,HIGHCHOL_CrudePrev,HIGHCHOL_Crude95CI,HIGHCHOL_AdjPrev,HIGHCHOL_Adj95CI,KIDNEY_CrudePrev,KIDNEY_Crude95CI,KIDNEY_AdjPrev,KIDNEY_Adj95CI,LPA_CrudePrev,LPA_Crude95CI,LPA_AdjPrev,LPA_Adj95CI,MAMMOUSE_CrudePrev,MAMMOUSE_Crude95CI,MAMMOUSE_AdjPrev,MAMMOUSE_Adj95CI,MHLTH_CrudePrev,MHLTH_Crude95CI,MHLTH_AdjPrev,MHLTH_Adj95CI,OBESITY_CrudePrev,OBESITY_Crude95CI,OBESITY_AdjPrev,OBESITY_Adj95CI,PHLTH_CrudePrev,PHLTH_Crude95CI,PHLTH_AdjPrev,PHLTH_Adj95CI,SLEEP_CrudePrev,SLEEP_Crude95CI,SLEEP_AdjPrev,SLEEP_Adj95CI,STROKE_CrudePrev,STROKE_Crude95CI,STROKE_AdjPrev,STROKE_Adj95CI,TEETHLOST_CrudePrev,TEETHLOST_Crude95CI,TEETHLOST_AdjPrev,TEETHLOST_Adj95CI,Geolocation
MA,Massachusetts,Boston,2507000,617594,10.8,"(10.7, 11.0)",10.8,"(10.6, 10.9)",18.6,"(18.5, 18.6)",22.8,"(22.7, 22.9)",22.8,"(22.7, 22.8)",20.4,"(20.3, 20.4)",23.8,"(23.7, 23.9)",28.5,"(28.4, 28.6)",70.9,"(70.8, 71.0)",59.4,"(59.4, 59.4)",4.8,"( 4.7,  4.8)",6.0,"( 5.9,  6.0)",11.2,"(11.1, 11.2)",11.1,"(11.1, 11.2)",82.6,"(82.4, 82.9)",85.0,"(84.9, 85.2)",4.5,"( 4.5,  4.5)",5.7,"( 5.6,  5.7)",74.8,"(74.7, 74.9)",77.0,"(76.9, 77.0)",82.6,"(82.4, 82.7)",85.9,"(85.8, 86.0)",67.0,"(66.8, 67.3)",67.2,"(66.9, 67.4)",4.7,"( 4.7,  4.8)",5.5,"( 5.5,  5.6)",35.2,"(34.7, 35.6)",35.6,"(35.2, 36.1)",25.9,"(25.4, 26.3)",26.6,"(26.1, 27.0)",15.5,"(15.3, 15.8)",15.9,"(15.7, 16.1)",66.2,"(65.9, 66.6)",66.2,"(65.9, 66.5)",8.0,"( 8.0,  8.1)",10.0,"(10.0, 10.1)",28.3,"(28.2, 28.4)",29.8,"(29.8, 29.8)",2.5,"( 2.5,  2.5)",3.0,"( 3.0,  3.0)",23.2,"(23.0, 23.5)",25.1,"(24.9, 25.3)",82.2,"(82.0, 82.4)",78.7,"(78.4, 78.9)",14.7,"(14.5, 14.9)",13.7,"(13.6, 13.8)",21.6,"(21.5, 21.7)",23.4,"(23.3, 23.5)",11.1,"(11.0, 11.2)",12.5,"(12.4, 12.6)",37.5,"(37.4, 37.7)",37.8,"(37.7, 37.9)",2.6,"( 2.6,  2.6)",3.3,"( 3.2,  3.3)",15.6,"(15.1, 16.1)",15.6,"(15.1, 16.1)",POINT (-71.10225136 42.30916082)
