X,Y,Number,Name,Latitude,Longitude,District,Public_,Total_docks,ObjectId
-7913841.23890085,5224604.88470821,F32005,Haines Square,42.42333137,-71.09124541,Medford,Yes,11,222
-7908549.91069567,5224200.34003414,V32012,Hale Park,42.4206487,-71.0437126,Everett,Yes,0,223
-7912759.57523868,5222718.08135626,F32004,Harris Park,42.41081837,-71.08152866,Medford,Yes,11,224
-7910596.74217289,5213466.34626126,D32043,Harrison Ave at Bennet St,42.3494261,-71.0620996,Boston,Yes,19,225
-7911448.38080525,5211925.2609608,C32093,Harrison Ave at E. Dedham St,42.339194,-71.06975,Boston,Yes,19,226
-7910790.51712371,5212832.16368057,C32057,Harrison Ave at Mullins Way,42.34521562,-71.06384031,Boston,Yes,19,227
-7918180.7286868,5213482.02182465,D32035,Harvard Ave at Brainerd Rd,42.34953017,-71.13022771,Boston,Yes,15,228
-7917251.54489715,5216899.81948007,M32016,Harvard Kennedy School at Bennett St / Eliot St,42.3722168,-71.12188071,Cambridge,Yes,23,229
-7917036.06264562,5217923.62293289,M32020,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,Cambridge,Yes,19,230
-7917151.94734873,5217067.37679912,M32017,Harvard Square at Brattle St / Eliot St,42.3733288,-71.12098601,Cambridge,Yes,15,231
-7916884.0002212,5217058.21531508,M32018,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Cambridge,Yes,19,232
-7917588.04701989,5212702.05432153,K32017,Harvard St and Stedman St,42.34435176,-71.12490356,Brookline,Yes,15,233
-7914283.93536503,5215962.26595453,M32055,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,Cambridge,Yes,19,234
-7917509.72707895,5216267.31733604,A32052,Harvard Stadium: N. Harvard St at Soldiers Field Rd,42.368019,-71.1242,Boston,Yes,15,235
-7916693.19861398,5217762.98234882,M32023,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,Cambridge,Yes,17,236
-7916377.05126013,5217525.49244756,M32021,Harvard University Gund Hall at Quincy St / Kirkland St,42.376369,-71.114025,Cambridge,Yes,15,237
-7916398.09064389,5216056.68352487,M32014,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Cambridge,Yes,15,238
-7917610.6938571,5218115.91299653,M32024,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,Cambridge,Yes,19,239
-7916693.79306006,5216451.14662743,M32038,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36923907,-71.11687034,Cambridge,Yes,21,240
-7891475.78285755,5239552.18498047,T32008,Hawthorne Boulevard,42.5223714,-70.8903331,Salem,Yes,9,241
-7909985.08609878,5217623.8933142,D32026,Hayes Square - Vine St at Moulton St,42.377022,-71.056605,Boston,Yes,19,242
-7917192.72367821,5209734.44351534,K32010,High St at Cypress St,42.32464511,-71.12135231,Brookline,Yes,15,243
-7915134.29938922,5211657.71984806,B32003,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.33741748,-71.10286117,Boston,Yes,25,244
-7917991.13044327,5215100.40771731,A32040,Honan Library,42.3602737,-71.12852452,Boston,Yes,15,245
-7911815.25979065,5218079.49663555,D32060,Hood Park,42.38004535,-71.07304573,Boston,Yes,23,246
-7914427.8536555,5222175.02529336,F32006,Hormel Stadium,42.40721644,-71.09651506,Medford,Yes,11,247
-7914689.99992437,5211532.43509938,B32033,Huntington Ave at Mass Art,42.33658555,-71.09886996,Boston,Yes,15,248
-7891599.44767987,5236676.88690294,T32009,Salem State University - North Campus,42.503332,-70.891444,Salem,Yes,11,249
-7889236.17941812,5241409.83017202,T32002,Salem Willows Park,42.53466911,-70.8702144,Salem,Yes,15,250
-7909683.96687618,5207619.96741515,C32033,Savin Hill T Stop - S Sydney St at Bay St,42.3106,-71.0539,Boston,Yes,14,251
-7909046.50360452,5214031.50686318,C32036,Seaport Blvd at Sleeper St,42.35317809,-71.04817357,Boston,Yes,15,252
-7908323.35772079,5213373.58577619,B32014,Seaport Hotel - Congress St at Seaport Ln,42.34881026,-71.04167744,Boston,Yes,19,253
-7908622.07355558,5213776.01085077,B32007,Seaport Square - Seaport Blvd at Northern Ave,42.35148193,-71.04436085,Boston,Yes,23,254
-7914738.07881245,5216355.64631724,M32063,Sennott Park Broadway at Norfolk Street,42.36860524,-71.09930186,Cambridge,Yes,19,255
-7912631.88176399,5211421.08331318,D32059,Shawmut Ave at Lenox St,42.33584613,-71.08038157,Boston,Yes,19,256
-7910985.49766461,5213333.6962153,D32048,Shawmut Ave at Oak St W,42.34854543,-71.06559185,Boston,Yes,15,257
-7911003.10284208,5204958.48175566,E32009,Shawmut T Stop,42.292917,-71.06575,Boston,Yes,19,258
-7891385.67306933,5238947.50740825,T32003,Shetland Park - Congress at Peabody St,42.51836788,-70.88952363,Salem,Yes,11,259
-7915253.73184451,5214720.68275251,M32047,Sidney Research Campus/Erie Street at Waverly,42.35775309,-71.10393405,Cambridge,Yes,19,260
-7914879.90652289,5213476.87495909,D32032,Silber Way,42.349496,-71.10057592,Boston,Yes,19,261
-7920446.70482678,5219941.12865173,M32069,Smith Pl at Wilson Rd,42.39239749,-71.15058332,Cambridge,Yes,19,262
-7916850.23701964,5215701.48538122,A32006,Soldiers Field Park - 111 Western Ave,42.36426344,-71.1182757,Boston,Yes,15,263
-7914606.51475906,5219104.09841938,S32001,Somerville City Hall,42.386844,-71.09812,Somerville,Yes,19,264
-7914532.34926151,5219865.85983597,S32036,Somerville City Hall Annex,42.39189812,-71.09745376,Somerville,Yes,19,265
-7914371.63063349,5219037.18127909,S32048,Somerville High School & Central Library,42.3864,-71.09601,Somerville,Yes,17,266
-7915769.38265017,5219647.02191036,S32020,Somerville Hospital,42.39044622,-71.10856622,Somerville,Yes,15,267
-7907999.70298048,5211405.2515333,C32017,South Boston Library - 646 E Broadway,42.335741,-71.03877,Boston,Yes,15,268
-7912238.41523142,5212247.25041428,A32009,South End Library - Tremont St at W Newton St,42.341332,-71.076847,Boston,Yes,15,269
-7909867.31007752,5213880.40855399,A32010,South Station - 700 Atlantic Ave,42.352175,-71.055547,Boston,Yes,43,270
-7909130.37504847,5217822.20506105,D32023,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,Boston,Yes,19,271
-7921875.08528817,5202636.32260437,C32087,Spring St at Powell St,42.27748444,-71.16341468,Boston,Yes,19,272
-7915626.95938046,5212979.98740855,K32007,St Mary's,42.34619708,-71.10728681,Brookline,Yes,15,273
-7914954.55292064,5211036.54103692,B32063,St. Alphonsus St at Tremont St,42.33329255,-71.10124648,Boston,Yes,17,274
-7909540.14209408,5212669.70874905,C32024,State Street at Channel Center,42.344137,-71.052608,Boston,Yes,19,275
-7915302.70685448,5208578.30334551,D32041,Stony Brook T Stop,42.316966,-71.104374,Boston,Yes,19,276
-7911745.6862221,5213484.10949173,D32049,Stuart St at Berkeley St,42.34954403,-71.07242074,Boston,Yes,17,277
-7911063.10404762,5213725.40985323,D32011,Stuart St at Charles St,42.351146,-71.066289,Boston,Yes,14,278
-7912049.34464228,5218743.63463936,D32053,Sullivan Square,42.38445226,-71.07514855,Boston,Yes,19,279
-7903466.60410975,5222343.97567521,R32001,Sumner St at Shirley Ave,42.40833706,-70.99804848,Revere,Yes,11,280
-7909490.60492067,5214781.22868693,A32013,Surface Rd at India St,42.358155,-71.052163,Boston,Yes,19,281
-7909980.52311285,5213996.50107969,A32042,Surface Rd at Summer St,42.3529457,-71.05656401,Boston,Yes,26,282
-7910187.38144342,5222972.30815936,V32007,Swan St. Park,42.41250451,-71.05842225,Everett,Yes,15,283
-7909645.45923793,5209094.35455789,C32064,Sydney St at Carson St,42.32039374,-71.05355408,Boston,Yes,19,284
-7913380.99848492,5205209.24630657,C32043,Talbot Ave At Blue Hill Ave,42.2945833,-71.087111,Boston,Yes,15,285
-7917808.46517764,5210747.06113941,K32008,Tappan St at Brookline Hills MBTA,42.33137017,-71.12688361,Brookline,Yes,15,286
-7917699.85297686,5221219.69270967,S32011,Teele Square,42.4008795,-71.12590793,Somerville,Yes,15,287
-7914414.96063208,5208931.10708011,E32011,The Dimock Center,42.31930943,-71.09639924,Boston,Yes,16,288
-7908604.27913498,5216677.90100739,A32033,The Eddy - New St at Sumner St,42.370744,-71.044201,Boston,Yes,15,289
-7908584.57558511,5212768.36037951,C32028,The Lawn on D,42.344792,-71.044024,Boston,Yes,18,290
-7919880.62517859,5213069.30390479,D32054,The Overlook at St. Gabriel's,42.34679008,-71.14549814,Boston,Yes,18,291
-7912525.87666568,5203949.64397858,C32049,Thetford Ave at Norfolk St,42.28621295,-71.07942931,Boston,Yes,15,292
-7912897.91864906,5215879.48053839,M32048,Third at Binney,42.36544486,-71.08277142,Cambridge,Yes,15,293
-7919777.2639182,5221112.44328174,L32005,Thorndike Field at Minuteman Bikeway,42.40016805,-71.14456963,Arlington,Yes,11,294
-7911433.46399349,5212858.72918725,C32000,Tremont St at E Berkeley St,42.345392,-71.069616,Boston,Yes,19,295
-7910548.52524865,5214559.5331183,B32056,Tremont St at Hamilton Pl,42.35668335,-71.06166646,Boston,Yes,19,296
-7912777.59118507,5211810.47391603,C32056,Tremont St at Northampton St,42.3384318,-71.0816905,Boston,Yes,19,297
-7911945.36555871,5212430.56037671,C32060,Tremont St at W. Dedham St,42.34254914,-71.07421449,Boston,Yes,15,298
-7910735.7134252,5214302.7891272,D32014,Tremont St at West St,42.354979,-71.063348,Boston,Yes,15,299
-7910614.15254125,5212611.27132139,C32035,Troy Boston,42.343749,-71.062256,Boston,Yes,12,300
-7915497.96124133,5221342.93042923,F32003,Tufts Sq - Main St at Medford St,42.401697,-71.106128,Medford,Yes,11,301
-7918969.45956172,5214054.99224794,A32001,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,Boston,Yes,19,302
-7914304.25562488,5218019.60170897,S32002,Union Square - Somerville,42.3796479,-71.09540476,Somerville,Yes,19,303
-7913713.50980392,5218084.41694264,S32041,Union Square East,42.380078,-71.090098,Somerville,Yes,19,304
-7907745.43367878,5207859.19306701,C32014,University of Massachusetts Boston - Campus Center,42.31218918,-71.03648586,Boston,Yes,19,305
-7914822.57921152,5215458.07366131,M32040,University Park,42.36264779,-71.10006094,Cambridge,Yes,19,306
-7910960.80588836,5208624.78344693,C32019,Uphams Corner,42.31727474,-71.06537004,Boston,Yes,15,307
-7911451.88514282,5208838.95557199,B32025,Uphams Corner T Stop - Magnolia St at Dudley St,42.31869734,-71.06978148,Boston,Yes,15,308
-7910290.5501211,5215773.13231582,A32053,Valenti Way at Haverhill St,42.36473899,-71.05934903,Boston,Yes,24,309
-7919018.85313298,5218881.59322171,M32057,Vassal Lane at Tobin/VLUS,42.38536765,-71.13775671,Cambridge,Yes,19,310
-7916268.91105399,5216943.79545514,M32050,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356,Cambridge,Yes,19,311
-7892737.50356968,5234103.65081531,T32017,Vinnin Square,42.48628785,-70.90166733,Salem,Yes,11,312
-7909410.4771512,5211912.38462239,C32029,W Broadway at D St,42.3391085,-71.0514432,Boston,Yes,23,313
-7908830.0350623,5211438.0776959,C32016,W Broadway at Dorchester St,42.33595898,-71.046229,Boston,Yes,17,314
-7914389.3359985,5207894.54047211,C32102,Walnut Ave at School St,42.31242399,-71.09616905,Boston,Yes,19,315
-7912949.5241386,5209649.50826798,B32030,Walnut Ave at Warren St,42.324081,-71.083235,Boston,Yes,15,316
-7910395.52106133,5216844.24896675,D32021,Warren St at Chelsea St,42.371848,-71.060292,Boston,Yes,23,317
-7910788.12041507,5222493.68944542,V32010,Wasgott Playground,42.40933007,-71.06381878,Everett,Yes,15,318
-7918624.22553812,5212025.30091766,K32011,Washington Sq,42.33985827,-71.13421171,Brookline,Yes,15,319
-7911861.23362715,5205898.78595839,C32042,Washington St at Bowdoin St,42.29916498,-71.07345872,Boston,Yes,15,320
-7921530.22752444,5213395.06321801,D32029,Washington St at Brock St,42.34895285,-71.16031677,Boston,Yes,15,321
-7925885.07940013,5214138.78151372,N32001,Washington St at Crafts St,42.35389024,-71.19943707,Newton,Yes,11,322
-7918627.10426015,5203124.36102787,C32081,Washington St at Denton Terr,42.28072815,-71.13423757,Boston,Yes,19,323
-7919410.88698371,5212478.63626612,A32037,Washington St at Egremont Rd,42.34286835,-71.14127841,Boston,Yes,15,324
-7911640.88003471,5203313.66208014,C32084,Washington St at Fuller St,42.28198628,-71.07147925,Boston,Yes,15,325
-7912482.29285865,5211308.57027559,C32005,Washington St at Lenox St,42.33509899,-71.07903779,Boston,Yes,15,326
-7912722.76633586,5210964.92993577,B32026,Washington St at Melnea Cass Blvd,42.332817,-71.081198,Boston,Yes,19,327
-7913029.37360935,5218336.50887128,S32021,Washington St at Myrtle St,42.3817508,-71.0839523,Somerville,Yes,15,328
-7911214.11450285,5212626.84455939,C32067,Washington St at Peters Park,42.3438524,-71.06764555,Boston,Yes,19,329
-7911926.03381594,5211822.94349877,C32006,Washington St at Rutland St,42.3385146,-71.07404083,Boston,Yes,27,330
-7911677.25367832,5204569.62396511,C32038,Washington St at Talbot Ave,42.290333,-71.071806,Boston,Yes,17,331
-7926799.30630299,5213772.42435137,N32014,Washington St at Walnut St,42.35145812,-71.20764971,Newton,Yes,11,332
-7911426.80040877,5202592.73045576,C32083,Washington St at Walsh Playground,42.2771947,-71.06955614,Boston,Yes,19,333
-7911354.24904384,5212283.80549365,D32002,Washington St at Waltham St,42.34157472,-71.0689044,Boston,Yes,15,334
-7908770.31883467,5213791.68692688,C32034,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586,-71.04569256,Boston,Yes,15,335
-7924359.57602261,5215851.6771434,W32002,Watertown Sq,42.36526032,-71.18573324,Watertown,Yes,15,336
-7927486.41806755,5214170.99351999,N32006,Watertown St at Albemarle Rd,42.35410408,-71.21382214,Newton,Yes,11,337
-7924557.84939405,5216203.14434106,W32005,Watertown Town Hall,42.36759308,-71.18751436,Watertown,Yes,11,338
-7912114.27396167,5221444.11469673,V32014,Wellington MBTA,42.4023682,-71.07573182,Everett,Yes,19,339
-7914400.68279419,5211683.099876,B32021,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601,-71.09627098,Boston,Yes,13,340
-7910860.24542635,5215949.24099302,D32022,West End Park,42.36590788,-71.06446669,Boston,Yes,35,341
-7928872.66076209,5213492.61530888,N32005,West Newton,42.3496005,-71.22627497,Newton,Yes,12,342
-7919706.18419693,5215328.45248784,A32043,Western Ave at Richardson St,42.36178741,-71.14393111,Boston,Yes,19,343
-7913946.23655776,5210971.83879098,B32059,Whittier St Health Center,42.33286288,-71.09218862,Boston,Yes,19,344
-7915669.50457664,5207008.67620129,D32040,Williams St at Washington St,42.306539,-71.107669,Boston,Yes,23,345
-7916387.77800626,5218928.03350598,S32005,Wilson Square,42.38567579,-71.11412136,Somerville,Yes,15,346
-7916449.25419505,5212671.5145918,K32015,1200 Beacon St,42.34414899,-71.11467361,Brookline,Yes,15,347
-7923241.99846632,5215761.83871611,W32006,160 Arsenal,42.36466403,-71.17569387,Watertown,Yes,11,348
-7917978.19400525,5215733.29441385,A32019,175 N Harvard St,42.36447457,-71.12840831,Boston,Yes,17,349
-7915793.86291939,5218121.39090942,S32035,191 Beacon St,42.38032335,-71.10878613,Somerville,Yes,19,350
-7914259.53190626,5204349.46890637,C32094,2 Hummingbird Lane at Olmsted Green,42.28887,-71.095003,Boston,Yes,17,351
-7915263.88195568,5218223.57754792,S32023,30 Dane St,42.38100143,-71.10402523,Somerville,Yes,15,352
-7915306.93699513,5216686.7909059,M32026,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Cambridge,Yes,23,353
-7916957.58240461,5201224.51067718,C32106,555 Metropolitan Ave,42.2681,-71.11924,Boston,Yes,18,354
-7915898.37744972,5203884.49655678,C32105,606 American Legion Hwy at Canterbury St,42.28578,-71.109725,Boston,Yes,18,355
-7908122.17334467,5212314.85603592,C32091,645 Summer St,42.34178089,-71.03987017,Boston,Yes,19,356
-7920238.85129996,5217319.55464976,M32054,699 Mt Auburn St,42.37500235,-71.14871614,Cambridge,Yes,23,357
-7911279.4701759,5222810.63495878,V32001,7 Acre Park,42.41143223,-71.06823265,Everett,Yes,15,358
-7915251.63792488,5213493.96340703,B32060,700 Commonwealth Ave.,42.34960945,-71.10391524,Boston,Yes,16,359
-7920841.39810015,5218191.43915247,M32060,700 Huron Ave,42.38078817,-71.15412891,Cambridge,Yes,19,360
-7912604.72314782,5215888.88646318,M32064,75 Binney St,42.36550729,-71.0801376,Cambridge,Yes,19,361
-7919707.2851467,5220122.38249317,M32058,84 Cambridgepark Dr,42.3936,-71.143941,Cambridge,Yes,27,362
-7906345.40963128,5220848.59180053,H32006,855 Broadway,42.39841773,-71.02390923,Chelsea,Yes,11,363
-7919738.23641792,5220366.85179704,M32084,87-101 Cambridgepark Drive,42.39522187,-71.14421904,Cambridge,Yes,23,364
-7915927.6322119,5216407.86452531,M32073,955 Mass Ave,42.36895181,-71.1099878,Cambridge,Yes,19,365
-7909771.79795442,5203919.25583687,C32098,Adams Branch Library,42.286011,-71.054689,Boston,Yes,0,366
-7910058.38553068,5204772.24186421,C32065,Adams St at Lonsdale St,42.29167943,-71.05726346,Boston,Yes,15,367
-7905368.85605871,5218853.53383933,A32054,Addison St at Saratoga St,42.38518147,-71.0151367,Boston,Yes,19,368
-7907170.11785243,5217372.50900964,A32032,Airport T Stop - Bremen St at Brooks St,42.37535377,-71.03131771,Boston,Yes,15,369
-7911358.72408737,5211541.83218866,C32061,Albany St at E. Brookline St,42.33664795,-71.0689446,Boston,Yes,15,370
-7919558.68921122,5220422.10987684,M32046,Alewife MBTA at Steel Place,42.39558846,-71.14260614,Cambridge,Yes,19,371
-7919208.35118896,5220499.97127343,M32033,Alewife Station at Russell Field,42.396105,-71.139459,Cambridge,Yes,23,372
-7916694.53778745,5202835.99688582,C32079,American Legion Hwy at Cummins Hwy,42.27881158,-71.11687703,Boston,Yes,15,373
-7917031.48964094,5201909.58729688,C32101,American Legion Hwy at Hyde Park Ave,42.27265394,-71.11990392,Boston,Yes,19,374
-7913431.78243662,5215615.52785468,M32059,Ames St at Broadway,42.3636929,-71.0875672,Cambridge,Yes,17,375
-7913504.45180021,5215435.80812532,M32037,Ames St at Main St,42.3625,-71.08822,Cambridge,Yes,19,376
-7910028.8914316,5210651.16510044,C32012,Andrew T Stop - Dorchester Ave at Dexter St,42.33073333,-71.05699851,Boston,Yes,15,377
-7909408.98658322,5215045.88122788,B32004,Aquarium T Stop - 200 Atlantic Ave,42.35991176,-71.05142981,Boston,Yes,23,378
-7910165.88787614,5214356.41955238,D32004,Arch St at Franklin St,42.35533502,-71.05822917,Boston,Yes,31,379
-7917175.25542371,5204920.69834483,C32048,Archdale Rd at Washington St,42.29266593,-71.12119539,Boston,Yes,15,380
-7921233.20151953,5215477.0714975,W32004,Arsenal Yards,42.36277389,-71.15764854,Watertown,Yes,15,381
-7910823.75601046,5203871.61609401,C32062,Ashmont T Stop,42.2856944,-71.0641389,Boston,Yes,14,382
-7912307.32310941,5219916.31129474,S32018,Assembly Square T,42.39223284,-71.07746601,Somerville,Yes,15,383
-7931264.30324884,5213259.88824315,N32015,Auburndale,42.34805541,-71.24775946,Newton,Yes,15,384
-7915737.40946603,5213613.94491203,A32003,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,Boston,Yes,11,385
-7912207.59643039,5213262.70637706,C32003,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,Boston,Yes,17,386
-7924394.32217527,5214625.19236757,N32003,Bacon St at Washington St,42.35711921,-71.18604537,Newton,Yes,11,387
-7916053.13603221,5220991.86318229,S32007,Ball Sq,42.39936816,-71.11111522,Somerville,Yes,19,388
-7913720.21123726,5210459.92554216,B32055,Bartlett St at John Elliot Sq,42.3294633,-71.0901582,Boston,Yes,15,389
-7926691.81620268,5210550.12475727,N32012,Beacon at Walnut,42.33006232,-71.20668411,Newton,Yes,15,390
-7911459.40143484,5214464.42548043,D32024,Beacon St at Charles St,42.356052,-71.069849,Boston,Yes,19,391
-7913681.54775172,5213677.33064556,B32016,Beacon St at Massachusetts Ave,42.35082681,-71.08981088,Boston,Yes,19,392
-7919151.33557217,5211785.62515881,K32002,Beacon St at Tappan St,42.3382668,-71.13894682,Brookline,Yes,15,393
-7915603.07244412,5217884.8202966,S32003,Beacon St at Washington / Kirkland,42.37875351,-71.10707223,Somerville,Yes,19,394
-7918903.59181902,5203969.64799094,C32059,Belgrade Ave at Walworth St,42.28634589,-71.1367213,Boston,Yes,14,395
-7919977.6000398,5203934.78620403,C32095,Bellevue T Stop,42.28611421,-71.14636928,Boston,Yes,19,396
-7907406.9934837,5220061.50393101,H32002,Bellingham Square,42.39319611,-71.0334456,Chelsea,Yes,11,397
-7905486.21463188,5218605.02249365,A32028,Bennington St at Byron St,42.38353252,-71.01619095,Boston,Yes,15,398
-7904867.24932,5218859.93453009,A32039,Bennington St at Constitution Beach,42.38522394,-71.01063069,Boston,Yes,17,399
-7913697.51764587,5216878.69119494,M32067,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,Cambridge,Yes,19,400
-7913294.73033233,5215976.3742153,M32027,Binney St / Sixth St,42.36608797,-71.08633604,Cambridge,Yes,19,401
-7911430.98045565,5215715.41396687,D32050,Blossom St at Charles St,42.36435589,-71.06959369,Boston,Yes,15,402
-7914117.32348316,5202205.46963983,C32044,Blue Hill Ave at Almont St,42.27462067,-71.09372552,Boston,Yes,19,403
-7913812.36151174,5203919.40631022,C32092,Blue Hill Ave at Havelock St,42.286012,-71.090986,Boston,Yes,18,404
-7912365.24041408,5208712.92524365,B32057,Blue Hill Ave at Southwood St,42.31786021,-71.07798629,Boston,Yes,14,405
-7910099.07725735,5214896.47356734,B32008,Boston City Hall - 28 State St,42.35892,-71.057629,Boston,Yes,25,406
-7922284.14656821,5212028.41085241,N32009,Boston College T,42.33987892,-71.16708934,Newton,Yes,17,407
-7908733.29508522,5213215.91281048,D32018,Boston Convention and Exhibition Center - Summer St at West Side Dr,42.34776345,-71.04535997,Boston,Yes,23,408
-7908250.18074032,5217064.86492424,A32036,Boston East - 126 Border St,42.37331213,-71.04102008,Boston,Yes,15,409
-7919455.07748197,5214541.08998018,A32045,Boston Landing,42.35656092,-71.14167538,Boston,Yes,16,410
-7911817.63980136,5211504.36436257,C32002,Boston Medical Center - E Concord St at Harrison Ave,42.33639915,-71.07306711,Boston,Yes,19,411
-7910933.24874841,5207206.35030939,B32031,Bowdoin St at Quincy St,42.30785224,-71.06512249,Boston,Yes,15,412
-7911527.82507305,5213863.09346147,D32007,Boylston St at Arlington St,42.35206005,-71.07046366,Boston,Yes,31,413
-7911842.72898819,5213724.80432392,D32013,Boylston St at Berkeley St,42.35114198,-71.07329249,Boston,Yes,15,414
-7912304.6358569,5213581.89145296,D32055,Boylston St at Dartmouth St,42.3501932,-71.07744187,Boston,Yes,19,415
-7912530.16023969,5213490.94637868,D32046,Boylston St at Exeter St,42.34958942,-71.07946779,Boston,Yes,19,416
-7912853.13147833,5213372.61576033,C32008,Boylston St at Fairfield St,42.34880382,-71.08236909,Boston,Yes,19,417
-7914518.01687707,5212747.0681078,B32034,Boylston St at Jersey St,42.34465063,-71.09732501,Boston,Yes,14,418
-7913344.61370935,5213162.10508872,B32018,Boylston St at Massachusetts Ave,42.34740621,-71.08678415,Boston,Yes,15,419
-7913833.27733087,5217386.64800344,S32050,Boynton Yards at 101 South Street,42.3754476,-71.09117389,Somerville,Yes,19,420
-7907330.95447912,5217184.52101708,A32055,Bremen St at Marion St,42.37410622,-71.03276253,Boston,Yes,11,421
-7891406.57330373,5240417.55850537,T32016,Bridge Street Neck,42.52810052,-70.88971138,Salem,Yes,11,422
-7915269.8876422,5211237.78385451,B32013,Brigham Circle - Francis St at Huntington Ave,42.33462893,-71.10407918,Boston,Yes,15,423
-7918119.22355494,5213980.21761248,D32058,Brighton Ave at Linden St,42.3528376,-71.1296752,Boston,Yes,19,424
-7920412.03659777,5213394.41854761,D32028,Brighton Center - Washington St at Cambridge St,42.34894857,-71.15027189,Boston,Yes,16,425
-7919019.44980545,5215292.03931823,A32005,Brighton Mills - 370 Western Ave,42.36154571,-71.13776207,Boston,Yes,15,426
-7912908.98046686,5215517.99154997,M32082,Broad Canal Way at Third Street,42.3630455,-71.08287079,Cambridge,Yes,19,427
-7909724.56509447,5214832.3716307,A32047,Broad St at Central St,42.35849449,-71.0542647,Boston,Yes,15,428
-7910779.17589399,5220839.97987927,V32011,Broadway at Beacham St,42.3983606,-71.06373843,Everett,Yes,15,429
-7914649.47517695,5220359.2592816,S32016,Broadway at Central St,42.3951715,-71.09850592,Somerville,Yes,19,430
-7907118.71385117,5220262.68247437,H32004,Broadway at Gerrish Ave,42.39453079,-71.03085594,Chelsea,Yes,11,431
-7919278.95001002,5222585.96946534,L32004,Broadway at Grafton St,42.40994213,-71.1400932,Arlington,Yes,11,432
-7910971.66621788,5220557.03747884,V32004,Broadway at Lynde St,42.39648358,-71.0654676,Everett,Yes,15,433
-7909539.76138142,5222646.99846451,V32008,Broadway at Maple St,42.41034691,-71.05260458,Everett,Yes,12,434
-7912398.09190901,5218998.20829153,S32014,Broadway St at Mt Pleasant St,42.38614141,-71.0782814,Somerville,Yes,19,435
-7910144.19504697,5212505.78062864,C32053,Broadway T Stop,42.34304858,-71.0580343,Boston,Yes,19,436
-7917093.8897815,5211107.64519948,K32005,Brookline Town Hall,42.33376473,-71.12046447,Brookline,Yes,15,437
-7916626.60840778,5210953.92516982,K32003,Brookline Village - Station Street at MBTA,42.33274392,-71.11626681,Brookline,Yes,16,438
-7911371.56701702,5217182.06335742,A32023,Bunker Hill Community College,42.37408991,-71.06905997,Boston,Yes,23,439
-7914893.05112836,5212910.08917737,B32020,Burlington Ave at Brookline Ave,42.345733,-71.100694,Boston,Yes,15,440
-7926210.50189395,5215834.8616584,N32011,California at Chapel,42.36514871,-71.20236039,Newton,Yes,12,441
-7912166.16888189,5216737.71963799,M32077,Cambridge Crossing at North First Street,42.371141,-71.076198,Cambridge,Yes,23,442
-7914548.48056892,5216746.19975053,M32052,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,Cambridge,Yes,19,443
-7916048.65876229,5217074.94105743,M32013,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Cambridge,Yes,19,444
-7914197.41563039,5217013.16143544,M32007,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Cambridge,Yes,15,445
-7910951.61089842,5215248.57721241,D32000,Cambridge St at Joy St,42.36125722,-71.06528744,Boston,Yes,15,446
-7912232.37948862,5216124.9461451,M32019,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.36707407,-71.07679278,Cambridge,Yes,15,447
-7910465.64232178,5215857.79858398,A32046,Canal St at Causeway St,42.36530095,-71.06092191,Boston,Yes,23,448
-7907102.43671523,5220806.07042129,H32001,Cary Square,42.39813565,-71.03070972,Chelsea,Yes,12,449
-7911852.36035054,5201652.8067643,C32088,Central Ave at River St,42.27094707,-71.07337901,Boston,Yes,15,450
-7915427.49600366,5216027.30364475,M32012,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Cambridge,Yes,17,451
-7915160.88582321,5215823.00300041,M32011,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Cambridge,Yes,19,452
-7908045.95511571,5217386.87855526,A32041,Central Square East Boston,42.37544913,-71.03918549,Boston,Yes,14,453
-7925217.7223924,5211479.76488775,N32018,Centre St at Commonwealth Ave,42.3362358,-71.1934421,Newton,Yes,11,454
