Date,ZipCode,AQI_OZONE,AQI_PM10,AQI_PM2.5,CategoryName_OZONE,CategoryName_PM10,CategoryName_PM2.5,Longitude,Latitude
2019-01-02,2134,26,,35,Good,,Good,-71.12931,42.35855
2019-01-02,2135,26,,35,Good,,Good,-71.15417,42.34989
2019-01-02,2136,31,,,Good,,,-71.12662,42.25505
2019-01-02,2151,26,,30,Good,,Good,-71.004,42.41887
2019-01-02,2163,26,,35,Good,,Good,-71.12509,42.36717
2019-01-02,2199,26,,35,Good,,Good,-71.08199,42.34748
2019-01-02,2203,26,,35,Good,,Good,-71.05945,42.36144
2019-01-02,2210,26,,35,Good,,Good,-71.03942,42.34815
2019-01-02,2215,26,,35,Good,,Good,-71.10276,42.34741
2019-01-02,2467,26,,35,Good,,Good,-71.16096,42.31725
2019-01-03,2108,18,,37,Good,,Good,-71.06516,42.35657
2019-01-03,2109,18,,37,Good,,Good,-71.05277,42.36498
2019-01-03,2110,18,,37,Good,,Good,-71.05189,42.35797
2019-01-03,2111,18,,37,Good,,Good,-71.06054,42.35067
2019-01-03,2113,18,,37,Good,,Good,-71.05524,42.36526
2019-01-03,2114,18,,37,Good,,Good,-71.06686,42.36337
2019-01-03,2115,18,,37,Good,,Good,-71.09481,42.34046
2019-01-03,2116,18,,37,Good,,Good,-71.07638,42.35105
2019-01-03,2118,18,,37,Good,,Good,-71.07057,42.33806
2019-01-03,2119,18,,37,Good,,Good,-71.08522,42.32405
2019-01-03,2120,18,,37,Good,,Good,-71.09654,42.33212
2019-01-03,2121,18,,37,Good,,Good,-71.08693,42.3057
2019-01-03,2122,18,,37,Good,,Good,-71.05185,42.29427
2019-01-03,2124,18,,37,Good,,Good,-71.07114,42.28583
2019-01-03,2125,18,,37,Good,,Good,-71.0562,42.31578
2019-01-03,2126,22,,,Good,,,-71.0918,42.27588
2019-01-03,2127,18,,37,Good,,Good,-71.03875,42.33455
2019-01-03,2128,18,,31,Good,,Good,-71.01616,42.37324
2019-01-03,2129,18,,31,Good,,Good,-71.06167,42.37975
2019-01-03,2130,18,,37,Good,,Good,-71.11515,42.30823
2019-01-03,2131,22,,,Good,,,-71.12468,42.28392
2019-01-03,2132,22,,,Good,,,-71.16072,42.27931
2019-01-03,2134,18,,37,Good,,Good,-71.12931,42.35855
2019-01-03,2135,18,,37,Good,,Good,-71.15417,42.34989
2019-01-03,2136,22,,,Good,,,-71.12662,42.25505
2019-01-03,2151,18,,31,Good,,Good,-71.004,42.41887
2019-01-03,2163,18,,37,Good,,Good,-71.12509,42.36717
2019-01-03,2199,18,,37,Good,,Good,-71.08199,42.34748
2019-01-03,2203,18,,37,Good,,Good,-71.05945,42.36144
2019-01-03,2210,18,,37,Good,,Good,-71.03942,42.34815
2019-01-03,2215,18,,37,Good,,Good,-71.10276,42.34741
2019-01-03,2467,18,,37,Good,,Good,-71.16096,42.31725
2019-01-04,2108,19,,53,Good,,Moderate,-71.06516,42.35657
2019-01-04,2109,19,,53,Good,,Moderate,-71.05277,42.36498
2019-01-04,2110,19,,53,Good,,Moderate,-71.05189,42.35797
2019-01-04,2111,19,,53,Good,,Moderate,-71.06054,42.35067
2019-01-04,2113,19,,53,Good,,Moderate,-71.05524,42.36526
2019-01-04,2114,19,,53,Good,,Moderate,-71.06686,42.36337
2019-01-04,2115,19,,53,Good,,Moderate,-71.09481,42.34046
2019-01-04,2116,19,,53,Good,,Moderate,-71.07638,42.35105
2019-01-04,2118,19,,53,Good,,Moderate,-71.07057,42.33806
2019-01-04,2119,19,,53,Good,,Moderate,-71.08522,42.32405
2019-01-04,2120,19,,53,Good,,Moderate,-71.09654,42.33212
2019-01-04,2121,19,,53,Good,,Moderate,-71.08693,42.3057
2019-01-04,2122,19,,53,Good,,Moderate,-71.05185,42.29427
2019-01-04,2124,19,,53,Good,,Moderate,-71.07114,42.28583
2019-01-04,2125,19,,53,Good,,Moderate,-71.0562,42.31578
2019-01-04,2126,22,,,Good,,,-71.0918,42.27588
2019-01-04,2127,19,,53,Good,,Moderate,-71.03875,42.33455
2019-01-04,2128,19,,53,Good,,Moderate,-71.01616,42.37324
2019-01-04,2129,19,,53,Good,,Moderate,-71.06167,42.37975
2019-01-04,2130,19,,53,Good,,Moderate,-71.11515,42.30823
2019-01-04,2131,22,,,Good,,,-71.12468,42.28392
2019-01-04,2132,22,,,Good,,,-71.16072,42.27931
2019-01-04,2134,19,,53,Good,,Moderate,-71.12931,42.35855
2019-01-04,2135,19,,53,Good,,Moderate,-71.15417,42.34989
2019-01-04,2136,22,,,Good,,,-71.12662,42.25505
2019-01-04,2151,19,,53,Good,,Moderate,-71.004,42.41887
2019-01-04,2163,19,,53,Good,,Moderate,-71.12509,42.36717
2019-01-04,2199,19,,53,Good,,Moderate,-71.08199,42.34748
2019-01-04,2203,19,,53,Good,,Moderate,-71.05945,42.36144
2019-01-04,2210,19,,53,Good,,Moderate,-71.03942,42.34815
2019-01-04,2215,19,,53,Good,,Moderate,-71.10276,42.34741
2019-01-04,2467,19,,53,Good,,Moderate,-71.16096,42.31725
2019-01-05,2108,11,,62,Good,,Moderate,-71.06516,42.35657
2019-01-05,2109,11,,62,Good,,Moderate,-71.05277,42.36498
2019-01-05,2110,11,,62,Good,,Moderate,-71.05189,42.35797
2019-01-05,2111,11,,62,Good,,Moderate,-71.06054,42.35067
2019-01-05,2113,11,,62,Good,,Moderate,-71.05524,42.36526
2019-01-05,2114,11,,62,Good,,Moderate,-71.06686,42.36337
2019-01-05,2115,11,,62,Good,,Moderate,-71.09481,42.34046
2019-01-05,2116,11,,62,Good,,Moderate,-71.07638,42.35105
2019-01-05,2118,11,,62,Good,,Moderate,-71.07057,42.33806
2019-01-05,2119,11,,62,Good,,Moderate,-71.08522,42.32405
2019-01-05,2120,11,,62,Good,,Moderate,-71.09654,42.33212
2019-01-05,2121,11,,62,Good,,Moderate,-71.08693,42.3057
2019-01-05,2122,11,,62,Good,,Moderate,-71.05185,42.29427
2019-01-05,2124,11,,62,Good,,Moderate,-71.07114,42.28583
2019-01-05,2125,11,,62,Good,,Moderate,-71.0562,42.31578
2019-01-05,2126,19,,,Good,,,-71.0918,42.27588
2019-01-05,2127,11,,62,Good,,Moderate,-71.03875,42.33455
2019-01-05,2128,11,,59,Good,,Moderate,-71.01616,42.37324
2019-01-05,2129,11,,59,Good,,Moderate,-71.06167,42.37975
2019-01-05,2130,11,,62,Good,,Moderate,-71.11515,42.30823
2019-01-05,2131,19,,,Good,,,-71.12468,42.28392
2019-01-05,2132,19,,,Good,,,-71.16072,42.27931
2019-01-05,2134,11,,62,Good,,Moderate,-71.12931,42.35855
2019-01-05,2135,11,,62,Good,,Moderate,-71.15417,42.34989
2019-01-05,2136,19,,,Good,,,-71.12662,42.25505
2019-01-05,2151,11,,59,Good,,Moderate,-71.004,42.41887
2019-01-05,2163,11,,62,Good,,Moderate,-71.12509,42.36717
2019-01-05,2199,11,,62,Good,,Moderate,-71.08199,42.34748
2019-01-05,2203,11,,62,Good,,Moderate,-71.05945,42.36144
2019-01-05,2210,11,,62,Good,,Moderate,-71.03942,42.34815
2019-01-05,2215,11,,62,Good,,Moderate,-71.10276,42.34741
2019-01-05,2467,11,,62,Good,,Moderate,-71.16096,42.31725
2019-01-06,2108,31,,39,Good,,Good,-71.06516,42.35657
2019-01-06,2109,31,,39,Good,,Good,-71.05277,42.36498
2019-01-06,2110,31,,39,Good,,Good,-71.05189,42.35797
2019-01-06,2111,31,,39,Good,,Good,-71.06054,42.35067
2019-01-06,2113,31,,39,Good,,Good,-71.05524,42.36526
2019-01-06,2114,31,,39,Good,,Good,-71.06686,42.36337
2019-01-06,2115,31,,39,Good,,Good,-71.09481,42.34046
2019-01-06,2116,31,,39,Good,,Good,-71.07638,42.35105
2019-01-06,2118,31,,39,Good,,Good,-71.07057,42.33806
2019-01-06,2119,31,,39,Good,,Good,-71.08522,42.32405
2019-01-06,2120,31,,39,Good,,Good,-71.09654,42.33212
2019-01-06,2121,31,,39,Good,,Good,-71.08693,42.3057
2019-01-06,2122,31,,39,Good,,Good,-71.05185,42.29427
2019-01-06,2124,31,,39,Good,,Good,-71.07114,42.28583
2019-01-06,2125,31,,39,Good,,Good,-71.0562,42.31578
2019-01-06,2126,32,,,Good,,,-71.0918,42.27588
2019-01-06,2127,31,,39,Good,,Good,-71.03875,42.33455
2019-01-06,2128,31,,39,Good,,Good,-71.01616,42.37324
2019-01-06,2129,31,,39,Good,,Good,-71.06167,42.37975
2019-01-06,2130,31,,39,Good,,Good,-71.11515,42.30823
2019-01-06,2131,32,,,Good,,,-71.12468,42.28392
2019-01-06,2132,32,,,Good,,,-71.16072,42.27931
2019-01-06,2134,31,,39,Good,,Good,-71.12931,42.35855
2019-01-06,2135,31,,39,Good,,Good,-71.15417,42.34989
2019-01-06,2136,32,,,Good,,,-71.12662,42.25505
2019-01-06,2151,31,,39,Good,,Good,-71.004,42.41887
2019-01-06,2163,31,,39,Good,,Good,-71.12509,42.36717
2019-01-06,2199,31,,39,Good,,Good,-71.08199,42.34748
2019-01-06,2203,31,,39,Good,,Good,-71.05945,42.36144
2019-01-06,2210,31,,39,Good,,Good,-71.03942,42.34815
2019-01-06,2215,31,,39,Good,,Good,-71.10276,42.34741
2019-01-06,2467,31,,39,Good,,Good,-71.16096,42.31725
2019-01-07,2108,30,,33,Good,,Good,-71.06516,42.35657
2019-01-07,2109,30,,33,Good,,Good,-71.05277,42.36498
2019-01-07,2110,30,,33,Good,,Good,-71.05189,42.35797
2019-01-07,2111,30,,33,Good,,Good,-71.06054,42.35067
2019-01-07,2113,30,,33,Good,,Good,-71.05524,42.36526
2019-01-07,2114,30,,33,Good,,Good,-71.06686,42.36337
2019-01-07,2115,30,,33,Good,,Good,-71.09481,42.34046
2019-01-07,2116,30,,33,Good,,Good,-71.07638,42.35105
2019-01-07,2118,30,,33,Good,,Good,-71.07057,42.33806
2019-01-07,2119,30,,33,Good,,Good,-71.08522,42.32405
2019-01-07,2120,30,,33,Good,,Good,-71.09654,42.33212
2019-01-07,2121,30,,33,Good,,Good,-71.08693,42.3057
2019-01-07,2122,30,,33,Good,,Good,-71.05185,42.29427
2019-01-07,2124,30,,33,Good,,Good,-71.07114,42.28583
2019-01-07,2125,30,,33,Good,,Good,-71.0562,42.31578
2019-01-07,2126,35,,,Good,,,-71.0918,42.27588
2019-01-07,2127,30,,33,Good,,Good,-71.03875,42.33455
2019-01-07,2128,30,,30,Good,,Good,-71.01616,42.37324
2019-01-07,2129,30,,30,Good,,Good,-71.06167,42.37975
2019-01-07,2130,30,,33,Good,,Good,-71.11515,42.30823
2019-01-07,2131,35,,,Good,,,-71.12468,42.28392
2019-01-07,2132,35,,,Good,,,-71.16072,42.27931
2019-01-07,2134,30,,33,Good,,Good,-71.12931,42.35855
2019-01-07,2135,30,,33,Good,,Good,-71.15417,42.34989
2019-01-07,2136,35,,,Good,,,-71.12662,42.25505
2019-01-07,2151,30,,30,Good,,Good,-71.004,42.41887
2019-01-07,2163,30,,33,Good,,Good,-71.12509,42.36717
2019-01-07,2199,30,,33,Good,,Good,-71.08199,42.34748
2019-01-07,2203,30,,33,Good,,Good,-71.05945,42.36144
2019-01-07,2210,30,,33,Good,,Good,-71.03942,42.34815
2019-01-07,2215,30,,33,Good,,Good,-71.10276,42.34741
2019-01-07,2467,30,,33,Good,,Good,-71.16096,42.31725
2019-01-08,2108,12,,44,Good,,Good,-71.06516,42.35657
2019-01-08,2109,12,,44,Good,,Good,-71.05277,42.36498
2019-01-08,2110,12,,44,Good,,Good,-71.05189,42.35797
2019-01-08,2111,12,,44,Good,,Good,-71.06054,42.35067
2019-01-08,2113,12,,44,Good,,Good,-71.05524,42.36526
2019-01-08,2114,12,,44,Good,,Good,-71.06686,42.36337
2019-01-08,2115,12,,44,Good,,Good,-71.09481,42.34046
2019-01-08,2116,12,,44,Good,,Good,-71.07638,42.35105
2019-01-08,2118,12,,44,Good,,Good,-71.07057,42.33806
2019-01-08,2119,12,,44,Good,,Good,-71.08522,42.32405
2019-01-08,2120,12,,44,Good,,Good,-71.09654,42.33212
2019-01-08,2121,12,,44,Good,,Good,-71.08693,42.3057
2019-01-08,2122,12,,44,Good,,Good,-71.05185,42.29427
2019-01-08,2124,12,,44,Good,,Good,-71.07114,42.28583
2019-01-08,2125,12,,44,Good,,Good,-71.0562,42.31578
2019-01-08,2126,29,,,Good,,,-71.0918,42.27588
2019-01-08,2127,12,,44,Good,,Good,-71.03875,42.33455
2019-01-08,2128,12,,44,Good,,Good,-71.01616,42.37324
2019-01-08,2129,12,,44,Good,,Good,-71.06167,42.37975
2019-01-08,2130,12,,44,Good,,Good,-71.11515,42.30823
2019-01-08,2131,29,,,Good,,,-71.12468,42.28392
2019-01-08,2132,29,,,Good,,,-71.16072,42.27931
2019-01-08,2134,12,,44,Good,,Good,-71.12931,42.35855
2019-01-08,2135,12,,44,Good,,Good,-71.15417,42.34989
2019-01-08,2136,29,,,Good,,,-71.12662,42.25505
2019-01-08,2151,12,,44,Good,,Good,-71.004,42.41887
2019-01-08,2163,12,,44,Good,,Good,-71.12509,42.36717
2019-01-08,2199,12,,44,Good,,Good,-71.08199,42.34748
2019-01-08,2203,12,,44,Good,,Good,-71.05945,42.36144
2019-01-08,2210,12,,44,Good,,Good,-71.03942,42.34815
2019-01-08,2215,12,,44,Good,,Good,-71.10276,42.34741
2019-01-08,2467,12,,44,Good,,Good,-71.16096,42.31725
2019-01-09,2108,22,,35,Good,,Good,-71.06516,42.35657
2019-01-09,2109,22,,35,Good,,Good,-71.05277,42.36498
2019-01-09,2110,22,,35,Good,,Good,-71.05189,42.35797
2019-01-09,2111,22,,35,Good,,Good,-71.06054,42.35067
2019-01-09,2113,22,,35,Good,,Good,-71.05524,42.36526
2019-01-09,2114,22,,35,Good,,Good,-71.06686,42.36337
2019-01-09,2115,22,,35,Good,,Good,-71.09481,42.34046
2019-01-09,2116,22,,35,Good,,Good,-71.07638,42.35105
2019-01-09,2118,22,,35,Good,,Good,-71.07057,42.33806
2019-01-09,2119,22,,35,Good,,Good,-71.08522,42.32405
2019-01-09,2120,22,,35,Good,,Good,-71.09654,42.33212
2019-01-09,2121,22,,35,Good,,Good,-71.08693,42.3057
2019-01-09,2122,22,,35,Good,,Good,-71.05185,42.29427
2019-01-09,2124,22,,35,Good,,Good,-71.07114,42.28583
2019-01-09,2125,22,,35,Good,,Good,-71.0562,42.31578
2019-01-09,2126,24,,,Good,,,-71.0918,42.27588
2019-01-09,2127,22,,35,Good,,Good,-71.03875,42.33455
2019-01-09,2128,22,,30,Good,,Good,-71.01616,42.37324
2019-01-09,2129,22,,30,Good,,Good,-71.06167,42.37975
2019-01-09,2130,22,,35,Good,,Good,-71.11515,42.30823
2019-01-09,2131,24,,,Good,,,-71.12468,42.28392
2019-01-09,2132,24,,,Good,,,-71.16072,42.27931
2019-01-09,2134,22,,35,Good,,Good,-71.12931,42.35855
2019-01-09,2135,22,,35,Good,,Good,-71.15417,42.34989
2019-01-09,2136,24,,,Good,,,-71.12662,42.25505
2019-01-09,2151,22,,30,Good,,Good,-71.004,42.41887
2019-01-09,2163,22,,35,Good,,Good,-71.12509,42.36717
2019-01-09,2199,22,,35,Good,,Good,-71.08199,42.34748
2019-01-09,2203,22,,35,Good,,Good,-71.05945,42.36144
2019-01-09,2210,22,,35,Good,,Good,-71.03942,42.34815
2019-01-09,2215,22,,35,Good,,Good,-71.10276,42.34741
2019-01-09,2467,22,,35,Good,,Good,-71.16096,42.31725
2019-01-10,2108,24,,29,Good,,Good,-71.06516,42.35657
2019-01-10,2109,24,,29,Good,,Good,-71.05277,42.36498
2019-01-10,2110,24,,29,Good,,Good,-71.05189,42.35797
2019-01-10,2111,24,,29,Good,,Good,-71.06054,42.35067
2019-01-10,2113,24,,29,Good,,Good,-71.05524,42.36526
2019-01-10,2114,24,,29,Good,,Good,-71.06686,42.36337
2019-01-10,2115,24,,29,Good,,Good,-71.09481,42.34046
2019-01-10,2116,24,,29,Good,,Good,-71.07638,42.35105
2019-01-10,2118,24,,29,Good,,Good,-71.07057,42.33806
2019-01-10,2119,24,,29,Good,,Good,-71.08522,42.32405
2019-01-10,2120,24,,29,Good,,Good,-71.09654,42.33212
2019-01-10,2121,24,,29,Good,,Good,-71.08693,42.3057
2019-01-10,2122,24,,29,Good,,Good,-71.05185,42.29427
2019-01-10,2124,24,,29,Good,,Good,-71.07114,42.28583
2019-01-10,2125,24,,29,Good,,Good,-71.0562,42.31578
2019-01-10,2126,31,,,Good,,,-71.0918,42.27588
2019-01-10,2127,24,,29,Good,,Good,-71.03875,42.33455
2019-01-10,2128,24,,23,Good,,Good,-71.01616,42.37324
2019-01-10,2129,24,,23,Good,,Good,-71.06167,42.37975
2019-01-10,2130,24,,29,Good,,Good,-71.11515,42.30823
2019-01-10,2131,31,,,Good,,,-71.12468,42.28392
2019-01-10,2132,31,,,Good,,,-71.16072,42.27931
2019-01-10,2134,24,,29,Good,,Good,-71.12931,42.35855
2019-01-10,2135,24,,29,Good,,Good,-71.15417,42.34989
2019-01-10,2136,31,,,Good,,,-71.12662,42.25505
2019-01-10,2151,24,,23,Good,,Good,-71.004,42.41887
2019-01-10,2163,24,,29,Good,,Good,-71.12509,42.36717
2019-01-10,2199,24,,29,Good,,Good,-71.08199,42.34748
2019-01-10,2203,24,,29,Good,,Good,-71.05945,42.36144
2019-01-10,2210,24,,29,Good,,Good,-71.03942,42.34815
2019-01-10,2215,24,,29,Good,,Good,-71.10276,42.34741
2019-01-10,2467,24,,29,Good,,Good,-71.16096,42.31725
2019-01-11,2108,31,,34,Good,,Good,-71.06516,42.35657
2019-01-11,2109,31,,34,Good,,Good,-71.05277,42.36498
2019-01-11,2110,31,,34,Good,,Good,-71.05189,42.35797
2019-01-11,2111,31,,34,Good,,Good,-71.06054,42.35067
2019-01-11,2113,31,,34,Good,,Good,-71.05524,42.36526
2019-01-11,2114,31,,34,Good,,Good,-71.06686,42.36337
2019-01-11,2115,31,,34,Good,,Good,-71.09481,42.34046
2019-01-11,2116,31,,34,Good,,Good,-71.07638,42.35105
2019-01-11,2118,31,,34,Good,,Good,-71.07057,42.33806
2019-01-11,2119,31,,34,Good,,Good,-71.08522,42.32405
2019-01-11,2120,31,,34,Good,,Good,-71.09654,42.33212
2019-01-11,2121,31,,34,Good,,Good,-71.08693,42.3057
2019-01-11,2122,31,,34,Good,,Good,-71.05185,42.29427
2019-01-11,2124,31,,34,Good,,Good,-71.07114,42.28583
2019-01-11,2125,31,,34,Good,,Good,-71.0562,42.31578
2019-01-11,2126,36,,,Good,,,-71.0918,42.27588
2019-01-11,2127,31,,34,Good,,Good,-71.03875,42.33455
2019-01-11,2128,31,,24,Good,,Good,-71.01616,42.37324
2019-01-11,2129,31,,24,Good,,Good,-71.06167,42.37975
2019-01-11,2130,31,,34,Good,,Good,-71.11515,42.30823
2019-01-11,2131,36,,,Good,,,-71.12468,42.28392
2019-01-11,2132,36,,,Good,,,-71.16072,42.27931
2019-01-11,2134,31,,34,Good,,Good,-71.12931,42.35855
2019-01-11,2135,31,,34,Good,,Good,-71.15417,42.34989
2019-01-11,2136,36,,,Good,,,-71.12662,42.25505
2019-01-11,2151,31,,24,Good,,Good,-71.004,42.41887
2019-01-11,2163,31,,34,Good,,Good,-71.12509,42.36717
2019-01-11,2199,31,,34,Good,,Good,-71.08199,42.34748
2019-01-11,2203,31,,34,Good,,Good,-71.05945,42.36144
2019-01-11,2210,31,,34,Good,,Good,-71.03942,42.34815
2019-01-11,2215,31,,34,Good,,Good,-71.10276,42.34741
2019-01-11,2467,31,,34,Good,,Good,-71.16096,42.31725
2019-01-12,2108,29,,31,Good,,Good,-71.06516,42.35657
2019-01-12,2109,29,,31,Good,,Good,-71.05277,42.36498
2019-01-12,2110,29,,31,Good,,Good,-71.05189,42.35797
2019-01-12,2111,29,,31,Good,,Good,-71.06054,42.35067
2019-01-12,2113,29,,31,Good,,Good,-71.05524,42.36526
2019-01-12,2114,29,,31,Good,,Good,-71.06686,42.36337
2019-01-12,2115,29,,31,Good,,Good,-71.09481,42.34046
2019-01-12,2116,29,,31,Good,,Good,-71.07638,42.35105
2019-01-12,2118,29,,31,Good,,Good,-71.07057,42.33806
2019-01-12,2119,29,,31,Good,,Good,-71.08522,42.32405
2019-01-12,2120,29,,31,Good,,Good,-71.09654,42.33212
2019-01-12,2121,29,,31,Good,,Good,-71.08693,42.3057
2019-01-12,2122,29,,31,Good,,Good,-71.05185,42.29427
2019-01-12,2124,29,,31,Good,,Good,-71.07114,42.28583
2019-01-12,2125,29,,31,Good,,Good,-71.0562,42.31578
2019-01-12,2126,36,,,Good,,,-71.0918,42.27588
2019-01-12,2127,29,,31,Good,,Good,-71.03875,42.33455
2019-01-12,2128,29,,31,Good,,Good,-71.01616,42.37324
2019-01-12,2129,29,,31,Good,,Good,-71.06167,42.37975
2019-01-12,2130,29,,31,Good,,Good,-71.11515,42.30823
2019-01-12,2131,36,,,Good,,,-71.12468,42.28392
2019-01-12,2132,36,,,Good,,,-71.16072,42.27931
2019-01-12,2134,29,,31,Good,,Good,-71.12931,42.35855
2019-01-12,2135,29,,31,Good,,Good,-71.15417,42.34989
2019-01-12,2136,36,,,Good,,,-71.12662,42.25505
2019-01-12,2151,29,,31,Good,,Good,-71.004,42.41887
2019-01-12,2163,29,,31,Good,,Good,-71.12509,42.36717
2019-01-12,2199,29,,31,Good,,Good,-71.08199,42.34748
2019-01-12,2203,29,,31,Good,,Good,-71.05945,42.36144
2019-01-12,2210,29,,31,Good,,Good,-71.03942,42.34815
2019-01-12,2215,29,,31,Good,,Good,-71.10276,42.34741
2019-01-12,2467,29,,31,Good,,Good,-71.16096,42.31725
2019-01-13,2108,26,,39,Good,,Good,-71.06516,42.35657
2019-01-13,2109,26,,39,Good,,Good,-71.05277,42.36498
2019-01-13,2110,26,,39,Good,,Good,-71.05189,42.35797
2019-01-13,2111,26,,39,Good,,Good,-71.06054,42.35067
2019-01-13,2113,26,,39,Good,,Good,-71.05524,42.36526
2019-01-13,2114,26,,39,Good,,Good,-71.06686,42.36337
2019-01-13,2115,26,,39,Good,,Good,-71.09481,42.34046
2019-01-13,2116,26,,39,Good,,Good,-71.07638,42.35105
2019-01-13,2118,26,,39,Good,,Good,-71.07057,42.33806
2019-01-13,2119,26,,39,Good,,Good,-71.08522,42.32405
2019-01-13,2120,26,,39,Good,,Good,-71.09654,42.33212
2019-01-13,2121,26,,39,Good,,Good,-71.08693,42.3057
2019-01-13,2122,26,,39,Good,,Good,-71.05185,42.29427
2019-01-13,2124,26,,39,Good,,Good,-71.07114,42.28583
2019-01-13,2125,26,,39,Good,,Good,-71.0562,42.31578
2019-01-13,2126,31,,,Good,,,-71.0918,42.27588
2019-01-13,2127,26,,39,Good,,Good,-71.03875,42.33455
2019-01-13,2128,26,,35,Good,,Good,-71.01616,42.37324
2019-01-13,2129,26,,35,Good,,Good,-71.06167,42.37975
2019-01-13,2130,26,,39,Good,,Good,-71.11515,42.30823
2019-01-13,2131,31,,,Good,,,-71.12468,42.28392
2019-01-13,2132,31,,,Good,,,-71.16072,42.27931
2019-01-13,2134,26,,39,Good,,Good,-71.12931,42.35855
2019-01-13,2135,26,,39,Good,,Good,-71.15417,42.34989
2019-01-13,2136,31,,,Good,,,-71.12662,42.25505
2019-01-13,2151,26,,35,Good,,Good,-71.004,42.41887
2019-01-13,2163,26,,39,Good,,Good,-71.12509,42.36717
2019-01-13,2199,26,,39,Good,,Good,-71.08199,42.34748
2019-01-13,2203,26,,39,Good,,Good,-71.05945,42.36144
2019-01-13,2210,26,,39,Good,,Good,-71.03942,42.34815
2019-01-13,2215,26,,39,Good,,Good,-71.10276,42.34741
2019-01-13,2467,26,,39,Good,,Good,-71.16096,42.31725
2019-01-14,2108,20,,51,Good,,Moderate,-71.06516,42.35657
2019-01-14,2109,20,,51,Good,,Moderate,-71.05277,42.36498
2019-01-14,2110,20,,51,Good,,Moderate,-71.05189,42.35797
2019-01-14,2111,20,,51,Good,,Moderate,-71.06054,42.35067
