,DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName,zipCode
238,2021-07-29,0,EST,Boston,MA,42.33806,-71.07057,OZONE,31,1,Good,2118
241,2021-07-30,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,28,1,Good,2118
240,2021-07-30,0,EST,Boston,MA,42.33806,-71.07057,OZONE,31,1,Good,2118
243,2021-07-31,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,20,1,Good,2118
242,2021-07-31,0,EST,Boston,MA,42.33806,-71.07057,OZONE,23,1,Good,2118
184,2021-08-01,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,28,1,Good,2118
183,2021-08-01,0,EST,Boston,MA,42.33806,-71.07057,OZONE,33,1,Good,2118
185,2021-08-02,0,EST,Boston,MA,42.33806,-71.07057,OZONE,32,1,Good,2118
186,2021-08-02,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,33,1,Good,2118
187,2021-08-03,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,33,1,Good,2118
188,2021-08-04,0,EST,Boston,MA,42.33806,-71.07057,OZONE,42,1,Good,2118
189,2021-08-04,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,40,1,Good,2118
190,2021-08-05,0,EST,Boston,MA,42.33806,-71.07057,OZONE,31,1,Good,2118
191,2021-08-05,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,13,1,Good,2118
192,2021-08-06,0,EST,Boston,MA,42.33806,-71.07057,OZONE,42,1,Good,2118
193,2021-08-06,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,52,2,Moderate,2118
194,2021-08-07,0,EST,Boston,MA,42.33806,-71.07057,OZONE,58,2,Moderate,2118
195,2021-08-07,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,55,2,Moderate,2118
196,2021-08-08,0,EST,Boston,MA,42.33806,-71.07057,OZONE,38,1,Good,2118
197,2021-08-08,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,58,2,Moderate,2118
198,2021-08-09,0,EST,Boston,MA,42.33806,-71.07057,OZONE,27,1,Good,2118
199,2021-08-09,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,54,2,Moderate,2118
201,2021-08-10,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,24,1,Good,2118
200,2021-08-10,0,EST,Boston,MA,42.33806,-71.07057,OZONE,30,1,Good,2118
202,2021-08-11,0,EST,Boston,MA,42.33806,-71.07057,OZONE,43,1,Good,2118
203,2021-08-11,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,49,1,Good,2118
204,2021-08-12,0,EST,Boston,MA,42.33806,-71.07057,OZONE,49,1,Good,2118
205,2021-08-12,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,48,1,Good,2118
206,2021-08-13,0,EST,Boston,MA,42.33806,-71.07057,OZONE,45,1,Good,2118
207,2021-08-13,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,40,1,Good,2118
208,2021-08-14,0,EST,Boston,MA,42.33806,-71.07057,OZONE,39,1,Good,2118
209,2021-08-14,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,42,1,Good,2118
210,2021-08-15,0,EST,Boston,MA,42.33806,-71.07057,OZONE,33,1,Good,2118
211,2021-08-15,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,29,1,Good,2118
212,2021-08-16,0,EST,Boston,MA,42.33806,-71.07057,OZONE,31,1,Good,2118
213,2021-08-16,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,28,1,Good,2118
214,2021-08-17,0,EST,Boston,MA,42.33806,-71.07057,OZONE,40,1,Good,2118
215,2021-08-17,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,36,1,Good,2118
216,2021-08-18,0,EST,Boston,MA,42.33806,-71.07057,OZONE,34,1,Good,2118
217,2021-08-18,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,29,1,Good,2118
219,2021-08-19,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,28,1,Good,2118
218,2021-08-19,0,EST,Boston,MA,42.33806,-71.07057,OZONE,25,1,Good,2118
221,2021-08-20,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,22,1,Good,2118
220,2021-08-20,0,EST,Boston,MA,42.33806,-71.07057,OZONE,19,1,Good,2118
223,2021-08-21,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,25,1,Good,2118
222,2021-08-21,0,EST,Boston,MA,42.33806,-71.07057,OZONE,33,1,Good,2118
224,2021-08-22,0,EST,Boston,MA,42.33806,-71.07057,OZONE,22,1,Good,2118
225,2021-08-22,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,22,1,Good,2118
226,2021-08-23,0,EST,Boston,MA,42.33806,-71.07057,OZONE,25,1,Good,2118
227,2021-08-23,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,26,1,Good,2118
228,2021-08-24,0,EST,Boston,MA,42.33806,-71.07057,OZONE,31,1,Good,2118
229,2021-08-24,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,25,1,Good,2118
230,2021-08-25,0,EST,Boston,MA,42.33806,-71.07057,OZONE,46,1,Good,2118
231,2021-08-25,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,63,2,Moderate,2118
232,2021-08-26,0,EST,Boston,MA,42.33806,-71.07057,OZONE,61,2,Moderate,2118
233,2021-08-26,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,63,2,Moderate,2118
234,2021-08-27,0,EST,Boston,MA,42.33806,-71.07057,OZONE,42,1,Good,2118
235,2021-08-27,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,56,2,Moderate,2118
236,2021-08-28,0,EST,Boston,MA,42.33806,-71.07057,OZONE,28,1,Good,2118
237,2021-08-28,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,20,1,Good,2118
238,2021-08-29,0,EST,Boston,MA,42.33806,-71.07057,OZONE,27,1,Good,2118
239,2021-08-29,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,21,1,Good,2118
241,2021-08-30,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,33,1,Good,2118
240,2021-08-30,0,EST,Boston,MA,42.33806,-71.07057,OZONE,36,1,Good,2118
243,2021-08-31,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,33,1,Good,2118
242,2021-08-31,0,EST,Boston,MA,42.33806,-71.07057,OZONE,35,1,Good,2118
180,2021-09-01,0,EST,Boston,MA,42.33806,-71.07057,OZONE,27,1,Good,2118
181,2021-09-01,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,32,1,Good,2118
182,2021-09-02,0,EST,Boston,MA,42.33806,-71.07057,OZONE,31,1,Good,2118
183,2021-09-02,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,17,1,Good,2118
184,2021-09-03,0,EST,Boston,MA,42.33806,-71.07057,OZONE,18,1,Good,2118
185,2021-09-03,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,19,1,Good,2118
186,2021-09-04,0,EST,Boston,MA,42.33806,-71.07057,OZONE,16,1,Good,2118
187,2021-09-04,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,14,1,Good,2118
188,2021-09-05,0,EST,Boston,MA,42.33806,-71.07057,OZONE,29,1,Good,2118
189,2021-09-05,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,29,1,Good,2118
190,2021-09-06,0,EST,Boston,MA,42.33806,-71.07057,OZONE,37,1,Good,2118
191,2021-09-06,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,27,1,Good,2118
192,2021-09-07,0,EST,Boston,MA,42.33806,-71.07057,OZONE,31,1,Good,2118
193,2021-09-07,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,25,1,Good,2118
194,2021-09-08,0,EST,Boston,MA,42.33806,-71.07057,OZONE,46,1,Good,2118
195,2021-09-08,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,33,1,Good,2118
197,2021-09-09,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,33,1,Good,2118
196,2021-09-09,0,EST,Boston,MA,42.33806,-71.07057,OZONE,27,1,Good,2118
199,2021-09-10,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,24,1,Good,2118
198,2021-09-10,0,EST,Boston,MA,42.33806,-71.07057,OZONE,20,1,Good,2118
201,2021-09-11,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,29,1,Good,2118
200,2021-09-11,0,EST,Boston,MA,42.33806,-71.07057,OZONE,35,1,Good,2118
202,2021-09-12,0,EST,Boston,MA,42.33806,-71.07057,OZONE,44,1,Good,2118
203,2021-09-12,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,40,1,Good,2118
204,2021-09-13,0,EST,Boston,MA,42.33806,-71.07057,OZONE,32,1,Good,2118
205,2021-09-13,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,38,1,Good,2118
206,2021-09-14,0,EST,Boston,MA,42.33806,-71.07057,OZONE,30,1,Good,2118
207,2021-09-14,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,22,1,Good,2118
208,2021-09-15,0,EST,Boston,MA,42.33806,-71.07057,OZONE,43,1,Good,2118
209,2021-09-15,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,51,2,Moderate,2118
210,2021-09-16,0,EST,Boston,MA,42.33806,-71.07057,OZONE,19,1,Good,2118
211,2021-09-16,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,30,1,Good,2118
212,2021-09-17,0,EST,Boston,MA,42.33806,-71.07057,OZONE,14,1,Good,2118
213,2021-09-17,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,29,1,Good,2118
214,2021-09-18,0,EST,Boston,MA,42.33806,-71.07057,OZONE,22,1,Good,2118
215,2021-09-18,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,30,1,Good,2118
216,2021-09-19,0,EST,Boston,MA,42.33806,-71.07057,OZONE,21,1,Good,2118
217,2021-09-19,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,27,1,Good,2118
218,2021-09-20,0,EST,Boston,MA,42.33806,-71.07057,OZONE,22,1,Good,2118
219,2021-09-20,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,25,1,Good,2118
220,2021-09-21,0,EST,Boston,MA,42.33806,-71.07057,OZONE,23,1,Good,2118
221,2021-09-21,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,26,1,Good,2118
222,2021-09-22,0,EST,Boston,MA,42.33806,-71.07057,OZONE,28,1,Good,2118
223,2021-09-22,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,28,1,Good,2118
224,2021-09-23,0,EST,Boston,MA,42.33806,-71.07057,OZONE,35,1,Good,2118
225,2021-09-23,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,26,1,Good,2118
226,2021-09-24,0,EST,Boston,MA,42.33806,-71.07057,OZONE,28,1,Good,2118
227,2021-09-24,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,25,1,Good,2118
228,2021-09-25,0,EST,Boston,MA,42.33806,-71.07057,OZONE,31,1,Good,2118
229,2021-09-25,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,22,1,Good,2118
230,2021-09-26,0,EST,Boston,MA,42.33806,-71.07057,OZONE,29,1,Good,2118
231,2021-09-26,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,24,1,Good,2118
232,2021-09-27,0,EST,Boston,MA,42.33806,-71.07057,OZONE,40,1,Good,2118
233,2021-09-27,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,30,1,Good,2118
234,2021-09-28,0,EST,Boston,MA,42.33806,-71.07057,OZONE,17,1,Good,2118
235,2021-09-28,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,38,1,Good,2118
236,2021-09-29,0,EST,Boston,MA,42.33806,-71.07057,OZONE,22,1,Good,2118
237,2021-09-29,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,21,1,Good,2118
239,2021-09-30,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,18,1,Good,2118
238,2021-09-30,0,EST,Boston,MA,42.33806,-71.07057,OZONE,13,1,Good,2118
186,2021-10-01,0,EST,Boston,MA,42.33806,-71.07057,OZONE,16,1,Good,2118
187,2021-10-01,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,26,1,Good,2118
188,2021-10-02,0,EST,Boston,MA,42.33806,-71.07057,OZONE,34,1,Good,2118
189,2021-10-02,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,29,1,Good,2118
190,2021-10-03,0,EST,Boston,MA,42.33806,-71.07057,OZONE,20,1,Good,2118
191,2021-10-03,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,28,1,Good,2118
192,2021-10-04,0,EST,Boston,MA,42.33806,-71.07057,OZONE,20,1,Good,2118
193,2021-10-04,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,23,1,Good,2118
195,2021-10-05,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,18,1,Good,2118
194,2021-10-05,0,EST,Boston,MA,42.33806,-71.07057,OZONE,15,1,Good,2118
197,2021-10-06,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,27,1,Good,2118
196,2021-10-06,0,EST,Boston,MA,42.33806,-71.07057,OZONE,19,1,Good,2118
199,2021-10-07,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,24,1,Good,2118
198,2021-10-07,0,EST,Boston,MA,42.33806,-71.07057,OZONE,23,1,Good,2118
200,2021-10-08,0,EST,Boston,MA,42.33806,-71.07057,OZONE,27,1,Good,2118
201,2021-10-08,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,37,1,Good,2118
202,2021-10-09,0,EST,Boston,MA,42.33806,-71.07057,OZONE,28,1,Good,2118
203,2021-10-09,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,30,1,Good,2118
204,2021-10-10,0,EST,Boston,MA,42.33806,-71.07057,OZONE,31,1,Good,2118
205,2021-10-10,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,27,1,Good,2118
206,2021-10-11,0,EST,Boston,MA,42.33806,-71.07057,OZONE,27,1,Good,2118
207,2021-10-11,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,35,1,Good,2118
208,2021-10-12,0,EST,Boston,MA,42.33806,-71.07057,OZONE,31,1,Good,2118
209,2021-10-12,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,29,1,Good,2118
210,2021-10-13,0,EST,Boston,MA,42.33806,-71.07057,OZONE,38,1,Good,2118
211,2021-10-13,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,34,1,Good,2118
212,2021-10-14,0,EST,Boston,MA,42.33806,-71.07057,OZONE,29,1,Good,2118
213,2021-10-14,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,37,1,Good,2118
214,2021-10-15,0,EST,Boston,MA,42.33806,-71.07057,OZONE,31,1,Good,2118
215,2021-10-15,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,45,1,Good,2118
216,2021-10-16,0,EST,Boston,MA,42.33806,-71.07057,OZONE,38,1,Good,2118
217,2021-10-16,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,30,1,Good,2118
218,2021-10-17,0,EST,Boston,MA,42.33806,-71.07057,OZONE,24,1,Good,2118
219,2021-10-17,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,11,1,Good,2118
220,2021-10-18,0,EST,Boston,MA,42.33806,-71.07057,OZONE,21,1,Good,2118
221,2021-10-18,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,15,1,Good,2118
222,2021-10-19,0,EST,Boston,MA,42.33806,-71.07057,OZONE,26,1,Good,2118
223,2021-10-19,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,18,1,Good,2118
224,2021-10-20,0,EST,Boston,MA,42.33806,-71.07057,OZONE,31,1,Good,2118
225,2021-10-20,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,36,1,Good,2118
226,2021-10-21,0,EST,Boston,MA,42.33806,-71.07057,OZONE,47,1,Good,2118
227,2021-10-21,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,36,1,Good,2118
228,2021-10-22,0,EST,Boston,MA,42.33806,-71.07057,OZONE,32,1,Good,2118
229,2021-10-22,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,39,1,Good,2118
230,2021-10-23,0,EST,Boston,MA,42.33806,-71.07057,OZONE,21,1,Good,2118
231,2021-10-23,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,15,1,Good,2118
232,2021-10-24,0,EST,Boston,MA,42.33806,-71.07057,OZONE,22,1,Good,2118
233,2021-10-24,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,23,1,Good,2118
234,2021-10-25,0,EST,Boston,MA,42.33806,-71.07057,OZONE,21,1,Good,2118
235,2021-10-25,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,22,1,Good,2118
237,2021-10-26,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,22,1,Good,2118
236,2021-10-26,0,EST,Boston,MA,42.33806,-71.07057,OZONE,30,1,Good,2118
239,2021-10-27,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,19,1,Good,2118
238,2021-10-27,0,EST,Boston,MA,42.33806,-71.07057,OZONE,24,1,Good,2118
240,2021-10-28,0,EST,Boston,MA,42.33806,-71.07057,OZONE,25,1,Good,2118
241,2021-10-28,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,30,1,Good,2118
242,2021-10-29,0,EST,Boston,MA,42.33806,-71.07057,OZONE,29,1,Good,2118
243,2021-10-29,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,33,1,Good,2118
244,2021-10-30,0,EST,Boston,MA,42.33806,-71.07057,OZONE,27,1,Good,2118
245,2021-10-30,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,25,1,Good,2118
246,2021-10-31,0,EST,Boston,MA,42.33806,-71.07057,OZONE,27,1,Good,2118
247,2021-10-31,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,17,1,Good,2118
177,2021-11-01,0,EST,Boston,MA,42.33806,-71.07057,OZONE,26,1,Good,2118
178,2021-11-01,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,18,1,Good,2118
179,2021-11-02,0,EST,Boston,MA,42.33806,-71.07057,OZONE,26,1,Good,2118
180,2021-11-02,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,22,1,Good,2118
181,2021-11-03,0,EST,Boston,MA,42.33806,-71.07057,OZONE,22,1,Good,2118
182,2021-11-03,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,21,1,Good,2118
184,2021-11-04,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,23,1,Good,2118
183,2021-11-04,0,EST,Boston,MA,42.33806,-71.07057,OZONE,18,1,Good,2118
186,2021-11-05,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,29,1,Good,2118
185,2021-11-05,0,EST,Boston,MA,42.33806,-71.07057,OZONE,25,1,Good,2118
188,2021-11-06,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,41,1,Good,2118
187,2021-11-06,0,EST,Boston,MA,42.33806,-71.07057,OZONE,25,1,Good,2118
189,2021-11-07,0,EST,Boston,MA,42.33806,-71.07057,OZONE,28,1,Good,2118
190,2021-11-07,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,53,2,Moderate,2118
191,2021-11-08,0,EST,Boston,MA,42.33806,-71.07057,OZONE,25,1,Good,2118
192,2021-11-08,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,57,2,Moderate,2118
193,2021-11-09,0,EST,Boston,MA,42.33806,-71.07057,OZONE,30,1,Good,2118
194,2021-11-09,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,56,2,Moderate,2118
195,2021-11-10,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,44,1,Good,2118
196,2021-11-11,0,EST,Boston,MA,42.33806,-71.07057,OZONE,28,1,Good,2118
197,2021-11-11,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,26,1,Good,2118
199,2021-11-12,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,25,1,Good,2118
198,2021-11-12,0,EST,Boston,MA,42.33806,-71.07057,OZONE,33,1,Good,2118
200,2021-11-13,0,EST,Boston,MA,42.33806,-71.07057,OZONE,31,1,Good,2118
201,2021-11-13,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,22,1,Good,2118
202,2021-11-14,0,EST,Boston,MA,42.33806,-71.07057,OZONE,19,1,Good,2118
203,2021-11-14,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,22,1,Good,2118
204,2021-11-15,0,EST,Boston,MA,42.33806,-71.07057,OZONE,19,1,Good,2118
205,2021-11-15,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,23,1,Good,2118
206,2021-11-16,0,EST,Boston,MA,42.33806,-71.07057,OZONE,20,1,Good,2118
207,2021-11-16,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,13,1,Good,2118
208,2021-11-17,0,EST,Boston,MA,42.33806,-71.07057,OZONE,33,1,Good,2118
209,2021-11-17,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,25,1,Good,2118
211,2021-11-18,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,56,2,Moderate,2118
210,2021-11-18,0,EST,Boston,MA,42.33806,-71.07057,OZONE,41,1,Good,2118
212,2021-11-19,0,EST,Boston,MA,42.33806,-71.07057,OZONE,22,1,Good,2118
213,2021-11-19,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,15,1,Good,2118
214,2021-11-20,0,EST,Boston,MA,42.33806,-71.07057,OZONE,25,1,Good,2118
215,2021-11-20,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,15,1,Good,2118
216,2021-11-21,0,EST,Boston,MA,42.33806,-71.07057,OZONE,29,1,Good,2118
217,2021-11-21,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,27,1,Good,2118
218,2021-11-22,0,EST,Boston,MA,42.33806,-71.07057,OZONE,22,1,Good,2118
219,2021-11-22,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,23,1,Good,2118
220,2021-11-23,0,EST,Boston,MA,42.33806,-71.07057,OZONE,26,1,Good,2118
221,2021-11-23,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,12,1,Good,2118
223,2021-11-24,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,15,1,Good,2118
222,2021-11-24,0,EST,Boston,MA,42.33806,-71.07057,OZONE,26,1,Good,2118
225,2021-11-25,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,25,1,Good,2118
224,2021-11-25,0,EST,Boston,MA,42.33806,-71.07057,OZONE,26,1,Good,2118
227,2021-11-26,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,32,1,Good,2118
226,2021-11-26,0,EST,Boston,MA,42.33806,-71.07057,OZONE,18,1,Good,2118
229,2021-11-27,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,13,1,Good,2118
228,2021-11-27,0,EST,Boston,MA,42.33806,-71.07057,OZONE,26,1,Good,2118
230,2021-11-28,0,EST,Boston,MA,42.33806,-71.07057,OZONE,28,1,Good,2118
231,2021-11-28,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,23,1,Good,2118
232,2021-11-29,0,EST,Boston,MA,42.33806,-71.07057,OZONE,25,1,Good,2118
233,2021-11-29,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,32,1,Good,2118
234,2021-11-30,0,EST,Boston,MA,42.33806,-71.07057,OZONE,25,1,Good,2118
235,2021-11-30,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,25,1,Good,2118
178,2021-12-01,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,50,1,Good,2118
177,2021-12-01,0,EST,Boston,MA,42.33806,-71.07057,OZONE,20,1,Good,2118
180,2021-12-02,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,48,1,Good,2118
179,2021-12-02,0,EST,Boston,MA,42.33806,-71.07057,OZONE,33,1,Good,2118
182,2021-12-03,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,13,1,Good,2118
181,2021-12-03,0,EST,Boston,MA,42.33806,-71.07057,OZONE,27,1,Good,2118
184,2021-12-04,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,29,1,Good,2118
183,2021-12-04,0,EST,Boston,MA,42.33806,-71.07057,OZONE,28,1,Good,2118
186,2021-12-05,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,23,1,Good,2118
185,2021-12-05,0,EST,Boston,MA,42.33806,-71.07057,OZONE,30,1,Good,2118
187,2021-12-06,0,EST,Boston,MA,42.33806,-71.07057,OZONE,41,1,Good,2118
188,2021-12-06,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,44,1,Good,2118
189,2021-12-07,0,EST,Boston,MA,42.33806,-71.07057,OZONE,25,1,Good,2118
190,2021-12-07,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,15,1,Good,2118
191,2021-12-08,0,EST,Boston,MA,42.33806,-71.07057,OZONE,22,1,Good,2118
192,2021-12-08,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,32,1,Good,2118
194,2021-12-09,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,33,1,Good,2118
193,2021-12-09,0,EST,Boston,MA,42.33806,-71.07057,OZONE,24,1,Good,2118
195,2021-12-10,0,EST,Boston,MA,42.33806,-71.07057,OZONE,17,1,Good,2118
196,2021-12-10,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,48,1,Good,2118
197,2021-12-11,0,EST,Boston,MA,42.33806,-71.07057,OZONE,30,1,Good,2118
198,2021-12-11,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,64,2,Moderate,2118
200,2021-12-12,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,13,1,Good,2118
199,2021-12-12,0,EST,Boston,MA,42.33806,-71.07057,OZONE,31,1,Good,2118
202,2021-12-13,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,20,1,Good,2118
201,2021-12-13,0,EST,Boston,MA,42.33806,-71.07057,OZONE,24,1,Good,2118
204,2021-12-14,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,19,1,Good,2118
203,2021-12-14,0,EST,Boston,MA,42.33806,-71.07057,OZONE,26,1,Good,2118
205,2021-12-15,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,23,1,Good,2118
207,2021-12-16,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,36,1,Good,2118
206,2021-12-16,0,EST,Boston,MA,42.33806,-71.07057,OZONE,27,1,Good,2118
209,2021-12-17,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,28,1,Good,2118
208,2021-12-17,0,EST,Boston,MA,42.33806,-71.07057,OZONE,35,1,Good,2118
211,2021-12-18,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,24,1,Good,2118
210,2021-12-18,0,EST,Boston,MA,42.33806,-71.07057,OZONE,19,1,Good,2118
212,2021-12-19,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,19,1,Good,2118
214,2021-12-20,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,27,1,Good,2118
213,2021-12-20,0,EST,Boston,MA,42.33806,-71.07057,OZONE,23,1,Good,2118
216,2021-12-21,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,49,1,Good,2118
215,2021-12-21,0,EST,Boston,MA,42.33806,-71.07057,OZONE,20,1,Good,2118
217,2021-12-22,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,51,2,Moderate,2118
219,2021-12-23,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,15,1,Good,2118
218,2021-12-23,0,EST,Boston,MA,42.33806,-71.07057,OZONE,29,1,Good,2118
221,2021-12-24,0,EST,Boston,MA,42.33806,-71.07057,PM2.5,37,1,Good,2118
220,2021-12-24,0,EST,Boston,MA,42.33806,-71.07057,OZONE,16,1,Good,2118
