date,min,max,median,q1,q3,stdev,count
2022-04-22T00:00:00.000Z,0.2,17.6,2.7,1.2,4,2.401,547
2022-04-23T00:00:00.000Z,0.8,5.7,2.2,1.6,3.1,1.094,563
2022-04-24T00:00:00.000Z,1.1,11.7,2.5,1.9,4.3,2.215,563
2022-04-25T00:00:00.000Z,0.5,16.3,5.25,1.6,7.6,3.344,574
2022-04-26T00:00:00.000Z,1.3,12.7,3.25,2.29,5.7,2.2,578
2022-04-27T00:00:00.000Z,0,22.1,5.5,3,9.19,5.266,586
2022-04-28T00:00:00.000Z,0,3.5,0.8,0.2,1.9,0.941,467
2022-04-29T00:00:00.000Z,0.5,6.9,2.1,1.3,2.7,0.951,544
2022-04-30T00:00:00.000Z,0.2,5.1,1.8,1,2.4,0.92,513
2022-05-01T00:00:00.000Z,0.8,13.8,5.2,3.05,6.55,2.124,537
2022-05-02T00:00:00.000Z,1.1,11,4.59,2.6,7,2.71,561
2022-05-03T00:00:00.000Z,0.6,4.5,2.2,1.4,2.8,0.817,559
2022-05-04T00:00:00.000Z,1,31.2,3.4,1.9,6.9,5.236,567
2022-05-05T00:00:00.000Z,1.4,19.1,3.7,2.7,5.85,3.943,581
2022-05-06T00:00:00.000Z,2.9,13,4.59,4,5.4,1.349,593
2022-05-07T00:00:00.000Z,1.7,60.1,4.05,2.8,9,6.263,594
2022-05-08T00:00:00.000Z,1.6,14.6,2.8,2.4,3.4,1.541,556
2022-05-09T00:00:00.000Z,1.8,29.7,3.7,3,6,4.903,594
2022-05-10T00:00:00.000Z,2,13.5,4.65,3.35,5.9,2.439,576
2022-05-11T00:00:00.000Z,1,42.9,5.4,4.3,7.5,8.129,574
2022-05-12T00:00:00.000Z,0.2,11.4,3.8,1.7,5.9,2.504,577
2022-05-13T00:00:00.000Z,0.3,41.9,6.9,4.59,11.5,5.116,582
2022-05-14T00:00:00.000Z,0.6,12.7,2.6,1.8,3.2,1.02,562
2022-05-15T00:00:00.000Z,0.4,10.5,2.5,1.7,3.5,1.242,552
2022-05-16T00:00:00.000Z,2.4,26.5,7.3,4.5,9.6,2.983,568
2022-05-17T00:00:00.000Z,0.2,25.1,2.2,1.3,13.4,8.412,551
2022-05-18T00:00:00.000Z,0.2,10.2,2.4,1.2,3.6,1.425,533
2022-05-19T00:00:00.000Z,3.5,24,6.4,5.4,8,2.476,595
2022-05-20T00:00:00.000Z,3.1,19.8,7.3,5.7,10.8,3.148,569
2022-05-21T00:00:00.000Z,8.1,32.8,16.3,11.6,19.8,5.892,596
2022-05-22T00:00:00.000Z,11,45.2,25,20,28.1,6.163,588
2022-05-23T00:00:00.000Z,0,31.3,1.6,0.8,9.35,7.635,516
2022-05-24T00:00:00.000Z,0.4,14.1,2.2,1.6,2.9,1.348,544
2022-05-25T00:00:00.000Z,0.6,5.1,1.8,1.4,2.4,0.868,515
2022-05-26T00:00:00.000Z,0.8,7,1.8,1.5,2.1,0.547,567
2022-05-27T00:00:00.000Z,2.8,4.4,3.6,3.4,3.9,0.338,83
2022-05-28T00:00:00.000Z,0.6,11.5,4.1,2.7,5.3,2.485,454
2022-05-29T00:00:00.000Z,0.4,21.9,2.7,1.4,3.4,1.719,601
2022-05-30T00:00:00.000Z,2.7,12.6,7.9,6,9.9,2.342,604
2022-05-31T00:00:00.000Z,0.6,21.3,10.4,3,17.3,7.151,618
2022-06-01T00:00:00.000Z,0.6,7.3,2.8,1.8,3.5,1.191,617
2022-06-02T00:00:00.000Z,0.6,18.8,4.2,2.85,6.1,3.356,601
2022-06-03T00:00:00.000Z,1,13.6,3.4,2.7,4.4,1.429,619
2022-06-04T00:00:00.000Z,0.6,11.8,5.3,3.8,6.5,2.105,596
2022-06-05T00:00:00.000Z,0,18.6,0.9,0.5,1.9,4.548,567
2022-06-06T00:00:00.000Z,1.8,11.7,6,4.7,9.5,2.632,308
2022-06-07T00:00:00.000Z,1.2,7.2,2.2,1.9,2.5,0.57,231
2022-06-08T00:00:00.000Z,0.6,9.4,2.5,1.6,4.5,2.013,589
2022-06-09T00:00:00.000Z,0.4,26.1,6.5,3.9,9.8,4.718,578
2022-06-10T00:00:00.000Z,0.5,5.6,2.3,1.5,3.3,1.228,593
2022-06-11T00:00:00.000Z,0.7,8.2,2.7,2.4,3.2,0.933,586
2022-06-12T00:00:00.000Z,3.6,17,9.1,7.8,11.4,2.493,619
2022-06-13T00:00:00.000Z,2.9,12.6,7.7,6.4,9.1,1.786,606
2022-06-14T00:00:00.000Z,2.8,14.2,4.6,4.1,5.1,0.838,603
2022-06-15T00:00:00.000Z,0.5,8,2.3,1.4,4.3,1.744,596
2022-06-16T00:00:00.000Z,0.5,21.7,4,3.2,4.8,1.43,602
2022-06-17T00:00:00.000Z,2.4,14.4,7.2,3.8,10.5,3.604,546
2022-06-18T00:00:00.000Z,0,5.6,1.8,0.8,3.2,1.369,539
2022-06-19T00:00:00.000Z,0,8.7,2.3,1.8,3.1,1.243,565
2022-06-20T00:00:00.000Z,1.7,26.2,3.3,2.6,7.2,3.535,607
2022-06-21T00:00:00.000Z,2.1,24.1,3.9,3,4.7,1.852,608
2022-06-22T00:00:00.000Z,1.3,8.8,2.8,2.1,4,1.593,607
2022-06-23T00:00:00.000Z,2.9,18.6,5.6,4.59,7.6,2.944,606
2022-06-24T00:00:00.000Z,1.5,18.7,7.4,4.05,8.3,2.608,624
2022-06-25T00:00:00.000Z,6.1,18.8,11.1,10,13.65,2.761,617
2022-06-26T00:00:00.000Z,10.7,27.4,20,17.1,22.2,3.466,638
2022-06-27T00:00:00.000Z,1.4,31.3,7.2,3.4,11.85,6.817,604
2022-06-28T00:00:00.000Z,0.4,11.1,2.8,2.2,3.8,2.418,560
2022-06-29T00:00:00.000Z,1.7,23.3,9.2,5.1,12.9,5.094,613
2022-06-30T00:00:00.000Z,2.6,14.5,5.3,4,6.9,2.027,589
2022-07-01T00:00:00.000Z,5,26.5,14.7,12.1,18.3,4.755,643
2022-07-02T00:00:00.000Z,5.5,29.3,13.3,8,18.8,6.355,630
2022-07-03T00:00:00.000Z,0.5,12.3,7.6,2.5,10,3.507,600
2022-07-04T00:00:00.000Z,1.7,21.4,4.7,3.5,8.6,4.186,610
2022-07-05T00:00:00.000Z,3.4,52.6,10.7,8.9,17.2,7.934,630
2022-07-06T00:00:00.000Z,0.2,28.8,5.8,3.1,8.65,5.233,612
2022-07-07T00:00:00.000Z,3.1,15.1,8.3,5,9.4,2.407,408
2022-07-08T00:00:00.000Z,2.4,52.6,6.2,5,7.8,5.182,595
2022-07-09T00:00:00.000Z,2.1,33.7,7.3,5,9.4,3.846,613
2022-07-10T00:00:00.000Z,0.3,25.3,2.3,1,9.1,5.394,572
2022-07-11T00:00:00.000Z,1.4,14.9,8.1,7.3,9.75,2.115,596
2022-07-12T00:00:00.000Z,3.6,15.9,6.7,4.9,9.9,2.917,609
2022-07-13T00:00:00.000Z,6.7,26.7,9.4,8.4,10.6,2.049,633
2022-07-14T00:00:00.000Z,7.8,31.2,14.2,12.7,16.8,3.803,617
2022-07-15T00:00:00.000Z,2,24.8,7.8,4.6,10.8,5.702,602
2022-07-16T00:00:00.000Z,5.8,144.5,9.9,8,11.9,6.246,643
2022-07-17T00:00:00.000Z,6.7,26.7,17.3,12.1,18.89,4.81,641
2022-07-18T00:00:00.000Z,9.4,28.7,16.6,13.2,21.9,5.142,622
2022-07-19T00:00:00.000Z,0,20.2,5,2.6,9.7,5.396,607
2022-07-20T00:00:00.000Z,9,30.5,21,18.9,24.5,4.032,617
2022-07-21T00:00:00.000Z,16.7,31,25.1,19.1,28.1,4.524,644
2022-07-22T00:00:00.000Z,9.7,30.8,15.4,13,19.7,4.178,547
2022-07-23T00:00:00.000Z,9,22.9,18.6,16.7,19.8,2.779,639
2022-07-24T00:00:00.000Z,6.9,24.5,16,12,19.8,4.375,633
2022-07-25T00:00:00.000Z,14,30.8,20.1,18.3,26.2,4.295,619
2022-07-26T00:00:00.000Z,1.1,12.2,3.6,2.6,5.8,2.532,618
2022-07-27T00:00:00.000Z,1.7,10.7,3.5,2.8,4.8,1.5,593
2022-07-28T00:00:00.000Z,5.2,26.7,11.6,9.1,17.1,4.625,618
2022-07-29T00:00:00.000Z,7.2,16.8,9.9,9,11,1.861,641
2022-07-30T00:00:00.000Z,0.6,27.6,4.25,1.4,14.3,6.06,614
2022-07-31T00:00:00.000Z,1.7,8.7,3.7,3.05,4.2,0.962,612
2022-08-01T00:00:00.000Z,3.2,9.3,6.7,5.7,7.5,1.269,533
2022-08-02T00:00:00.000Z,5.1,30.6,12.8,9,14,3.925,601
2022-08-03T00:00:00.000Z,2.2,16.2,5,3.7,7.25,3.597,601
2022-08-04T00:00:00.000Z,6.9,20.6,11.9,10.8,13.6,2.773,627
2022-08-05T00:00:00.000Z,2.7,24.8,16.6,10.2,20.1,5.679,634
2022-08-06T00:00:00.000Z,5,23.8,13.7,10.8,20.5,4.999,638
2022-08-07T00:00:00.000Z,1.6,11.7,8.1,7,9.3,1.665,620
2022-08-08T00:00:00.000Z,2.9,12,6.1,5.1,8.9,2.103,632
2022-08-09T00:00:00.000Z,2.9,20.6,9.65,6.5,12.7,3.533,630
2022-08-10T00:00:00.000Z,2.2,21.1,5.09,4.5,5.9,3.467,622
2022-08-11T00:00:00.000Z,2.8,18.9,11.7,7.4,13.25,3.394,640
2022-08-12T00:00:00.000Z,1.4,14.8,5.6,3.9,8.4,3.554,636
2022-08-13T00:00:00.000Z,0.7,7.6,3.1,2.6,3.4,1,606
2022-08-14T00:00:00.000Z,1,14.8,3.9,2.3,5.8,2.366,612
2022-08-15T00:00:00.000Z,2.2,17.5,5.6,4.3,7.2,1.925,612
2022-08-16T00:00:00.000Z,2.6,9.6,6.45,5.4,7.5,1.52,606
2022-08-17T00:00:00.000Z,4.6,38.2,10,8.8,13.1,6.195,623
2022-08-18T00:00:00.000Z,2.8,9.6,5.7,4.3,6.7,1.494,611
2022-08-19T00:00:00.000Z,6.2,12.4,9.5,8,10.1,1.268,627
2022-08-20T00:00:00.000Z,10.1,43.2,16.2,15,21.7,5.338,606
2022-08-21T00:00:00.000Z,6.9,27.8,16.8,10.7,20,5.201,639
2022-08-22T00:00:00.000Z,5.7,23.4,14,10.9,15.9,3.431,635
2022-08-23T00:00:00.000Z,0.5,15,4.2,2.8,5.7,2.682,626
2022-08-24T00:00:00.000Z,3,23.8,11.1,7,14.5,4.382,659
2022-08-25T00:00:00.000Z,7.1,28.2,11.8,10.3,15.1,4.442,623
2022-08-26T00:00:00.000Z,3.6,27,14.9,13.2,17.14,3.768,641
2022-08-27T00:00:00.000Z,8.1,19.1,13.5,11.8,15.2,2.437,650
2022-08-28T00:00:00.000Z,4.6,19.4,10.5,6,13.3,3.857,622
2022-08-29T00:00:00.000Z,3.5,22.2,11.8,5.1,14.5,4.667,593
2022-08-30T00:00:00.000Z,1.5,20,12.95,11,16.9,4.407,626
2022-08-31T00:00:00.000Z,0.5,9.2,2.2,1.5,5.6,2.464,605
2022-09-01T00:00:00.000Z,0.3,11.2,4.3,1.8,5.3,2.376,599
2022-09-02T00:00:00.000Z,0,4.2,0.8,0.6,1.2,0.594,560
2022-09-03T00:00:00.000Z,0.5,7.3,2,1.5,2.9,1.122,592
2022-09-04T00:00:00.000Z,0.8,12.1,2.4,1.7,6,2.726,587
2022-09-05T00:00:00.000Z,2.4,18.5,6.7,5.5,8.19,2.142,630
2022-09-06T00:00:00.000Z,1.8,12.5,4.2,3.6,4.8,1.087,594
2022-09-07T00:00:00.000Z,0.6,19.8,3.8,2.3,5.4,2.383,597
2022-09-08T00:00:00.000Z,1.3,13.7,3.8,3,4.7,1.446,623
2022-09-09T00:00:00.000Z,2.4,9.4,5,4.4,5.95,1.224,597
2022-09-10T00:00:00.000Z,8.1,26.4,12.3,10.4,13.4,2.248,609
2022-09-11T00:00:00.000Z,9.2,36.9,19,13.8,21.7,4.498,619
2022-09-12T00:00:00.000Z,3,12.1,7,5.4,8,1.828,534
2022-09-13T00:00:00.000Z,2.3,19.9,9.7,7.8,11.8,3.387,628
2022-09-14T00:00:00.000Z,1.1,17.2,4.7,2.6,8.5,3.208,628
2022-09-15T00:00:00.000Z,0,18,2.5,0.6,13.3,6.424,582
2022-09-16T00:00:00.000Z,0.1,144,0.8,0.5,1.2,11.113,554
2022-09-17T00:00:00.000Z,0.1,13.5,2.1,0.8,2.7,1.321,560
2022-09-18T00:00:00.000Z,2.1,23.2,8.4,4.3,19.3,6.942,616
2022-09-19T00:00:00.000Z,2.7,24.4,11.25,5.5,18.8,6.316,640
2022-09-20T00:00:00.000Z,0.3,82.9,2.8,1.6,5.2,6.701,598
2022-09-21T00:00:00.000Z,0.4,62.3,3.55,2.15,4.8,3.586,604
2022-09-22T00:00:00.000Z,1.4,33.7,5.05,3.6,10.8,4.904,616
2022-09-23T00:00:00.000Z,0,7.1,0.3,0.1,1,1.136,443
2022-09-24T00:00:00.000Z,0,5.2,0.5,0.3,0.7,0.73,542
2022-09-25T00:00:00.000Z,2.2,10.9,5,3.9,5.8,1.439,614
2022-09-26T00:00:00.000Z,1.6,10.8,6.4,4.9,7.6,2.127,623
2022-09-27T00:00:00.000Z,1.1,17.9,5.55,2.5,9.1,3.414,608
2022-09-28T00:00:00.000Z,0.3,6.6,2.8,1.1,3.7,1.389,610
2022-09-29T00:00:00.000Z,0.8,6.4,2.5,1.8,3.2,0.927,591
2022-09-30T00:00:00.000Z,1.5,9.6,3.5,2.29,4.2,1.328,634
2022-10-01T00:00:00.000Z,1.6,13.6,6.7,5.15,8.8,2.502,645
2022-10-02T00:00:00.000Z,0.1,11.9,2.7,0.6,4.8,2.389,605
2022-10-03T00:00:00.000Z,0.1,3.7,0.7,0.5,1.1,0.614,559
2022-10-04T00:00:00.000Z,0,6.5,1.6,0.8,2.4,0.999,602
2022-10-05T00:00:00.000Z,0.2,4.4,2,1.4,2.5,0.751,633
2022-10-06T00:00:00.000Z,0.1,5.4,2.2,1.7,2.8,0.856,395
2022-10-07T00:00:00.000Z,4.5,10.9,6,5.5,6.8,1.143,191
2022-10-08T00:00:00.000Z,0,14.5,1.7,0.4,2.6,2.885,579
2022-10-09T00:00:00.000Z,1.6,8,2.9,2.4,3.4,0.786,608
2022-10-10T00:00:00.000Z,3.1,20.3,8.3,6.3,11.6,4.133,631
2022-10-11T00:00:00.000Z,2.1,35.1,12,4.55,21.3,9.752,621
2022-10-12T00:00:00.000Z,6.5,17,10.3,8.5,13.5,2.797,631
2022-10-13T00:00:00.000Z,4,26.1,12.1,7.8,14.1,3.748,631
2022-10-14T00:00:00.000Z,0,30.2,3.2,1.9,5.9,6.233,615
2022-10-15T00:00:00.000Z,2.1,11.9,4,3.5,4.5,1.62,568
2022-10-16T00:00:00.000Z,9.4,25,14.2,12.2,17.45,3.527,636
2022-10-17T00:00:00.000Z,6.8,40.8,26.05,20,29.8,7.557,642
2022-10-18T00:00:00.000Z,4,18.9,9.19,6.9,12.9,3.499,454
2022-10-21T00:00:00.000Z,3.4,11.8,6.1,5,7.2,1.526,607
2022-10-22T00:00:00.000Z,5.2,18.8,9.6,7.3,13.2,3.471,637
2022-10-23T00:00:00.000Z,8.2,31.7,21.2,12.8,25.3,6.537,644
2022-10-24T00:00:00.000Z,2.2,20.8,5.2,4.5,7.2,2.835,637
2022-10-25T00:00:00.000Z,0.1,13.1,5.5,4.59,6.5,1.918,645
2022-10-26T00:00:00.000Z,0.1,35.1,2,1.1,4.2,3.784,608
2022-10-27T00:00:00.000Z,0,17.6,7,1,8.4,4.47,605
2022-10-28T00:00:00.000Z,0.1,8,1.3,0.95,1.6,0.79,592
2022-10-29T00:00:00.000Z,0.3,19.3,6.2,1.6,9.5,4.523,615
2022-10-30T00:00:00.000Z,0.6,40.8,17.95,8.8,22.7,9.281,622
2022-10-31T00:00:00.000Z,1.2,19.9,9,3,12.3,5.157,635
2022-11-01T00:00:00.000Z,3.5,63.8,9.3,6.4,10.75,3.675,645
2022-11-02T00:00:00.000Z,4.6,42.9,10.8,8.5,13.05,4.374,657
2022-11-03T00:00:00.000Z,4,50,16.6,7.45,23.6,10.69,613
2022-11-04T00:00:00.000Z,2,12,5.1,3.2,6.2,2.451,642
2022-11-05T00:00:00.000Z,1,9.4,2.3,1.9,2.9,0.892,611
2022-11-06T00:00:00.000Z,0.8,40.8,2.5,2,2.9,1.666,613
2022-11-07T00:00:00.000Z,0.8,10.8,2.8,2.3,3.8,1.38,612
2022-11-08T00:00:00.000Z,0.1,5,1.5,0.9,2,0.683,585
2022-11-09T00:00:00.000Z,0.2,5.1,1.7,1.2,2.2,0.908,606
2022-11-10T00:00:00.000Z,1.1,7.3,3.1,2.5,3.7,1.106,615
2022-11-11T00:00:00.000Z,0.9,7.2,2.8,2.1,4,1.221,608
2022-11-12T00:00:00.000Z,0,6.6,2,1.2,3.2,1.476,528
2022-11-13T00:00:00.000Z,3.4,8.6,4.9,4.4,5.5,0.895,608
2022-11-14T00:00:00.000Z,0,4.4,0.6,0.4,0.9,0.703,575
2022-11-15T00:00:00.000Z,1.6,13.9,5.2,3.3,6.3,2.31,625
2022-11-16T00:00:00.000Z,0,10.5,2.9,1.7,6.1,2.922,621
2022-11-17T00:00:00.000Z,1.3,15.9,7.4,4.59,9.44,3.493,605
2022-11-18T00:00:00.000Z,0.7,10.6,4.09,2.5,6.8,2.532,607
2022-11-19T00:00:00.000Z,5.6,27.9,14.7,11.5,20.8,6.004,640
2022-11-20T00:00:00.000Z,0.3,21.3,14.35,2.35,18,7.291,624
2022-11-21T00:00:00.000Z,0,11.1,1.7,0.7,3.1,2.58,586
2022-11-22T00:00:00.000Z,4.8,16.7,8.7,7.4,9.7,1.929,637
2022-11-23T00:00:00.000Z,10.5,30,21,15.7,23.8,4.78,651
2022-11-24T00:00:00.000Z,5.4,27.1,10.1,8.3,13.2,4.608,627
2022-11-25T00:00:00.000Z,1.6,23.7,13,9.3,16.7,5.061,642
2022-11-26T00:00:00.000Z,0.1,4.6,1.2,0.5,1.8,0.984,588
2022-11-27T00:00:00.000Z,2.2,22.5,4.5,4,5.8,4.52,615
2022-11-28T00:00:00.000Z,0,10.2,0.6,0.2,1.4,1.77,517
2022-11-29T00:00:00.000Z,0.3,6.7,1.8,0.9,3.3,1.457,584
2022-11-30T00:00:00.000Z,0.5,15.8,2.7,2,4.8,2.96,618
2022-12-01T00:00:00.000Z,0,7.4,3.1,0.9,4.2,1.897,553
2022-12-02T00:00:00.000Z,1.1,45.4,3.7,2.7,5,2.435,616
2022-12-03T00:00:00.000Z,0.3,119.5,7.6,3.3,12.4,9.099,572
2022-12-04T00:00:00.000Z,0.3,5,1.1,0.9,1.5,0.933,590
2022-12-05T00:00:00.000Z,1.9,20.8,7.4,4.9,10.65,4.51,629
2022-12-06T00:00:00.000Z,1.8,13.7,4.2,3.1,6.9,2.663,625
2022-12-07T00:00:00.000Z,0.6,14.2,3.9,2.3,6.4,2.692,631
2022-12-08T00:00:00.000Z,0,12.3,2.4,0.5,5,3.025,564
2022-12-09T00:00:00.000Z,0.6,12.3,2.2,1.6,3.4,1.363,598
2022-12-10T00:00:00.000Z,1.6,8.6,3.4,2.6,4.4,1.176,602
2022-12-11T00:00:00.000Z,1.8,8.9,3.7,2.8,5.3,1.632,620
2022-12-12T00:00:00.000Z,1.3,10.4,4,3.2,6.8,2.156,650
2022-12-13T00:00:00.000Z,0.1,10.4,3,1.2,4.3,1.871,625
2022-12-14T00:00:00.000Z,0,5.5,1.7,1,2.5,1.029,613
2022-12-15T00:00:00.000Z,0.1,7.4,2.4,1.1,3.5,1.333,607
2022-12-16T00:00:00.000Z,0.1,5.2,1.8,1.1,2.6,0.966,646
2022-12-17T00:00:00.000Z,0,9.7,0.5,0.1,1.4,1.8,469
2022-12-18T00:00:00.000Z,3.9,13.2,8.2,5.9,9.4,2.283,595
2022-12-19T00:00:00.000Z,1,13.8,7.6,3.8,9.1,3.201,574
2022-12-20T00:00:00.000Z,1.9,7.8,4,3.2,4.5,1,578
2022-12-21T00:00:00.000Z,3.9,12.1,6.4,5.5,7.6,1.454,622
2022-12-22T00:00:00.000Z,0.8,37.9,15.6,3.7,18.35,7.887,637
2022-12-23T00:00:00.000Z,0.1,14,6.6,3.1,9.19,3.62,612
2022-12-24T00:00:00.000Z,2.4,10.3,5.1,4.2,6.6,1.692,625
2022-12-25T00:00:00.000Z,5.1,43.9,7.7,6.9,8.5,2.023,656
2022-12-26T00:00:00.000Z,2,16.2,5.8,4.8,12,3.918,621
2022-12-27T00:00:00.000Z,5.7,14.1,10.6,8.85,11.6,1.884,620
2022-12-28T00:00:00.000Z,10.4,33.8,21.7,20,24.3,3.413,648
2022-12-29T00:00:00.000Z,10.9,41.5,21,18.89,28,6.465,637
2022-12-30T00:00:00.000Z,7.9,35.7,29.6,21.8,31.85,7.236,632
2022-12-31T00:00:00.000Z,4.1,54.7,17.2,12.5,27.7,8.552,643
2023-01-01T00:00:00.000Z,0,62.5,1.9,0.8,2.9,5.075,620
