date,min,max,median,q1,q3,stdev,count
2022-11-24T00:00:00.000Z,5.5,26.2,10.8,8.6,14.9,4.847,670
2022-11-25T00:00:00.000Z,1.8,25.7,13.6,11.1,17.5,4.488,657
2022-11-26T00:00:00.000Z,0,16.6,1.6,0.5,2.4,2.055,585
2022-11-27T00:00:00.000Z,3,26,5.3,4.4,7.5,5.019,615
2022-11-28T00:00:00.000Z,0,12.5,0.8,0.3,1.8,2.103,539
2022-11-29T00:00:00.000Z,0.3,8.2,2,0.9,3.8,1.735,605
2022-11-30T00:00:00.000Z,1.4,15.9,3,2.2,5.09,2.755,610
2022-12-01T00:00:00.000Z,0.1,6,2.7,1,3.8,1.59,559
2022-12-02T00:00:00.000Z,0.8,9.6,3.4,2.7,5.25,1.705,628
2022-12-03T00:00:00.000Z,0.7,28.9,7.3,4.3,12.2,4.368,647
2022-12-04T00:00:00.000Z,0.4,11.2,1.3,1,1.7,1.352,594
2022-12-05T00:00:00.000Z,3.1,18.3,6.9,5.2,9.2,3.068,652
2022-12-06T00:00:00.000Z,1.7,19.2,4.7,3.5,6.7,2.482,654
2022-12-07T00:00:00.000Z,1.2,19.3,4,2.9,5,1.793,651
2022-12-08T00:00:00.000Z,0,15.8,2.4,0.8,5.7,3.433,559
2022-12-09T00:00:00.000Z,0.5,7.9,2.6,1.7,4.1,1.541,609
2022-12-10T00:00:00.000Z,1.5,13.8,3.3,2.4,4.6,1.712,620
2022-12-11T00:00:00.000Z,1.3,21.1,3.8,2.5,5.6,2.586,649
2022-12-12T00:00:00.000Z,1.1,13.4,4.1,2.7,7,2.63,628
2022-12-13T00:00:00.000Z,0,7.5,2.6,1.4,4.2,1.757,605
2022-12-14T00:00:00.000Z,0,5.7,1.3,0.8,2.4,0.964,572
2022-12-15T00:00:00.000Z,0.3,6.7,2.6,1.14,3.4,1.218,632
2022-12-16T00:00:00.000Z,0.2,24.2,1.9,1.1,2.6,2.655,615
2022-12-17T00:00:00.000Z,0,15.5,0.7,0.2,1.3,2.439,501
2022-12-18T00:00:00.000Z,4.3,13.4,8.2,6.2,9.7,2.082,653
2022-12-19T00:00:00.000Z,1.5,13.8,7.4,4.1,8.7,2.956,631
2022-12-20T00:00:00.000Z,1.7,6.1,4,2.9,4.4,0.922,565
2022-12-21T00:00:00.000Z,3.7,15.7,6.2,5,8.5,2.06,627
2022-12-22T00:00:00.000Z,1.1,29.3,13.8,4.2,16.9,6.402,615
2022-12-23T00:00:00.000Z,0.7,22.4,5.35,3.2,8.4,3.073,630
2022-12-24T00:00:00.000Z,2.3,44.2,5.5,4.4,7.1,3.244,638
2022-12-25T00:00:00.000Z,5.3,17.1,8.5,7.4,9.4,1.998,634
2022-12-26T00:00:00.000Z,2.6,18.9,5.7,4.9,13.4,4.585,627
2022-12-27T00:00:00.000Z,6.2,17.5,11.4,9.8,12.7,1.926,624
2022-12-28T00:00:00.000Z,12.7,34.3,21.8,19.6,23.7,4.009,664
2022-12-29T00:00:00.000Z,12.9,36.3,23.1,20.3,29.2,5.336,647
