date,min,max,median,q1,q3,stdev,count
2022-04-18T00:00:00.000Z,0,8,0.5,0.3,0.9,0.659,526
2022-04-19T00:00:00.000Z,0,6,1.6,1.05,2.5,1.187,480
2022-04-20T00:00:00.000Z,0,3.5,0.8,0.2,1.5,0.847,414
2022-04-21T00:00:00.000Z,0.7,8.4,1.8,1.4,2.2,0.761,530
2022-04-22T00:00:00.000Z,0.1,17.7,1.9,0.9,3.1,1.858,535
2022-04-23T00:00:00.000Z,0.6,6.7,1.5,1,2.3,1.296,529
2022-04-24T00:00:00.000Z,0.8,30,2.4,1.5,4.3,2.736,537
2022-04-25T00:00:00.000Z,0.8,9.7,4.95,1.8,6.2,2.356,556
2022-04-26T00:00:00.000Z,0.7,8.7,2,1.4,3.5,1.316,540
2022-04-27T00:00:00.000Z,0,14.6,4.3,2.8,7.7,3.48,499
2022-04-28T00:00:00.000Z,0,3.3,1.1,0.2,1.6,0.828,291
2022-04-29T00:00:00.000Z,0.3,3,1.2,0.9,1.5,0.459,520
2022-04-30T00:00:00.000Z,0.4,4.5,1.4,1.2,1.8,0.679,497
2022-05-01T00:00:00.000Z,0.3,16.6,4.09,3.2,5.2,1.809,547
2022-05-02T00:00:00.000Z,1.4,9.6,3.9,3.4,5.5,1.667,546
2022-05-03T00:00:00.000Z,0.7,14.5,1.9,1.4,2.5,1.715,523
2022-05-04T00:00:00.000Z,0.6,21,3.1,1.5,9.8,4.678,557
2022-05-05T00:00:00.000Z,0.9,13.7,2.4,1.8,3.65,3.175,549
2022-05-06T00:00:00.000Z,2.2,7,3.8,3.3,4.59,0.882,563
2022-05-07T00:00:00.000Z,1.1,8.9,2.9,2,5,1.982,553
2022-05-08T00:00:00.000Z,0.9,19.6,1.8,1.5,2.1,0.98,516
2022-05-09T00:00:00.000Z,1.2,29.3,2.4,2.1,2.9,4.635,556
2022-05-10T00:00:00.000Z,1.6,19.2,3.25,2.6,4.9,2.872,576
2022-05-11T00:00:00.000Z,0.6,38.3,3.3,2.9,6.4,7.14,571
2022-05-12T00:00:00.000Z,0.2,14.8,3.6,2.3,5,2.478,558
2022-05-13T00:00:00.000Z,0,19.3,7.9,6.2,10.9,3.804,575
2022-05-14T00:00:00.000Z,0.1,23.9,2.2,1.7,2.6,2.367,558
2022-05-15T00:00:00.000Z,0,12.1,1.9,1.1,2.7,1.083,533
2022-05-16T00:00:00.000Z,1.7,11.3,6.15,3.4,8.44,2.688,556
2022-05-17T00:00:00.000Z,0,18.4,2,1,8.6,6.25,531
2022-05-18T00:00:00.000Z,0.2,4.4,1.9,0.7,2.9,1.15,534
2022-05-19T00:00:00.000Z,1.5,19.4,4.4,3.1,5.5,3.156,566
2022-05-20T00:00:00.000Z,1.3,18.6,8.19,4.6,10,3.532,587
2022-05-21T00:00:00.000Z,6.4,26.8,14.7,11.7,19.7,5.202,590
2022-05-22T00:00:00.000Z,9,31.5,21.5,19,27.05,4.636,597
2022-05-23T00:00:00.000Z,0,25.5,1.1,0.6,7.3,5.946,546
2022-05-24T00:00:00.000Z,0.1,4.3,1.7,1,2.2,0.82,523
2022-05-25T00:00:00.000Z,0.7,34.7,1.6,1.3,2,2.114,544
2022-05-26T00:00:00.000Z,0.5,4,1.2,1,1.5,0.419,529
2022-05-27T00:00:00.000Z,1.3,2.9,2,1.8,2.2,0.282,73
2022-05-28T00:00:00.000Z,0.3,9,2.7,1.5,3.6,1.967,439
2022-05-29T00:00:00.000Z,0.6,6.4,2.4,1.6,2.9,1.077,589
2022-05-30T00:00:00.000Z,3.1,142,7.1,5.3,8.4,8.862,603
2022-05-31T00:00:00.000Z,0.2,17.8,10.05,2.3,13.8,5.871,620
2022-06-01T00:00:00.000Z,0.7,7.9,2.2,1.6,3.5,1.552,577
2022-06-02T00:00:00.000Z,0.3,18.2,3.6,2,6.05,3.732,600
2022-06-03T00:00:00.000Z,1.4,10.6,4.4,3.6,5.3,1.353,610
2022-06-04T00:00:00.000Z,0.5,9.8,3.85,2.2,5.6,2.025,558
2022-06-05T00:00:00.000Z,0,10.6,0.7,0.3,1.55,3.163,536
2022-06-06T00:00:00.000Z,1,15.6,3.9,3.2,4.9,1.532,561
2022-06-07T00:00:00.000Z,1,6,2.8,2,4.3,1.364,594
2022-06-08T00:00:00.000Z,0.2,10.7,1.75,0.9,4,1.92,576
2022-06-09T00:00:00.000Z,0.2,13.6,6,3.6,7.5,2.964,595
2022-06-10T00:00:00.000Z,0,5.8,1.9,1.2,3,1.306,578
2022-06-11T00:00:00.000Z,1.1,18,2.5,2,2.9,0.987,612
2022-06-12T00:00:00.000Z,3.1,15.7,8.1,6.8,9.4,1.98,606
2022-06-13T00:00:00.000Z,2.5,23.5,6.4,5,7.3,1.974,609
2022-06-14T00:00:00.000Z,1.7,5.6,3.8,3.2,4.2,0.78,603
2022-06-15T00:00:00.000Z,0.2,5.5,2,1.5,3.65,1.31,569
2022-06-16T00:00:00.000Z,0.4,6,3.2,2.7,3.8,0.878,592
2022-06-17T00:00:00.000Z,1.7,12.5,5.7,2.8,9,3.236,525
2022-06-18T00:00:00.000Z,0,3.9,1.7,0.4,2.8,1.189,476
2022-06-19T00:00:00.000Z,0,16.6,1.9,1.3,2.29,1.419,486
2022-06-20T00:00:00.000Z,1.4,8.6,3.2,2.6,4.6,1.142,622
2022-06-21T00:00:00.000Z,1.6,7.8,3.9,2.9,4.9,1.186,601
2022-06-22T00:00:00.000Z,1.2,9.7,3.4,2.4,4.5,1.7,602
2022-06-23T00:00:00.000Z,2.4,11,5,3.7,6.5,1.938,589
2022-06-24T00:00:00.000Z,2.9,11,4.95,4.3,5.9,1.813,604
2022-06-25T00:00:00.000Z,7.7,131.8,10.4,9.3,11.4,8.565,618
2022-06-26T00:00:00.000Z,9.1,24.4,15.7,12.8,17.5,2.933,626
2022-06-27T00:00:00.000Z,0.7,46.3,5.2,2.29,8.9,5.566,605
2022-06-28T00:00:00.000Z,0.6,10.7,2.6,1.8,3.7,1.737,586
2022-06-29T00:00:00.000Z,1.1,9.6,5.8,2.6,6.5,2.119,573
2022-06-30T00:00:00.000Z,2.3,7.7,4,3.4,5,1.087,593
2022-07-01T00:00:00.000Z,3.8,21.3,12.6,8.75,16.35,4.498,633
2022-07-02T00:00:00.000Z,3.2,22.9,10.3,6.45,13.9,4.684,629
2022-07-03T00:00:00.000Z,0.6,9.5,5.8,2.5,7.55,2.524,577
2022-07-04T00:00:00.000Z,1.6,281.8,3.7,3,6.2,14.544,591
2022-07-05T00:00:00.000Z,3.1,31.3,8.4,7.1,11.7,5.655,622
2022-07-06T00:00:00.000Z,0.5,14.4,4.3,2.6,6.1,3.464,603
2022-07-07T00:00:00.000Z,2.5,9.5,6.5,4.4,7.3,1.635,415
2022-07-08T00:00:00.000Z,2.2,9.8,4.3,3.5,5.7,1.532,568
2022-07-09T00:00:00.000Z,1.9,35.4,5.7,3.8,7,3.4,613
2022-07-10T00:00:00.000Z,0.2,9.6,2.2,1.1,5.7,2.5,558
2022-07-11T00:00:00.000Z,1.5,10.4,6.4,5.5,7.7,1.678,610
2022-07-12T00:00:00.000Z,2,11.8,5,3.2,8.2,2.611,579
2022-07-13T00:00:00.000Z,4.7,11.6,7.3,6.6,8.3,1.344,619
2022-07-14T00:00:00.000Z,6,37.9,9.8,7.95,12.1,2.767,604
2022-07-15T00:00:00.000Z,2.6,19.2,6.2,5,7.8,3.401,602
2022-07-16T00:00:00.000Z,5,12.2,8.4,6.9,9.4,1.403,632
2022-07-17T00:00:00.000Z,5,19.9,13.8,8.5,15.9,4.208,640
2022-07-18T00:00:00.000Z,6,22.5,11.4,9.1,15.75,4.335,608
2022-07-19T00:00:00.000Z,0,14.6,3.4,1.85,7.1,4.561,600
2022-07-20T00:00:00.000Z,8.2,21.2,15.1,12.45,16.5,2.73,616
2022-07-21T00:00:00.000Z,12.4,81.3,19.25,15.5,21.1,4.48,624
2022-07-22T00:00:00.000Z,7.2,18.9,12.6,10.1,15.2,2.855,639
2022-07-23T00:00:00.000Z,5.6,36.8,14,11.1,15.15,2.729,625
2022-07-24T00:00:00.000Z,4.8,19.9,12.9,9.4,15.4,3.735,626
2022-07-25T00:00:00.000Z,10.8,24.5,16,14.3,20.35,3.374,633
2022-07-26T00:00:00.000Z,1,9.2,3,2.2,4.09,1.628,583
2022-07-27T00:00:00.000Z,1.1,8.5,2.8,2.3,3.3,1.189,589
2022-07-28T00:00:00.000Z,4.9,50.2,8.5,7,13.4,4.373,606
2022-07-29T00:00:00.000Z,4.8,10.9,7.7,6.5,8.9,1.397,639
2022-07-30T00:00:00.000Z,0.6,235.7,6.2,2.9,11,15.618,627
2022-07-31T00:00:00.000Z,0.9,12.8,2.8,2.4,3.1,1.203,597
2022-08-01T00:00:00.000Z,2.9,7.8,5.4,4.6,6.1,1.014,544
2022-08-02T00:00:00.000Z,3.1,15.2,9.3,6.8,11.5,3.129,595
2022-08-03T00:00:00.000Z,2.1,11.2,4.5,3.4,6,2.413,597
2022-08-04T00:00:00.000Z,5.2,15.1,9.2,8.3,10.7,2.115,621
2022-08-05T00:00:00.000Z,1.2,18.6,12.6,7.9,14.8,4.295,630
2022-08-06T00:00:00.000Z,4.4,22.7,10.2,7.9,14.8,3.935,636
2022-08-07T00:00:00.000Z,1.4,20,6,5.2,7.5,1.711,631
2022-08-08T00:00:00.000Z,1.3,9,4.4,3.4,7.1,1.954,637
2022-08-09T00:00:00.000Z,1.7,13.5,6.3,4.1,9.6,3.211,633
2022-08-10T00:00:00.000Z,2.2,13.7,3.6,3.1,4.8,2.027,602
2022-08-11T00:00:00.000Z,2.7,11.4,6.2,4.5,9,2.435,624
2022-08-12T00:00:00.000Z,0.8,8.7,4.1,3.4,5.4,2.054,590
2022-08-13T00:00:00.000Z,1,8,2.4,2.1,2.7,0.697,603
2022-08-14T00:00:00.000Z,0.5,20.7,3.6,1.9,4.4,1.949,595
2022-08-15T00:00:00.000Z,2.2,8.3,3.9,3.2,5.09,1.314,596
2022-08-16T00:00:00.000Z,2,11,4.2,3.5,5.4,1.201,595
2022-08-17T00:00:00.000Z,2.9,29.2,7.6,5.5,9.85,4.978,597
2022-08-18T00:00:00.000Z,1.9,8.6,4.2,3.1,5,1.237,604
2022-08-19T00:00:00.000Z,4.6,10.2,7.2,6.6,7.7,0.873,635
2022-08-20T00:00:00.000Z,8.1,20.6,11.9,11.25,13.55,2.489,608
2022-08-21T00:00:00.000Z,5.6,19.4,12.7,7.6,14.6,3.638,640
2022-08-22T00:00:00.000Z,4,17.8,9.8,8.3,10.9,2.037,626
2022-08-23T00:00:00.000Z,0,9.8,4,2,5.1,2.156,600
2022-08-24T00:00:00.000Z,2.1,66.6,4.6,3.4,6.9,4.378,627
2022-08-25T00:00:00.000Z,5.5,14.8,9,7.4,11,2.276,623
2022-08-26T00:00:00.000Z,1.4,16.3,10.9,9.5,12.9,3.122,625
2022-08-27T00:00:00.000Z,6.5,14.9,9.8,8.6,10.8,1.516,621
2022-08-28T00:00:00.000Z,3.5,38.5,6.3,5.3,9.4,2.792,642
2022-08-29T00:00:00.000Z,2.1,15.4,8.6,3.6,12,4.074,601
2022-08-30T00:00:00.000Z,0.7,13.2,10.5,9.5,11.7,2.843,607
2022-08-31T00:00:00.000Z,0.3,21.7,1.5,0.9,3.8,2.396,590
2022-09-01T00:00:00.000Z,0.4,9.8,2.9,1.4,4.1,1.639,569
2022-09-02T00:00:00.000Z,0,3.3,0.9,0.5,1.4,0.684,518
2022-09-03T00:00:00.000Z,0.6,9.8,2.1,1.6,2.9,1.174,593
2022-09-04T00:00:00.000Z,0.7,12.4,1.8,1.4,7.2,3.005,602
2022-09-05T00:00:00.000Z,1.6,8.2,4.34,3.6,5,1.274,590
2022-09-06T00:00:00.000Z,1.4,9.2,3,2.5,3.7,0.946,613
2022-09-07T00:00:00.000Z,0.9,27.7,3,1.8,3.9,1.589,605
2022-09-08T00:00:00.000Z,0.9,8.3,2.9,2.3,3.4,0.904,577
2022-09-09T00:00:00.000Z,1.9,21.3,4,3.4,4.6,2.029,622
2022-09-10T00:00:00.000Z,8,24.8,10.3,9.7,11.8,2.959,601
2022-09-11T00:00:00.000Z,7.3,55.7,14.3,11.4,15.7,3.4,620
2022-09-12T00:00:00.000Z,1.9,10.4,4.3,3.5,5.6,1.639,561
2022-09-13T00:00:00.000Z,1.2,10.3,6.2,5.3,6.9,1.737,614
2022-09-14T00:00:00.000Z,0.3,16.4,4,2.2,5.6,2.137,575
2022-09-15T00:00:00.000Z,0,12.7,3.4,0.2,9.3,4.477,516
2022-09-16T00:00:00.000Z,0,2.7,0.5,0.3,0.8,0.413,524
2022-09-17T00:00:00.000Z,0.2,4.3,1.55,0.8,2,0.706,560
2022-09-18T00:00:00.000Z,1.4,26.9,5.5,2.8,15.1,5.962,607
2022-09-19T00:00:00.000Z,2.2,50.2,9.44,4.6,13.8,5.056,626
2022-09-20T00:00:00.000Z,0,25,3.9,0.6,7.9,3.911,583
2022-09-21T00:00:00.000Z,0.1,7.1,2.9,1.5,3.7,1.339,580
2022-09-22T00:00:00.000Z,0.4,20.4,2.7,1.8,6.45,3.402,604
2022-09-23T00:00:00.000Z,0,4.9,0.3,0.1,1,0.984,347
2022-09-24T00:00:00.000Z,0,9.4,0.3,0.1,0.7,0.973,544
2022-09-25T00:00:00.000Z,1.3,8.6,3.5,3.1,4,0.925,613
2022-09-26T00:00:00.000Z,1,7.3,4.8,3.55,5.5,1.386,609
2022-09-27T00:00:00.000Z,0.7,7.1,4.4,2.4,5.8,1.805,590
2022-09-28T00:00:00.000Z,0.1,4.3,2.2,0.8,2.6,0.95,577
2022-09-29T00:00:00.000Z,0.6,5.2,1.7,1.4,2.2,0.754,566
2022-09-30T00:00:00.000Z,1.5,11.6,2.5,2.29,2.8,0.794,566
2022-10-01T00:00:00.000Z,1.8,10.9,6.3,5.2,7.3,1.461,620
2022-10-02T00:00:00.000Z,0,28.6,2.1,0.5,3.7,2.262,595
2022-10-03T00:00:00.000Z,0,6.9,0.4,0.2,0.8,0.777,510
2022-10-04T00:00:00.000Z,0,246.3,1,0.4,13.8,20.441,584
2022-10-05T00:00:00.000Z,0.1,63,1.3,0.8,4.8,7.419,606
2022-10-06T00:00:00.000Z,0.1,8.3,1.8,1.2,3.5,1.696,587
2022-10-07T00:00:00.000Z,3.3,9.1,5.5,5,6,0.854,608
2022-10-08T00:00:00.000Z,0,12.3,0.9,0.2,1.9,2.336,505
2022-10-09T00:00:00.000Z,1.1,16.6,2,1.7,2.2,1.259,562
2022-10-10T00:00:00.000Z,2.6,24.6,6.8,5.3,7.8,2.168,623
2022-10-11T00:00:00.000Z,1.3,191.7,11.6,3.9,13.1,11.633,602
2022-10-12T00:00:00.000Z,5.5,54.3,8,6.9,9.3,4.639,626
2022-10-13T00:00:00.000Z,1.9,12.9,8.1,5,9.2,2.628,606
2022-10-14T00:00:00.000Z,0,5.2,1,0.5,1.4,0.862,541
2022-10-15T00:00:00.000Z,0.5,18.2,2.6,2.3,3.4,2.361,571
2022-10-16T00:00:00.000Z,6.5,22.9,10.9,8.9,11.9,3.092,615
2022-10-17T00:00:00.000Z,10,50.8,15.4,13.4,21.5,5.69,634
2022-10-18T00:00:00.000Z,1.6,12.4,5.3,4.1,7.3,2.52,438
2022-10-21T00:00:00.000Z,2.2,11,3.9,3.4,4.59,0.951,584
2022-10-22T00:00:00.000Z,3.9,27.6,8.2,5.7,9.9,3.13,635
2022-10-23T00:00:00.000Z,7.3,32.8,15.5,10.6,17.64,4.313,640
2022-10-24T00:00:00.000Z,2.4,14.8,4.9,4.1,6.3,1.929,611
2022-10-25T00:00:00.000Z,0.4,17.7,4.5,3.4,6.8,3.285,621
2022-10-26T00:00:00.000Z,0.5,9.8,2.4,1.8,3.2,1.631,596
2022-10-27T00:00:00.000Z,0,23,5.1,0.6,5.8,3.672,571
2022-10-28T00:00:00.000Z,0.3,11.7,0.8,0.7,1,0.67,580
2022-10-29T00:00:00.000Z,0.5,33.6,7,2.9,9,4.057,606
2022-10-30T00:00:00.000Z,1,107.2,14.2,7.8,16.05,10.514,617
2022-10-31T00:00:00.000Z,0.7,12.2,4.9,2,6.5,2.377,592
2022-11-01T00:00:00.000Z,2.2,10.5,6.4,4.3,7.4,1.941,614
2022-11-02T00:00:00.000Z,2.4,23.9,7.3,4.84,8.69,3.987,629
2022-11-03T00:00:00.000Z,2.5,25.6,8.5,5.2,13.85,6.062,581
2022-11-04T00:00:00.000Z,0.8,8.7,3.8,2,4.5,1.797,610
2022-11-05T00:00:00.000Z,0.3,16.2,1.1,0.9,1.3,0.995,592
2022-11-06T00:00:00.000Z,0.2,3.2,1.3,1,1.5,0.432,610
2022-11-07T00:00:00.000Z,0.1,16.7,1.3,0.9,2,1.272,594
2022-11-08T00:00:00.000Z,0,4.2,0.8,0.4,1.2,0.453,541
2022-11-09T00:00:00.000Z,0.2,12.8,1.1,0.7,1.5,1.024,566
2022-11-10T00:00:00.000Z,0.6,6.5,1.9,1.6,2.3,0.94,598
2022-11-11T00:00:00.000Z,0.2,3.8,1.6,1,2.5,0.861,585
2022-11-12T00:00:00.000Z,0,3.9,1.2,0.6,2.1,0.948,499
2022-11-13T00:00:00.000Z,0.8,6.9,3,2.7,3.4,0.693,598
2022-11-14T00:00:00.000Z,0,96.6,2.5,0.5,7.8,8.58,617
2022-11-15T00:00:00.000Z,0.3,7.8,2.7,1.2,3.4,1.322,579
2022-11-16T00:00:00.000Z,0,13,2,0.9,3.9,1.822,510
2022-11-17T00:00:00.000Z,0.5,9.1,4.2,2.4,5.4,2.08,586
2022-11-18T00:00:00.000Z,0,8.6,2.1,1.2,4.2,1.8,565
2022-11-19T00:00:00.000Z,3.1,32.8,9.3,7.3,12,3.559,632
2022-11-20T00:00:00.000Z,0,14.4,8.8,1.5,11.6,4.666,582
2022-11-21T00:00:00.000Z,0,8.5,0.7,0.3,1.6,1.626,411
2022-11-22T00:00:00.000Z,2.4,15.4,5.3,4.5,6.1,1.643,606
2022-11-23T00:00:00.000Z,5.1,43.6,13.9,11.3,15.4,3.998,651
2022-11-24T00:00:00.000Z,2.6,17.2,7.6,5.8,9,3.287,651
2022-11-25T00:00:00.000Z,0.4,16.4,9.1,5.7,12.2,3.671,631
2022-11-26T00:00:00.000Z,0,11.9,0.6,0.2,0.9,1.042,357
2022-11-27T00:00:00.000Z,1.6,21.8,2.9,2.5,4.2,3.675,578
2022-11-28T00:00:00.000Z,0,7.6,0.5,0.1,1.1,1.194,375
2022-11-29T00:00:00.000Z,0,4.6,0.8,0.2,1.8,1.035,542
2022-11-30T00:00:00.000Z,0.2,7.4,2.4,1.2,4.5,1.882,579
2022-12-01T00:00:00.000Z,0,3.1,1.5,0.4,2,0.882,442
2022-12-02T00:00:00.000Z,0,6.7,1.5,1.1,2.3,0.919,565
2022-12-03T00:00:00.000Z,0,9.6,3.4,1.9,6.8,2.818,598
