date,min,max,median,q1,q3,stdev,count
2022-04-15T00:00:00.000Z,0.8,22.6,5.25,2,9.3,4.282,586
2022-04-16T00:00:00.000Z,0.9,7.2,2,1.7,2.5,0.711,583
2022-04-17T00:00:00.000Z,0,7.8,1.5,0.8,2.2,0.929,568
2022-04-18T00:00:00.000Z,0.2,7.5,1.1,0.8,1.6,0.827,536
2022-04-19T00:00:00.000Z,0,15.9,2.5,1.5,4.1,3.273,544
2022-04-20T00:00:00.000Z,0,9.7,1.3,0.6,2.3,1.446,535
2022-04-21T00:00:00.000Z,0.9,13.9,2.2,1.8,2.9,1.536,550
2022-04-22T00:00:00.000Z,0.3,15.4,2.6,1.3,3.8,2.584,591
2022-04-23T00:00:00.000Z,0.7,12,2.3,1.8,3.2,1.77,575
2022-04-24T00:00:00.000Z,1,11.7,2.5,1.8,4,2.075,567
2022-04-25T00:00:00.000Z,0.6,18.3,6.6,1.7,8.6,3.801,587
2022-04-26T00:00:00.000Z,1.1,14.5,3.6,2.29,5.6,2.493,590
2022-04-27T00:00:00.000Z,0,19.5,6.1,3.25,8.9,4.411,589
2022-04-28T00:00:00.000Z,0,5.3,0.8,0.3,2,1.002,555
2022-04-29T00:00:00.000Z,0.6,9.1,2.4,1.7,2.9,0.894,577
2022-04-30T00:00:00.000Z,0.3,16.2,2.4,1.2,3.1,1.368,535
2022-05-01T00:00:00.000Z,0.9,33.6,5.7,3.3,7.4,2.676,571
2022-05-02T00:00:00.000Z,1.2,20,4.8,3.3,7.8,2.898,571
2022-05-03T00:00:00.000Z,0.7,8.8,2.3,1.7,2.8,0.873,564
2022-05-04T00:00:00.000Z,0.6,28.8,2.8,1.7,7.2,5.994,574
2022-05-05T00:00:00.000Z,1.7,21.4,4.1,3.1,6.4,4.671,598
2022-05-06T00:00:00.000Z,3.1,19.8,5.2,4.4,6.6,1.819,598
2022-05-07T00:00:00.000Z,2.2,14.6,5.1,3.4,8.4,2.748,583
2022-05-08T00:00:00.000Z,1.5,5.7,2.8,2.4,3.2,0.593,575
2022-05-09T00:00:00.000Z,2,13.6,3.9,3.1,5.15,2.234,569
2022-05-10T00:00:00.000Z,1.7,19.4,4.5,3.8,5.5,2.667,587
2022-05-11T00:00:00.000Z,2.1,44.6,5.6,4.7,6.9,8.818,591
2022-05-12T00:00:00.000Z,0.1,16.1,5.5,1.6,7.6,3.343,569
2022-05-13T00:00:00.000Z,0.2,18,8.2,4.1,10.9,4.227,579
2022-05-14T00:00:00.000Z,0.4,7.7,2.7,2,3.4,1.135,568
2022-05-15T00:00:00.000Z,0.2,8.4,2.2,1.4,3.7,1.757,518
2022-05-16T00:00:00.000Z,1.9,25.1,8.1,4.2,10.4,3.55,585
2022-05-17T00:00:00.000Z,0.3,31.1,2.7,1.4,12.6,8.746,557
2022-05-18T00:00:00.000Z,0.4,23.3,2.9,1.2,4.1,2.112,568
2022-05-19T00:00:00.000Z,2.9,71.8,6,5.2,7.4,6.549,591
2022-05-20T00:00:00.000Z,3.2,22.3,7.3,5.3,11.5,4.342,583
2022-05-21T00:00:00.000Z,10.2,33.7,18.9,14.5,25.2,6.22,549
2022-05-22T00:00:00.000Z,11.4,43.7,23.7,19.4,34.2,7.491,530
2022-05-31T00:00:00.000Z,0.9,5.4,2.6,1.5,4.05,1.305,153
2022-06-01T00:00:00.000Z,0.3,11.7,2.7,1.5,4.09,1.885,503
2022-06-02T00:00:00.000Z,0.5,18.3,4.1,1.7,7.55,3.965,408
2022-06-03T00:00:00.000Z,3,6.3,4.7,3.9,6,1.116,19
2022-06-04T00:00:00.000Z,4.4,16.9,7.2,6.4,8.69,1.759,264
2022-06-05T00:00:00.000Z,0,16.1,1,0.6,1.9,4.306,554
2022-06-06T00:00:00.000Z,1.2,19.5,4.59,3.15,6.65,2.681,620
2022-06-07T00:00:00.000Z,1.1,11.9,3.85,2.6,6.9,2.325,604
2022-06-08T00:00:00.000Z,0.4,19.6,4.9,2.4,5.8,2.914,368
2022-06-09T00:00:00.000Z,0.3,18.7,8.4,5.09,10.05,3.911,552
2022-06-10T00:00:00.000Z,0.5,15.2,3,1.8,4.3,1.744,614
2022-06-11T00:00:00.000Z,1.9,8.5,3.6,3.1,4.3,0.917,615
2022-06-12T00:00:00.000Z,5,19.2,10.5,9.3,12.4,2.741,629
2022-06-13T00:00:00.000Z,4.7,29.6,8.8,7.5,10.8,2.454,611
2022-06-14T00:00:00.000Z,2.5,14.3,5.7,4.9,6.4,1.335,617
2022-06-15T00:00:00.000Z,0.3,8.5,2.2,1.6,4.5,1.935,603
2022-06-16T00:00:00.000Z,0.7,17.2,4.4,3.5,5.7,1.807,637
2022-06-17T00:00:00.000Z,2.1,20.2,7.2,3.8,11.7,4.243,561
2022-06-18T00:00:00.000Z,0,7.4,1.6,0.5,3.45,1.811,577
2022-06-19T00:00:00.000Z,0,8.6,2.6,2.1,3.4,1.407,566
2022-06-20T00:00:00.000Z,1.8,18.1,4.7,3.5,7.7,2.543,640
2022-06-21T00:00:00.000Z,2.5,12,4.7,3.7,5.8,1.805,608
2022-06-22T00:00:00.000Z,1.6,8.6,3.3,2.6,5.09,1.7,610
2022-06-23T00:00:00.000Z,3.2,17.9,7.9,6,11.6,3.3,475
2022-06-24T00:00:00.000Z,6.7,18.3,9.4,8.8,10.19,1.314,284
2022-06-25T00:00:00.000Z,7.7,20.2,13.4,12.1,15.45,2.695,641
2022-06-26T00:00:00.000Z,12.8,31.6,23.5,18.1,27.6,5.197,642
2022-06-27T00:00:00.000Z,1.5,44.2,7.9,3.55,12.6,6.975,637
2022-06-28T00:00:00.000Z,1.5,12.3,3.4,2.8,4.9,2.165,619
2022-06-29T00:00:00.000Z,2.2,26.4,7.6,3.6,10.5,5.301,631
2022-06-30T00:00:00.000Z,3.7,17.1,6,5.4,7.6,1.847,583
2022-07-01T00:00:00.000Z,5.9,27.2,16.6,13.9,20.2,4.7,654
2022-07-02T00:00:00.000Z,5.3,32.8,13.1,8.6,18.8,6.493,646
2022-07-03T00:00:00.000Z,1.4,15,9.1,3.6,10.9,3.512,634
2022-07-04T00:00:00.000Z,2.3,26,4.9,4.1,7.85,3.138,608
2022-07-05T00:00:00.000Z,4.5,59.8,16.4,11.2,24.7,11.502,637
2022-07-06T00:00:00.000Z,0.9,20.4,6,3.9,9.1,5.043,610
2022-07-07T00:00:00.000Z,3.4,19.4,8.8,6.7,10.9,2.985,421
2022-07-08T00:00:00.000Z,2.7,14.6,6.9,5.5,8.3,1.879,589
2022-07-09T00:00:00.000Z,4.3,21.6,8.6,6.9,9.8,2.356,618
2022-07-10T00:00:00.000Z,0.4,15.9,2.4,1.4,9.1,4.14,600
2022-07-11T00:00:00.000Z,1.3,14.7,9.2,8.2,10.55,2.167,633
2022-07-12T00:00:00.000Z,3.1,16.4,6.2,4.9,9.3,2.772,623
2022-07-13T00:00:00.000Z,6.9,22.3,11.2,10.5,12.1,1.777,627
2022-07-14T00:00:00.000Z,9,28.7,16.1,13.5,18.6,3.374,621
2022-07-15T00:00:00.000Z,3,26.5,8.9,6.5,11.5,5.354,619
2022-07-16T00:00:00.000Z,6.3,16.9,11.6,8.7,13.6,2.563,636
2022-07-17T00:00:00.000Z,7.4,30.5,17.4,13.8,21.8,5.504,653
2022-07-18T00:00:00.000Z,8.6,37.1,18.1,15.3,23.9,5.304,630
2022-07-19T00:00:00.000Z,0.4,18.4,5.2,2.8,9.5,5.339,658
2022-07-20T00:00:00.000Z,8.6,34.2,21.7,19.6,25.7,5.342,636
2022-07-21T00:00:00.000Z,14.8,33.5,26,18.6,30.3,5.825,643
2022-07-22T00:00:00.000Z,10.7,35.1,17.6,15.1,20.6,4.046,663
2022-07-23T00:00:00.000Z,8,23.5,19.7,14.4,21,4,662
2022-07-24T00:00:00.000Z,5,28.1,17.8,12,22.2,5.937,639
2022-07-25T00:00:00.000Z,14.2,33.2,20.5,18.2,27.5,5.135,635
2022-07-26T00:00:00.000Z,1.6,24.5,4.8,3.5,6.3,2.933,600
2022-07-27T00:00:00.000Z,1.9,12.4,4.6,3.9,5.5,1.214,643
2022-07-28T00:00:00.000Z,5.3,26.6,12.1,9.5,17.1,4.857,642
2022-07-29T00:00:00.000Z,6.8,26.5,10.9,9.4,12.6,2.934,639
2022-07-30T00:00:00.000Z,0.8,20.4,5.1,1.9,15.65,6.703,637
2022-07-31T00:00:00.000Z,1.4,9.6,4,3.4,4.59,1.159,616
2022-08-01T00:00:00.000Z,2.8,26,7.6,6.5,8.6,2.025,567
2022-08-02T00:00:00.000Z,5.1,22.7,13.7,10.45,15.2,3.816,628
2022-08-03T00:00:00.000Z,3.8,16.8,7.3,6.2,9.3,3.319,626
2022-08-04T00:00:00.000Z,8,23.9,13.3,12,15,2.42,647
2022-08-05T00:00:00.000Z,5.2,32.1,18.64,10.3,22.9,6.754,654
2022-08-06T00:00:00.000Z,4.6,27.8,14.7,11.2,21.2,5.482,660
2022-08-07T00:00:00.000Z,3.9,13.5,8.4,7,9.9,2.04,646
2022-08-08T00:00:00.000Z,3.7,17.5,6.8,5.3,9,2.122,651
2022-08-09T00:00:00.000Z,2.9,22.4,10,6.4,13.5,4.078,646
2022-08-10T00:00:00.000Z,3.1,21.3,5.8,5.2,6.9,3.425,651
2022-08-11T00:00:00.000Z,3.3,28.9,12.7,7.6,15,3.931,644
2022-08-12T00:00:00.000Z,2.2,15.9,6.9,5,9.8,3.338,651
2022-08-13T00:00:00.000Z,2,18.5,3.8,3.35,4.4,1.572,633
2022-08-14T00:00:00.000Z,1.4,14.7,4.3,3.3,7.05,2.412,641
2022-08-15T00:00:00.000Z,2.5,24.5,7.2,5,9.2,2.662,634
2022-08-16T00:00:00.000Z,2.5,18.8,7.2,5.8,8.4,1.832,615
2022-08-17T00:00:00.000Z,4.9,33.8,10.7,8.5,12.7,3.902,628
2022-08-18T00:00:00.000Z,2.8,37.6,6.4,4.9,7.3,2.298,659
2022-08-19T00:00:00.000Z,6,17.2,10.8,9.7,11.8,1.708,639
2022-08-20T00:00:00.000Z,11.1,32.6,17.7,16.1,22.5,4.696,653
2022-08-21T00:00:00.000Z,6.6,30.7,17.6,9.6,22.6,7.041,653
2022-08-22T00:00:00.000Z,7.6,23,15.2,12.4,17.7,3.435,641
2022-08-23T00:00:00.000Z,1.2,44,4.8,3.5,8.6,4.595,649
2022-08-24T00:00:00.000Z,4.2,21.5,9.5,6.2,12.9,4.2,625
2022-08-25T00:00:00.000Z,9.1,27.4,13.1,11.5,16,3.933,629
2022-08-26T00:00:00.000Z,1.8,29.6,16.39,14.3,18.6,4.774,628
2022-08-27T00:00:00.000Z,9.8,22.3,15.2,13.1,17,2.631,659
2022-08-28T00:00:00.000Z,4,16.6,8.44,7.3,13.7,3.431,630
2022-08-29T00:00:00.000Z,4,25.4,12.8,5.6,15.2,4.806,651
2022-08-30T00:00:00.000Z,1.3,21.6,15.8,11.1,18.1,4.991,638
2022-08-31T00:00:00.000Z,0.7,25.6,3.9,1.9,8,3.428,611
2022-09-01T00:00:00.000Z,0.8,46.2,5,2.4,6.3,2.959,615
2022-09-02T00:00:00.000Z,0,3.7,0.8,0.6,1.3,0.598,594
2022-09-03T00:00:00.000Z,0.8,9.6,3,2.1,4.55,1.949,597
2022-09-04T00:00:00.000Z,1,13.6,4.1,2.5,7.6,2.972,575
2022-09-05T00:00:00.000Z,2.4,15.8,6.7,5.8,7.9,2.646,625
2022-09-06T00:00:00.000Z,1.8,10.1,4.4,3.5,5.1,1.205,618
2022-09-07T00:00:00.000Z,0.7,14.1,4,2.3,5.4,2.053,632
2022-09-08T00:00:00.000Z,1.4,18.5,3.8,2.8,4.9,1.409,568
2022-09-09T00:00:00.000Z,1.8,24.4,5.9,4.7,7.8,2.667,460
2022-09-10T00:00:00.000Z,8.9,145.7,14.7,13.8,16.2,9.297,404
2022-09-11T00:00:00.000Z,10,25.3,17.5,14.7,20.7,3.533,453
2022-09-12T00:00:00.000Z,2.8,19.6,7.4,6,10,2.485,462
2022-09-13T00:00:00.000Z,2.2,24.9,10.3,8.6,11.3,3.013,595
2022-09-14T00:00:00.000Z,1.4,17.3,5.5,3.3,8.9,3.19,635
2022-09-15T00:00:00.000Z,0.1,24.9,2.8,0.8,14.6,6.958,598
2022-09-16T00:00:00.000Z,0.3,5.1,1.2,0.9,1.6,0.703,357
2022-09-17T00:00:00.000Z,0.7,3.1,0.9,0.7,3.1,1.087,3
2022-09-18T00:00:00.000Z,4,20.1,9.8,8.6,13,3.696,13
2022-09-19T00:00:00.000Z,3.2,24.9,8.44,5.35,12.25,3.965,260
2022-09-20T00:00:00.000Z,0.3,21.6,3.1,1.8,5,4.52,618
2022-09-21T00:00:00.000Z,1.3,33.4,4.59,3.1,7.5,2.87,619
2022-09-22T00:00:00.000Z,1.2,22.9,5.7,3.55,10.95,4.912,636
2022-09-23T00:00:00.000Z,0,10.4,0.5,0.3,1,1.489,571
2022-09-24T00:00:00.000Z,0.1,11.5,0.6,0.4,0.9,1.102,570
2022-09-25T00:00:00.000Z,2.5,10.2,6.1,4.7,6.7,1.434,636
2022-09-26T00:00:00.000Z,1.4,13.8,7.8,5,9.5,2.887,627
2022-09-27T00:00:00.000Z,0.8,23.1,8,4.3,10.6,3.845,623
2022-09-28T00:00:00.000Z,0.5,9.3,3.8,1.5,4.59,1.679,626
2022-09-29T00:00:00.000Z,1.1,21.8,3.1,2.35,4.4,2.305,620
2022-09-30T00:00:00.000Z,1.6,13.4,4.1,2.7,4.9,1.444,625
2022-10-01T00:00:00.000Z,2,15.9,8.8,5.9,11,2.966,641
2022-10-02T00:00:00.000Z,0.2,12,3.3,1.1,5.15,2.316,620
2022-10-03T00:00:00.000Z,0,5,0.6,0.4,1,0.722,594
2022-10-04T00:00:00.000Z,0.1,6.4,1.5,0.8,2.8,1.294,596
2022-10-05T00:00:00.000Z,0.6,6,2.3,1.7,3,0.882,631
2022-10-06T00:00:00.000Z,1.2,10.1,3.6,2.8,4.3,1.409,597
2022-10-07T00:00:00.000Z,4.9,15.5,8.1,6.5,9.7,1.923,379
2022-10-08T00:00:00.000Z,0,13.4,1.8,0.6,2.7,2.416,589
2022-10-09T00:00:00.000Z,2,11.1,3.3,2.9,4.1,1.135,618
2022-10-10T00:00:00.000Z,3.4,18,10.19,7.2,13.7,3.68,556
2022-10-11T00:00:00.000Z,2.8,42.7,20,13.2,21.8,5.792,391
2022-10-12T00:00:00.000Z,8.7,27.7,14,11.6,16.5,3.223,407
2022-10-13T00:00:00.000Z,2.5,11.2,5.6,4.6,6.6,1.932,218
2022-10-14T00:00:00.000Z,0.2,7.4,2.4,1.6,3.4,1.46,618
2022-10-15T00:00:00.000Z,1.3,16.3,4.3,3.8,5.1,2.212,614
2022-10-16T00:00:00.000Z,9.7,23.8,17.25,15.5,19.4,3.135,642
2022-10-17T00:00:00.000Z,8.6,40.5,22.8,18.8,27.2,7.224,646
2022-10-18T00:00:00.000Z,3.8,18.7,10.2,7.5,13.8,3.569,460
2022-10-21T00:00:00.000Z,3.5,20.5,7.3,6.2,8.44,2.124,608
2022-10-22T00:00:00.000Z,5.4,22.6,12.4,8,16.3,4.377,618
2022-10-23T00:00:00.000Z,8.8,34.2,23.5,15.7,26.65,6.749,661
2022-10-24T00:00:00.000Z,4.1,28.1,8.2,6.2,11.9,4.287,645
2022-10-25T00:00:00.000Z,2.4,19.6,6.8,5.09,9.35,3.738,648
2022-10-26T00:00:00.000Z,0.2,12.8,3.2,1.8,6.7,3.02,620
2022-10-27T00:00:00.000Z,0,16.3,7.8,1.3,9.3,4.203,633
2022-10-28T00:00:00.000Z,0.4,13.4,1.6,1,2.2,1.034,608
2022-10-29T00:00:00.000Z,0.2,19.9,5.3,1.95,10.1,4.577,636
2022-10-30T00:00:00.000Z,1.7,32.5,16.1,8,19.85,7.461,641
2022-10-31T00:00:00.000Z,1.6,20.6,10.1,3.7,13.5,5.003,636
2022-11-01T00:00:00.000Z,3.1,25.5,11.9,8.3,13.9,4.305,623
2022-11-02T00:00:00.000Z,5,29.2,11.6,8.8,14,4.083,603
2022-11-03T00:00:00.000Z,4.6,33.8,15.3,7.95,22.1,8.773,621
2022-11-04T00:00:00.000Z,1.7,20.7,7.3,3.3,9.7,3.612,649
2022-11-05T00:00:00.000Z,0.9,6.4,2.4,1.8,3.2,0.916,625
2022-11-06T00:00:00.000Z,0.6,5.3,2.1,1.6,2.5,0.654,627
2022-11-07T00:00:00.000Z,1.1,14,2.4,2,3.55,1.585,568
2022-11-08T00:00:00.000Z,0.4,8.3,1.9,1.4,2.29,0.888,605
2022-11-09T00:00:00.000Z,0.3,29.9,2.3,1.7,3.15,2.298,557
2022-11-10T00:00:00.000Z,1.1,13.4,3.7,2.5,4.8,1.737,561
2022-11-11T00:00:00.000Z,1.3,14.9,3.8,2.8,4.65,1.323,321
2022-11-12T00:00:00.000Z,0,8.8,1.2,0.1,1.85,1.452,144
2022-11-13T00:00:00.000Z,3.2,22,5.6,4.7,7.7,2.71,628
2022-11-14T00:00:00.000Z,0,9.5,0.8,0.5,1.3,0.805,583
2022-11-15T00:00:00.000Z,1.7,12,3.9,3.1,4.8,1.585,626
2022-11-16T00:00:00.000Z,0,11.1,2.6,1.5,4,2.615,619
2022-11-17T00:00:00.000Z,0.8,53,7.8,5.3,10.1,4.373,650
2022-11-18T00:00:00.000Z,0.6,29.7,4.8,2.4,7.4,3.254,620
2022-11-19T00:00:00.000Z,5.7,32.5,15.3,11.5,21.1,6.121,659
2022-11-20T00:00:00.000Z,0,27,15.05,2.5,21.4,8.689,636
2022-11-21T00:00:00.000Z,0,10.8,2,0.7,3.2,2.561,596
2022-11-22T00:00:00.000Z,3.1,27.6,8.8,7.5,11.75,3.372,644
2022-11-23T00:00:00.000Z,9.9,30.5,23.6,17.7,25.7,5.055,647
2022-11-24T00:00:00.000Z,4.6,23.8,11.35,7.3,14.3,4.815,638
2022-11-25T00:00:00.000Z,1.9,26,13.4,9.44,18.85,6.045,636
2022-11-26T00:00:00.000Z,0,5.7,1.3,0.4,2.1,1.114,560
2022-11-27T00:00:00.000Z,3.3,26.6,5.6,4.8,7.45,5.346,616
2022-11-28T00:00:00.000Z,0,12.6,0.95,0.4,1.75,1.512,592
2022-11-29T00:00:00.000Z,0.3,13.8,1.9,1,4.5,2.517,617
2022-11-30T00:00:00.000Z,0.2,11.8,3.1,2.4,4.8,2.57,645
2022-12-01T00:00:00.000Z,0,10.4,2.5,0.9,3.5,1.762,575
2022-12-02T00:00:00.000Z,1.3,22.8,4.2,3.2,6,2.582,633
2022-12-03T00:00:00.000Z,0.2,17.9,6.2,2.4,13.15,5.562,620
2022-12-04T00:00:00.000Z,0.3,27.5,1.2,0.9,1.7,1.482,601
2022-12-05T00:00:00.000Z,1.8,23.3,11.25,5.15,16.95,6.252,644
2022-12-06T00:00:00.000Z,0.9,18.8,4.8,3.3,8.5,3.935,644
2022-12-07T00:00:00.000Z,0.1,12.5,3.8,2.2,4.8,1.783,613
2022-12-08T00:00:00.000Z,0,18.6,2.2,0.9,4.5,2.858,613
2022-12-09T00:00:00.000Z,0.7,12.6,2.7,1.9,3.7,1.375,636
2022-12-10T00:00:00.000Z,1.5,8,3.9,2.7,5,1.315,623
2022-12-11T00:00:00.000Z,1.4,11.5,4.4,2.8,6.6,2.446,638
2022-12-12T00:00:00.000Z,1.5,40.2,6.4,4.4,8.15,3.302,648
2022-12-13T00:00:00.000Z,0.1,51.6,2.7,1.8,3.7,2.579,645
2022-12-14T00:00:00.000Z,0,8.5,2,1.4,3.1,1.346,635
2022-12-15T00:00:00.000Z,0.1,10,2.1,1.2,3.3,1.342,631
2022-12-16T00:00:00.000Z,0.4,5.9,2.2,1.6,3.1,1.134,629
2022-12-17T00:00:00.000Z,0,10.8,0.7,0.3,1.9,2.282,601
2022-12-18T00:00:00.000Z,3.8,13.8,7.95,5.9,10.19,2.46,652
2022-12-19T00:00:00.000Z,0.8,19.5,6.6,3.2,8.85,3.308,629
2022-12-20T00:00:00.000Z,1.5,9.6,3.3,2.8,3.9,0.918,634
2022-12-21T00:00:00.000Z,3.2,21.9,7,5.6,9.19,2.717,600
2022-12-22T00:00:00.000Z,1,26.2,16.2,7.2,17.89,6.943,659
2022-12-23T00:00:00.000Z,0.2,13.2,5.75,2.7,7.65,2.918,616
2022-12-24T00:00:00.000Z,1.2,22.6,4.4,3.5,6.1,2.537,634
2022-12-25T00:00:00.000Z,2.9,29,6.2,5.4,7.3,2.878,641
2022-12-26T00:00:00.000Z,2,19.3,6.2,4.5,14.5,5.115,643
2022-12-27T00:00:00.000Z,4.7,18.9,11.3,9.8,12.9,2.549,649
2022-12-28T00:00:00.000Z,14.3,32.1,23.1,20.8,25.45,3.405,664
2022-12-29T00:00:00.000Z,10,34.2,22.2,18.3,28.1,5.524,631
2022-12-30T00:00:00.000Z,10.9,38.4,30.9,19.9,33.79,7.978,630
2022-12-31T00:00:00.000Z,2.7,33.6,15.7,12,28.1,8.828,657
2023-01-01T00:00:00.000Z,0,8.8,2,0.8,3.65,1.962,589
2023-01-02T00:00:00.000Z,3.1,20.6,10.8,8,14.2,3.912,643
2023-01-03T00:00:00.000Z,9.8,35.4,26.6,16.95,30.85,7.107,660
2023-01-04T00:00:00.000Z,8.4,41.1,21.5,18,29,6.635,655
2023-01-05T00:00:00.000Z,0,16.4,2.2,1.3,5.3,3.872,595
2023-01-06T00:00:00.000Z,3.4,22.3,9.44,7.1,12.3,3.37,638
2023-01-07T00:00:00.000Z,3.2,32.3,12.4,7.4,15.1,5.173,659
2023-01-08T00:00:00.000Z,0.3,14.4,3.1,1.8,4.5,2.158,630
2023-01-09T00:00:00.000Z,8.8,28.3,14.4,11.5,19.2,4.71,655
