zip_code,OZONEAQI,PM2.5AQI
02045,35.123636363636365,29.016806722689076
02108,31.083798882681563,33.36986301369863
02109,31.07563025210084,33.37362637362637
02110,31.083798882681563,33.36986301369863
02111,31.083798882681563,33.36986301369863
02113,31.083798882681563,33.36986301369863
02114,31.083798882681563,33.36986301369863
02115,31.083798882681563,33.36986301369863
02116,31.083798882681563,33.36986301369863
02118,31.083798882681563,33.36986301369863
02119,31.083798882681563,33.36986301369863
02120,31.083798882681563,33.36986301369863
02121,31.083798882681563,33.36986301369863
02122,31.083798882681563,33.36986301369863
02124,31.083798882681563,33.36986301369863
02125,31.083798882681563,33.36986301369863
02127,31.083798882681563,33.36986301369863
02128,31.083798882681563,28.83933518
02129,31.083798882681563,28.83933518
02130,31.083798882681563,33.36986301369863
02131,31.938953488372093,
02134,31.083798882681563,33.36986301369863
02135,31.083798882681563,33.36986301369863
02138,31.083798882681563,33.36986301369863
02139,31.083798882681563,33.36986301369863
02140,31.083798882681563,33.36986301369863
02141,31.083798882681563,33.36986301369863
02142,31.083798882681563,33.36986301369863
02143,31.083798882681563,33.36986301369863
02144,31.532738095238095,33.16081871345029
02145,31.083798882681563,28.83933518
02152,31.083798882681563,28.83933518
02163,31.083798882681563,33.36986301369863
02170,35.123636363636365,29.016806722689076
02171,35.123636363636365,29.016806722689076
02199,31.083798882681563,33.36986301369863
02210,31.083798882681563,33.36986301369863
02215,31.083798882681563,33.36986301369863
02445,31.083798882681563,33.36986301369863
02446,31.083798882681563,33.36986301369863
02458,31.083798882681563,33.36986301369863
02472,31.083798882681563,33.36986301369863
02474,31.083798882681563,28.83933518
02476,31.083798882681563,33.36986301369863
02478,31.083798882681563,33.36986301369863
